#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
1016	otu	0.000417423972311	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
1017	otu	0.00105225626354	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__02d06
1018	otu	0.000260889982694	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
1019	otu	0.000130444991347	Even2	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Chroococcaceae	g__
1020	otu	6.95706620518e-05	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium
1021	otu	9.56596603213e-05	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__
1022	otu	0.00117400492212	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes
1023	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutimonas
1024	otu	0.0186481350714	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus
1025	otu	4.34816637824e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__	g__
1026	otu	0.000269586315451	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__	g__
1027	otu	0.189065566001	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus
1028	otu	0.000200015653399	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Polynucleobacter
1029	otu	3.4785331026e-05	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Pelomonas
1030	otu	1.7392665513e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	Other	Other
1031	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__
1032	otu	1.7392665513e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Other
1033	otu	3.4785331026e-05	Even2	k__Bacteria	p__Spirochaetes	Other	Other	Other	Other
1034	otu	0.000130444991347	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Crenotrichaceae	g__Crenothrix
1035	otu	0.00148707290136	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
1036	otu	0.000139141324103	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__	g__
1037	otu	8.69633275648e-06	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	Other
1038	otu	0.0449078623545	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira
1039	otu	0.00014783765686	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Rikenella
1040	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	Other	Other
1041	otu	0.000191319320643	Even2	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__cc_115
1042	otu	5.2177996539e-05	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Pseudoalteromonadaceae	g__Pseudoalteromonas
1043	otu	0.00242627683906	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	Other
1044	otu	0.20131140698	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfosporosinus
1045	otu	8.69633275648e-06	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Hahellaceae	Other
1046	otu	0.000260889982695	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Sutterella
1047	otu	0.00017392665513	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes
1048	otu	0.000600046960196	Even2	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__
1049	otu	8.6963327565e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Tissierella_Soehngenia
1050	otu	0.0	Even2	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	Other
1051	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__[Entotheonellales]	f__	g__
1052	otu	0.0	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	Other
1053	otu	0.0	Even2	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	Other	Other	Other
1054	otu	0.0	Even2	k__Bacteria	p__Acidobacteria	c__OS-K	o__	f__	g__
1055	otu	0.00017392665513	Even2	k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__[Thermodesulfovibrionaceae]	g__
1056	otu	8.69633275648e-06	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__
1057	otu	0.000121748658591	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus
1058	otu	1.7392665513e-05	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Terribacillus
1059	otu	7.82669948083e-05	Even2	k__Bacteria	p__Cyanobacteria	c__Nostocophycideae	o__Nostocales	Other	Other
1060	otu	0.0147	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus
1061	otu	0.00209581619431	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	Other
1062	otu	0.0	Even2	k__Bacteria	p__Cyanobacteria	c__4C0d-2	o__YS2	f__	g__
1063	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfarculales	f__Desulfarculaceae	g__
1064	otu	3.4785331026e-05	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__
1065	otu	6.95706620518e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
1066	otu	8.69633275648e-06	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	Other
1067	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Wohlfahrtiimonas
1068	otu	0.00807889313077	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnobacterium
1069	otu	0.00119139758764	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__
1070	otu	0.0	Even2	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Candidatus Nitrososphaera
1071	otu	0.00550477863485	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Mogibacteriaceae]	g__
1072	otu	0.0	Even2	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Pseudanabaenales	f__Pseudanabaenaceae	g__Pseudanabaena
1073	otu	8.69633275648e-06	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	Other	Other	Other
1074	otu	5.21779965388e-05	Even2	k__Bacteria	p__Cyanobacteria	c__Nostocophycideae	o__Nostocales	f__Nostocaceae	g__Aphanizomenon
1075	otu	6.08743292953e-05	Even2	k__Archaea	p__Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	Other
1076	otu	0.000852240610135	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__
1077	otu	0.0166218895392	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
1078	otu	0.36416763051	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
1079	otu	0.00217408318912	Even2	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__
1080	otu	8.69633275648e-06	Even2	k__Bacteria	p__Planctomycetes	c__OM190	Other	Other	Other
1081	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__
1082	otu	1.06616169961	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus
1083	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Haliangiaceae	g__
1084	otu	0.000730491951544	Even2	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
1085	otu	0.000660921289492	Even2	k__Bacteria	p__Chrysiogenetes	c__Chrysiogenetes	o__Chrysiogenales	f__Chrysiogenaceae	g__Desulfurispirillum
1086	otu	0.000660921289492	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Thiocystis
1087	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Spongiibacter
1088	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Pseudaminobacter
1089	otu	0.0781191571514	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
1090	otu	0.000782669948083	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Moritellaceae	g__
1091	otu	8.69633275648e-06	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae	Other
1092	otu	0.0	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	Other	Other
1093	otu	0.0046351453592	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Shuttleworthia
1094	otu	0.000191319320643	Even2	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__
1095	otu	0.000278282648207	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__
1096	otu	8.69633275648e-06	Even2	k__Bacteria	p__Planctomycetes	c__[Brocadiae]	o__Brocadiales	Other	Other
1097	otu	0.000278282648207	Even2	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	Other	Other
1098	otu	0.00017392665513	Even2	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__Chloroflexales	Other	Other
1099	otu	0.000652224956735	Even2	k__Bacteria	p__OD1	c__ABY1	o__	f__	g__
1100	otu	7.82669948083e-05	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Alishewanella
1101	otu	0.313859345514	Even2	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Eubacterium]
1102	otu	0.000121748658591	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Leeuwenhoekiella
1103	otu	0.0	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__EtOH8	g__
1104	otu	0.879698130288	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella
1105	otu	0.000208711986155	Even2	k__Bacteria	p__Acidobacteria	Other	Other	Other	Other
1106	otu	0.00110443426008	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__
1107	otu	0.000252193649938	Even2	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	Other
1108	otu	0.0	Even2	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Pseudanabaenales	Other	Other
1109	otu	0.0	Even2	k__Bacteria	p__SAR406	c__AB16	o__Arctic96B-7	f__A714017	g__SGSH944
1110	otu	2.60889982694e-05	Even2	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Atopobium
1111	otu	0.00533085197972	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
1112	otu	3.47853310259e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas
1113	otu	2.60889982694e-05	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
1114	otu	1.7392665513e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	Other	Other
1115	otu	0.000339156977503	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__PW3
1116	otu	0.00049569096712	Even2	k__Archaea	Other	Other	Other	Other	Other
1117	otu	0.0	Even2	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	Other
1118	otu	0.00277413014932	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	Other
1119	otu	0.702454974737	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
1120	otu	0.000139141324104	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Thermomonosporaceae	g__Actinoallomurus
1121	otu	0.0	Even2	k__Bacteria	p__SAR406	c__AB16	o__Arctic96B-7	f__A714017	Other
1122	otu	0.000191319320643	Even2	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__[Pedosphaeraceae]	g__Pedosphaera
1123	otu	8.69633275648e-05	Even2	k__Bacteria	p__Spirochaetes	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__HAW-RM37
1124	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__
1125	otu	3.4785331026e-05	Even2	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__
1126	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__
1127	otu	0.000200015653399	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Natroniella
1128	otu	5.21779965388e-05	Even2	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__heteroC45_4W
1129	otu	0.000860936942892	Even2	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	Other
1130	otu	0.000208711986156	Even2	k__Bacteria	p__BRC1	c__PRR-11	o__	f__	g__
1131	otu	0.000382638641285	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	g__
1132	otu	5.21779965388e-05	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Virgisporangium
1133	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Candidatus Portiera
1134	otu	0.000165230322373	Even2	k__Archaea	p__Crenarchaeota	c__Thermoprotei	o__Sulfolobales	f__Sulfolobaceae	g__Sulfolobus
1135	otu	0.000113052325834	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__RB40	g__
1136	otu	0.000347853310259	Even2	k__Bacteria	p__Gemmatimonadetes	c__Gemm-2	o__	f__	g__
1137	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	g__
1138	otu	0.367298310303	Even2	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__
1139	otu	3.47853310259e-05	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__Chondromyces
1140	otu	8.69633275648e-06	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister
1141	otu	0.709186832883	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia
1142	otu	0.00111313059283	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina
1143	otu	0.000817455279109	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter
1144	otu	0.000139141324104	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__
1145	otu	2.60889982694e-05	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Bizionia
1146	otu	3.4785331026e-05	Even2	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Flexithrix
1147	otu	3.4785331026e-05	Even2	k__Bacteria	p__Verrucomicrobia	c__[Methylacidiphilae]	Other	Other	Other
1148	otu	0.000373942308528	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__
1149	otu	0.0	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	Other
1150	otu	0.0	Even2	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Cenarchaeales	f__Cenarchaeaceae	g__Nitrosopumilus
1151	otu	0.304340058787	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Edwardsiella
1152	otu	0.000269586315451	Even2	k__Bacteria	p__Cyanobacteria	c__4C0d-2	o__	f__	g__
1153	otu	0.000260889982695	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Halothiobacillaceae	g__Halothiobacillus
1154	otu	8.6963327565e-05	Even2	k__Bacteria	p__Chlorobi	c__Ignavibacteria	o__Ignavibacteriales	f__OTUb7	g__
1155	otu	6.08743292953e-05	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	Other
1156	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium
1157	otu	0.000104355993078	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Leptothrix
1158	otu	0.000104355993078	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__
1159	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__
1160	otu	0.000130444991347	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	g__Reinekea
1161	otu	0.0	Even2	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Isosphaeraceae	Other
1162	otu	0.869989825291	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__
1163	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Saprospiraceae	g__
1164	otu	0.000130444991347	Even2	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__
1165	otu	3.47853310259e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	Other
1166	otu	0.000834847944622	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Morganella
1167	otu	0.000573957961927	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__
1168	otu	0.000121748658591	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__Desulfococcus
1169	otu	0.000226104651669	Even2	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	Other	Other
1170	otu	0.00579175761581	Even2	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
1171	otu	0.00017392665513	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	Other
1172	otu	0.0	Even2	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Oscillatoriales	f__Phormidiaceae	g__Phormidium
1173	otu	8.69633275648e-06	Even2	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	Other	Other
1174	otu	6.9570662052e-05	Even2	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Other	Other	Other
1175	otu	0.000373942308529	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__	g__
1176	otu	1.7392665513e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocella
1177	otu	0.0	Even2	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__PK34	g__
1178	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__[Amoebophilaceae]	g__Candidatus Amoebophilus
1179	otu	0.000252193649938	Even2	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__OCS155	g__
1180	otu	0.000234800984425	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Myxococcaceae	g__
1181	otu	9.56596603213e-05	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Acidaminobacteraceae]	g__WH1-8
1182	otu	0.0755798279865	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella
1183	otu	0.00292196780618	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus
1184	otu	3.47853310259e-05	Even2	k__Archaea	p__Euryarchaeota	c__Methanopyri	o__Methanopyrales	f__Methanopyraceae	g__Methanopyrus
1185	otu	1.7392665513e-05	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfurellales	f__Desulfurellaceae	g__Desulfurella
1186	otu	0.0	Even2	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__
1187	otu	0.18257080989	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
1188	otu	0.0	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Agrococcus
1189	otu	7.82669948085e-05	Even2	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	Other	Other
1190	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__IS-44	f__	g__
1191	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Salinispora
1192	otu	0.00393074240593	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
1193	otu	7.82669948082e-05	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Rheinheimera
1194	otu	0.00108704159456	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
1195	otu	4.34816637824e-05	Even2	k__Bacteria	p__Firmicutes	c__AHT28	o__	f__	g__
1196	otu	0.0	Even2	k__Bacteria	p__SAR406	c__AB16	o__Arctic96B-7	Other	Other
1197	otu	0.00440034437478	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Other
1198	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Flavisolibacter
1199	otu	3.4785331026e-05	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Alloscardovia
1200	otu	0.000626135958466	Even2	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__Candidatus Xiphinematobacter
1201	otu	4.34816637824e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__
1202	otu	0.000400031306798	Even2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	Other	Other
1203	otu	0.000139141324104	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Chromatium
1204	otu	0.000347853310259	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Odoribacteraceae]	g__Butyricimonas
1205	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__	g__
1206	otu	5.21779965388e-05	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acetobacter
1207	otu	0.0	Even2	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
1208	otu	0.000217408318912	Even2	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Streptophyta	f__	g__
1209	otu	0.000226104651668	Even2	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__
