# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected	taxonomy
130	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]
131	0	0	0	0	0	0	0	0.00043630349474	0.00828722975184	0.0318400085231	0.0356069311376	0.0423366588792	0.0436836190868	0.046377539502	0.0505072028126	0.0632310303104	0.252738945921	0	0.000215615099145	0.0081223476172	0.0319820608238	0.0356373709163	0.0368777918985	0.0443786607005	0.0462760735729	0.0505148127573	0.0649508778071	0.23590321165	0.0457104010187	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other
132	0	0	0	0	0	0.000994366104292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79031304776e-05	0	MockHiSeq.even;NO_HIT
133	0.081606510054	0.081606510054	0.081606510054	0.081606510054	0.081606510054	0.0815938268129	0.115559546549	0.115468227213	0.108188046806	0.0851831840516	0.0850157652687	0.08424208756	0.0841203284452	0.0817434890582	0.0805943874121	0.0725684324275	2.79031304776e-05	0.115559546549	0.115559546549	0.108218486585	0.0851730374587	0.0850842547708	0.0843790665642	0.0832629413451	0.0818145152085	0.0806806334518	0.071132689532	2.79031304776e-05	0.0837499778043	0.0416666	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia
135	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00384809535768	0.00384809535768	0.00384302206123	0.0037998990414	0.00376438596625	0.00376438596625	0.00374662942867	1.01465929009e-05	0.00385316865413	0.00385316865413	0.00385316865413	0.00384809535768	0.00384302206123	0.00384302206123	0.00383794876478	0.00383287546833	0.00376438596625	0.00374662942867	1.01465929009e-05	0.00385316865413	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium
137	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.04397787028e-05	4.05863716037e-05	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
138	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter
139	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00471816569894	0.00471816569894	0.00471816569894	0.00471309240248	0.00471309240248	0.00469533586491	0.00469533586491	0.00463952960395	0.00463952960395	0.00463952960395	0	0.00471816569894	0.00471816569894	0.00471816569894	0.00471816569894	0.00470040916136	0.00469533586491	0.00469533586491	0.00463952960395	0.00463952960395	0.00463952960395	0	0.00473338558829	0.020833333	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__
140	0	0	0	0	0	0	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	0	0	0	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Caldiserica;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__
141	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015980883819	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__
142	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	2.79031304776e-05	2.28298340271e-05	1.01465929009e-05	0	0	0	0	0	0	5.07329645047e-06	2.79031304776e-05	2.79031304776e-05	2.28298340271e-05	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other
143	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0.0165744595037	0.0165744595037	0.0165744595037	0.0165744595037	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0.0165744595037	0.0165744595037	0.0165744595037	0.0165744595037	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter
144	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio
145	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	1.52198893514e-05	2.53664822523e-05	0.0183983095776	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	6.08795574056e-05	0	7.6099446757e-06	2.28298340271e-05	2.79031304776e-05	0	0	0	MockHiSeq.even;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;Other
146	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella
147	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63926325589e-05	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__
148	0.00532442462477	0.00532442462477	0.00532442462477	0.00532442462477	0.00532442462477	0.00531935132832	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.003840485413	0.00382780217188	0.00382780217188	0.00380497233785	0.00359189388693	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.003840485413	0.003840485413	0.0038201922272	0.00379482574495	0.00359189388693	0.00553750307569	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other
150	0	0	0	0	0	0	0	7.6099446757e-06	3.80497233785e-05	1.77565375766e-05	0.000116685818361	0.000157272189965	0.000205468506244	0.00434781505805	0.0051062728774	0.005428427202	0.103036114261	0	0	4.3123019829e-05	0.000281567953001	6.59528538561e-05	0.000423620253614	0.000116685818361	0.000631625408083	0.00482216827617	0.00533203456944	0.104220728982	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other
151	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0.000177565375766	0.000131905707712	2.02931858019e-05	1.26832411262e-05	5.07329645047e-06	0.0137029737127	0	0	0	0	2.02931858019e-05	1.26832411262e-05	0.000126832411262	1.52198893514e-05	5.07329645047e-06	0	0.0137029737127	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];Other
152	0	0	0	0	0	0	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;Other;Other
153	0	0	0	0	0	0	0	0.000832020617877	0.00280806958533	0.00848762496163	0.0549869235784	0.120041803963	0.11580052813	0.114620986705	0.0349194994686	0.018076155253	0	0	0.00127339740907	0.00325451967298	0.00429708209355	0.0581729537493	0.120744455521	0.115785308241	0.0975062211298	0.0347875937609	0.0180863018459	0	0.000819337376751	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other
154	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum
155	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__
156	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000114149170136	0	0	0	0	0	0	0	0	0	0	0.000114149170136	0	0	0	0	0	0	0	0	0	0	0.000276494656551	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__;g__
157	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32696127299e-05	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__
158	0.0226091456315	0.0226091456315	0.0226091456315	0.0226091456315	0.0226091456315	0.0225964623904	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.0235121923997	0.0233676034509	0.0230632056638	0.0229541297901	0.0218912741838	0.0102683520157	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.023661854645	0.02358321855	0.0233295537275	0.023020082644	0.0226269021691	0.0219141040178	0.0103368415178	0.0227486612839	0.0416666	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia
159	0	0	0	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	1.77565375766e-05	1.77565375766e-05	0	0	2.28298340271e-05	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other
160	0	0	0	0	0	0	0	0	0	5.07329645047e-06	3.80497233785e-05	3.2976426928e-05	5.58062609551e-05	4.81963162794e-05	5.32696127299e-05	0.00021307845092	0.000279031304776	0	0	0	1.01465929009e-05	3.55130751533e-05	2.02931858019e-05	3.04397787028e-05	4.81963162794e-05	6.34162056309e-05	7.10261503066e-05	0.00141798635791	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other
161	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__GN02;c__BB34;o__;f__;g__
162	0	0	0	0	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__
163	0.0648646317675	0.0648646317675	0.0648646317675	0.0648646317675	0.0648646317675	0.0648570218228	0.105674228415	0.105674228415	0.105674228415	0.105661545174	0.105544859356	0.104925917189	0.103388708364	0.102764692901	0.099738471568	0.0957889102813	6.08795574056e-05	0.105674228415	0.105674228415	0.105674228415	0.10566661847	0.105400270407	0.104915770596	0.103599250167	0.102815425865	0.0998703772757	0.0956240281466	0.000157272189965	0.0640503676872	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]
164	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Natroniella
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358174729403	0	0	MockHiSeq.even;Unclassified;Other;Other;Other;Other;Other
166	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium
167	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__
168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__
169	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__
170	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0219217139625	0.0219217139625	0.0219217139625	0.0219217139625	0.0219039574249	0.0218557611086	0.0217542951796	0.0216832690293	0.0215843397485	0.0212824786097	0.000365277344434	0.0219217139625	0.0219217139625	0.0219217139625	0.0219217139625	0.0219039574249	0.0217999548477	0.0217390752903	0.0216426826577	0.0215792664521	0.021127743068	0.0206686097392	0.0218785909426	0.020833333	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides
171	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__WS2;c__;o__;f__;g__
172	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Geovibrio
173	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	2.79031304776e-05	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__
174	0	0	0	0	0	0	0	0.000134442355937	0.000464206625218	0.000418546957164	0.000507329645047	0.00172745744138	0.0065445524211	0.00364516349966	0.0823979443003	0.0982037993917	0.0176195585725	0	0.000200395209793	0.000220688395595	0.00043123019829	0.000882753582381	0.000766067764021	0.00666884818414	0.0246917338244	0.0827759048858	0.098071893684	0.0163486978116	0.0170817891487	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other
175	0.00505807656112	0.00505807656112	0.00505807656112	0.00505807656112	0.00505807656112	0.00504285667177	0.00521027545463	0.00521027545463	0.00521027545463	0.00521027545463	0.00508344304337	0.00508090639514	0.00505300326467	0.00503271007886	0.00480441173859	0.00444167104238	0	0.00521027545463	0.00521027545463	0.00521027545463	0.00520520215818	0.00511134617385	0.00508344304337	0.00503271007886	0.00482216827617	0.00481202168327	0.00444167104238	5.07329645047e-06	0.000248591526073	0.020833333	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia
176	0	0	0	0	0	0	0	0.000104002577235	0.00032469097283	0.000403327067812	0.000443913439416	0.000951243084463	0.00149154915644	0.00102987917945	0.00115924823893	0.00140530311678	0.000892900175282	0	0.000157272189965	0.000286641249451	0.000385570530236	0.000448986735866	0.000499719700371	0.00113134510845	0.00130891048422	0.000819337376751	0.00148647585999	0.000996902752517	0.00159047843722	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other
