,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
1556,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.882466281310212,0.9375639713408394,0.06345897783023613,0.14883328166577223,0.4080738390523668,3.026809733840098e-22,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1692,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.8785046728971962,0.9353233830845772,0.15865412241203344,0.10263510545024192,0.4198000261772564,6.756960304854852e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1828,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9864077669902913,0.9931573802541545,0.021538140438646266,0.6257998427381204,0.16030730607004426,0.0002594350541679718,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1964,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9150943396226415,0.9556650246305419,0.13006720235257302,0.18388139817330273,0.35428926355198925,0.00019454594554770368,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2100,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.8652751423149905,0.9277721261444557,0.06852805406088475,0.11611878763036375,0.4749838311069115,5.178146784511639e-31,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2236,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.865234375,0.9277486910994764,0.06897624939220984,0.11904452962613504,0.4372791487517891,2.519824884200388e-25,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2372,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.8725490196078431,0.9319371727748691,0.17544914263121644,0.07776232698903227,0.5081343123927029,4.985600274506367e-08,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2508,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.8764478764478765,0.934156378600823,0.06645593191779718,0.1309088607587443,0.4326079286543584,4.880677140898583e-25,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2644,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9158878504672897,0.9560975609756098,0.1296476548527457,0.18320254308757028,0.36350248385548145,0.00011886934039264306,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
61,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9900990099009901,0.9950248756218906,0.042411751881518696,0.6736696764591044,0.06916796497520318,0.49189321553891463,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
197,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9980506822612085,0.9980506822612085,0.9980506822612085,0.007858802323174468,0.8589269067842091,0.061250447692521054,0.16557445866548298,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
333,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9980544747081712,0.9990262901655307,0.00818682032186457,0.8531041143989203,0.06045620788452216,0.17113933366125456,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
469,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9896907216494846,0.9948186528497409,0.04412785363901929,0.667789322465183,0.09357377421980345,0.3619530380794882,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
605,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9960707269155207,0.9960707269155207,0.9960707269155207,0.011413016355573307,0.796892132030681,0.08233926778052637,0.062898886747462,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
741,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
877,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9716981132075472,0.985645933014354,0.07397164587898082,0.4510967058053852,0.23854832936005785,0.013795452977052798,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1013,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1149,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.97,0.9847715736040609,0.07746447572445642,0.4436419887546065,0.24212903663568547,0.01522089157523615,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1285,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9900990099009901,0.9803921568627451,0.9852216748768472,0.06184084290389006,0.534895216211645,0.18582333136397683,0.060205209520599705,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1421,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9714285714285714,0.9855072463768115,0.07542143153694422,0.4444630228329426,0.21801528508525075,0.025470084479837455,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1557,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.998062015503876,0.9922928709055877,0.995169082125604,0.015665571232920377,0.7215468848330766,0.11829186511698954,0.006924255582963445,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1693,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9719626168224299,0.985781990521327,0.07370127478300187,0.45058246053436635,0.22204227701453075,0.02152658282319002,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1829,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9980582524271845,0.9980582524271845,0.9980582524271845,0.00807613788838919,0.8547880845421398,0.059908977950265785,0.17421292203203367,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1965,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9811320754716981,0.9904761904761905,0.060295204507915305,0.5392314443376189,0.18716307781517708,0.054715713546126046,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2101,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9961977186311787,0.9943074003795066,0.9952516619183286,0.013247042983454431,0.7611472461345292,0.09911234516328711,0.022619118105515763,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2237,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,0.9980353634577603,0.9921875,0.9951028403525956,0.015407008083479898,0.7277421835424978,0.09529489148225202,0.03092549865280964,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2373,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9803921568627451,0.99009900990099,0.06546607031513611,0.5132870441424914,0.1980585245204289,0.04599334985140669,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2509,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,0.9942084942084942,0.9970958373668926,0.01348137121796651,0.7595258717619048,0.08489725083858264,0.0534770995815336,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2645,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
62,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9900990099009901,0.9950248756218906,0.042411751881518696,0.6736696764591044,0.06916796497520318,0.49189321553891463,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
198,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9980506822612085,0.9980506822612085,0.9980506822612085,0.007858802323174468,0.8589269067842091,0.061250447692521054,0.16557445866548298,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
334,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9980544747081712,0.9990262901655307,0.00818682032186457,0.8531041143989203,0.06045620788452216,0.17113933366125456,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
470,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9896907216494846,0.9948186528497409,0.04412785363901929,0.667789322465183,0.09357377421980345,0.3619530380794882,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
606,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9960707269155207,0.9960707269155207,0.9960707269155207,0.011413016355573307,0.796892132030681,0.08233926778052637,0.062898886747462,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
742,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
878,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9716981132075472,0.985645933014354,0.07397164587898082,0.4510967058053852,0.23854832936005785,0.013795452977052798,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1014,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1150,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.97,0.9847715736040609,0.07746447572445642,0.4436419887546065,0.24212903663568547,0.01522089157523615,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1286,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9900990099009901,0.9803921568627451,0.9852216748768472,0.06184084290389006,0.534895216211645,0.18582333136397683,0.060205209520599705,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1422,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9714285714285714,0.9855072463768115,0.07542143153694422,0.4444630228329426,0.21801528508525075,0.025470084479837455,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1558,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.998062015503876,0.9922928709055877,0.995169082125604,0.015665571232920377,0.7215468848330766,0.11829186511698954,0.006924255582963445,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1694,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9719626168224299,0.985781990521327,0.07370127478300187,0.45058246053436635,0.22204227701453075,0.02152658282319002,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1830,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9980582524271845,0.9980582524271845,0.9980582524271845,0.00807613788838919,0.8547880845421398,0.059908977950265785,0.17421292203203367,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1966,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9811320754716981,0.9904761904761905,0.060295204507915305,0.5392314443376189,0.18716307781517708,0.054715713546126046,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2102,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9961977186311787,0.9943074003795066,0.9952516619183286,0.013247042983454431,0.7611472461345292,0.09911234516328711,0.022619118105515763,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2238,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,0.9980353634577603,0.9921875,0.9951028403525956,0.015407008083479898,0.7277421835424978,0.09529489148225202,0.03092549865280964,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2374,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9803921568627451,0.99009900990099,0.06546607031513611,0.5132870441424914,0.1980585245204289,0.04599334985140669,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2510,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,0.9942084942084942,0.9970958373668926,0.01348137121796651,0.7595258717619048,0.08489725083858264,0.0534770995815336,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2646,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
63,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9207920792079208,0.9587628865979382,0.13070907984532412,0.19262378160351318,0.3670600360300745,0.00015957651541643434,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
199,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9766081871345029,0.9881656804733728,0.02708050275172854,0.5405536648077587,0.18707773875728553,2.0027040798869857e-05,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
335,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9630350194552529,0.9811694747274529,0.03590453194945278,0.4166240134875969,0.24052248413296184,3.370784529861561e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
471,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9278350515463918,0.9625668449197862,0.1261283350016995,0.21830815422057187,0.36742328653898954,0.0002137716568727061,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
607,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8801571709233792,0.9362591431556949,0.06529071299454989,0.14129816493264932,0.4004407287068378,5.022013902609852e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
743,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9809885931558935,0.9904030710172744,0.02392320970950894,0.5840734281734999,0.18167312853640682,2.769510196111137e-05,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
879,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9339622641509434,0.9658536585365853,0.11259587950214262,0.2504904193798459,0.3223283633197958,0.0007526900868683494,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1015,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9791271347248577,0.9894534995206137,0.024946784517095224,0.5677153477245951,0.16371252235519826,0.00016011228423953915,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1151,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.91,0.9528795811518325,0.1345663078502138,0.18193370806263423,0.35016353373741693,0.0003551080882902472,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1287,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9411764705882353,0.9696969696969697,0.10959838081383244,0.2728361457740072,0.31633516394959527,0.0011992640927987878,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1423,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9047619047619048,0.9500000000000001,0.14216981565829057,0.14797306427987625,0.40293949277391,2.0297689264995522e-05,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1559,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.882466281310212,0.9375639713408394,0.06345897783023613,0.14883328166577223,0.4080738390523668,3.026809733840098e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1695,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8785046728971962,0.9353233830845772,0.15865412241203344,0.10263510545024192,0.4198000261772564,6.756960304854852e-06,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1831,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9864077669902913,0.9931573802541545,0.021538140438646266,0.6257998427381204,0.16030730607004426,0.0002594350541679718,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1967,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9150943396226415,0.9556650246305419,0.13006720235257302,0.18388139817330273,0.35428926355198925,0.00019454594554770368,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2103,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8652751423149905,0.9277721261444557,0.06852805406088475,0.11611878763036375,0.4749838311069115,5.178146784511639e-31,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2239,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.865234375,0.9277486910994764,0.06897624939220984,0.11904452962613504,0.4372791487517891,2.519824884200388e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2375,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8725490196078431,0.9319371727748691,0.17544914263121644,0.07776232698903227,0.5081343123927029,4.985600274506367e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2511,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8764478764478765,0.934156378600823,0.06645593191779718,0.1309088607587443,0.4326079286543584,4.880677140898583e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2647,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.9158878504672897,0.9560975609756098,0.1296476548527457,0.18320254308757028,0.36350248385548145,0.00011886934039264306,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
64,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9787234042553191,0.9108910891089109,0.9435897435897436,0.13619596706375403,0.17013498916964037,0.371756572857905,0.00011045531254388067,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
200,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9958932238193019,0.9454191033138402,0.97,0.04246744912172552,0.3361340215382774,0.3210874510785822,8.16942800396913e-14,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
336,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,1.0,0.953307392996109,0.9760956175298805,0.04075316020237044,0.356491180615749,0.28634496791998026,3.713038980366683e-11,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
472,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,1.0,0.9381443298969072,0.9680851063829787,0.11698014116007092,0.2538250315358894,0.35543913338675026,0.00035332439946551966,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
608,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9873949579831933,0.9233791748526523,0.9543147208121827,0.05107646432924072,0.24725265142539277,0.3210640348071586,8.205211759030502e-14,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
744,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9980314960629921,0.9638783269961977,0.9806576402321082,0.03338753601622327,0.4443587213255542,0.26329602793042406,8.323100843711569e-10,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
880,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9897959183673469,0.9150943396226415,0.9509803921568627,0.13054163295607088,0.18017528117489745,0.4146179039880681,8.995652938904837e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1016,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,0.9980237154150198,0.9582542694497154,0.9777347531461762,0.03558718448248143,0.4144705545475964,0.24239165216389094,1.6919207254913564e-08,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1152,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:full-ref,1.0,0.96,0.9795918367346939,0.08991294129822772,0.37366523225022996,0.28103893628686377,0.0046203281504701,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
