,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
2642,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
59,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
195,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.9375,0.967741935483871,0.07073720399623969,0.5329448741444907,0.35949667083685655,0.0010564234939868936,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
331,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.9866666666666667,0.9932885906040269,0.0335177355090402,0.7752787807068241,0.13714863693541418,0.24065668608416127,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
467,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
603,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.8076923076923077,0.8936170212765957,0.13424242601429198,0.24129017499544975,0.5861836828136602,1.71445257964494e-08,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
739,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,0.9868421052631579,0.9259259259259259,0.9554140127388535,0.07599500580231064,0.4974029613305756,0.38688492531545116,0.0003300467590289896,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
875,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1011,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.9342105263157895,0.9659863945578232,0.07472230268935712,0.5211877149789754,0.3480905901815062,0.002061215425884148,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1147,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.875,0.9333333333333333,0.2365018733755232,0.5728168893278459,0.5773502691896258,0.13397459621556113,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1283,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1419,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1555,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.8181818181818182,0.9,0.13271706172349307,0.24988139880875954,0.5273447720499196,8.323866941406601e-07,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1691,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.875,0.9333333333333333,0.23506525998151778,0.5752193629038985,0.5773502691896258,0.13397459621556113,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1827,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.963855421686747,0.9815950920245399,0.05276206974806715,0.6356955851370529,0.27588869531976107,0.011584705970105526,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1963,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2099,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.8333333333333334,0.9090909090909091,0.12231758999495826,0.2860392983317384,0.4493146725980185,3.6836325265564616e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2235,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.8513513513513513,0.9197080291970803,0.11819473359170451,0.31587982741213005,0.475607408716882,1.8488336535875478e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2371,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2507,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,0.8701298701298701,0.9305555555555556,0.10649094717877139,0.3566356592914046,0.4238727950938571,0.00012233051396818247,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2643,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
60,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
196,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
332,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
468,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
604,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.8974358974358975,0.945945945945946,0.093036978600605,0.4178404115306986,0.4108948938524249,0.0001863764982724423,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
740,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
876,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1012,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1148,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1284,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1420,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1556,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.974025974025974,0.9868421052631579,0.04602694499728549,0.6910065366421801,0.16214610086181955,0.15886577250160497,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1692,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1828,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9879518072289156,0.993939393939394,0.030088411750348418,0.7871430059519406,0.15732992852031716,0.15547103706865453,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1964,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2100,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9487179487179487,0.9736842105263158,0.06515938267543311,0.5708610135989446,0.3323748252159601,0.0029482741647748854,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2236,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.9594594594594594,0.9793103448275862,0.05935328134378697,0.6154374911120215,0.3132699812523493,0.006572855752154604,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2372,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2508,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,0.961038961038961,0.9801324503311257,0.05629218818518512,0.6267768816309,0.2404166940472896,0.03519227092638525,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2644,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
61,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
197,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
333,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
469,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
605,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
741,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
877,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1013,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1149,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1285,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1421,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1557,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1693,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1829,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1965,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2101,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2237,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2373,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2509,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2645,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
62,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
198,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
334,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
470,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
606,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
742,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
878,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1014,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1150,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1286,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1422,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1558,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1694,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1830,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1966,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2102,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2238,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2374,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2510,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2646,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
63,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
199,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
335,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
471,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
607,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.8974358974358975,0.945945945945946,0.093036978600605,0.4178404115306986,0.4108948938524249,0.0001863764982724423,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
743,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
879,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1015,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1151,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1287,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1423,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1559,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,0.974025974025974,0.9868421052631579,0.04602694499728549,0.6910065366421801,0.16214610086181955,0.15886577250160497,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1695,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
