,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
1166,F2-iter0,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.240384615385,0.209205020921,0.223713646532,-0.629939782867,0.0,-0.732833708184,0.0,,"[0.0, '.', 0.0]",,,,,,
1302,F2-iter3,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.234394124847,0.20525187567,0.218857142857,-0.561393734268,2.15164047421e-258,-0.716529940963,0.0,,"[0.0, '.', 0.0]",,,,,,
1438,F2-iter1,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.23756582797,0.208847736626,0.222283055023,-0.615539437549,0.0,-0.72758706903,0.0,,"[0.0, '.', 0.0]",,,,,,
1574,B2-iter3,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.629757785467,0.823063877897,0.713550600343,0.0590433867034,0.00247588799983,-0.00970625615621,0.61913793156,,"[0.0, '.', 0.0]",,,,,,
1710,F1-iter3,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.278903456496,0.247619047619,0.262331838565,-0.521559027191,7.21410857406e-216,-0.676289476997,0.0,,"[0.0, '.', 0.0]",,,,,,
1846,B1-iter1,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.726320799619,0.857785272625,0.786597938144,0.0677609377334,0.00100307470814,0.101689590125,7.65438686363e-07,,"[0.0, '.', 0.0]",,,,,,
1982,F1-iter0,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.273474178404,0.24095139607,0.256184716877,-0.560325244317,1.02825956292e-261,-0.688027886821,0.0,,"[0.0, '.', 0.0]",,,,,,
2118,B2-iter0,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.633146309883,0.820469798658,0.714738124239,0.0604308922731,0.00190159321807,0.00551325910157,0.777148471616,,"[0.0, '.', 0.0]",,,,,,
2254,B2-iter4,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.641688199828,0.831009481316,0.724179829891,0.0585283981924,0.00270128994901,0.00915908579729,0.639034014411,,"[0.0, '.', 0.0]",,,,,,
2390,F2-iter2,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.246474555487,0.21847826087,0.231633535004,-0.561393375635,1.91617033024e-254,-0.720103137418,0.0,,"[0.0, '.', 0.0]",,,,,,
2526,B2-iter1,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.64088159032,0.817530319735,0.718507751938,0.0632627706353,0.00113272756039,0.00760076363491,0.696000649237,,"[0.0, '.', 0.0]",,,,,,
2662,F1-iter4,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.267256637168,0.238045191802,0.2518065592,-0.540268199963,7.14241729244e-238,-0.693924891506,0.0,,"[0.0, '.', 0.0]",,,,,,
79,F1-iter2,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.340632603406,0.230263157895,0.274779195289,-0.512475375417,1.43281305834e-176,-0.634574170662,3.44655489056e-297,,"[0.0, '.', 4.0]",,,,,,
215,B1-iter0,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.810446957458,0.845030881527,0.827377680044,0.0772267059592,0.000357101788379,0.18425011872,9.65079552518e-18,,"[0.0, '.', 4.0]",,,,,,
351,B1-iter3,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.802839978154,0.827236916151,0.814855875831,0.0844342933491,9.27502039348e-05,0.179779542465,5.46592031723e-17,,"[0.0, '.', 4.0]",,,,,,
487,F2-iter4,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.376767676768,0.200645508338,0.261846261846,-0.473197116738,2.22323660277e-138,-0.622173969898,2.57973698262e-265,,"[0.0, '.', 4.0]",,,,,,
623,B2-iter2,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.851951547779,0.713641488162,0.776687116564,0.0745940387142,0.000857621196311,0.219045103522,4.35142979229e-23,,"[0.0, '.', 4.0]",,,,,,
759,B1-iter4,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.81149301826,0.831590533847,0.821418863822,0.0800007014185,0.000192390000563,0.199791318019,5.88046220714e-21,,"[0.0, '.', 4.0]",,,,,,
895,F1-iter1,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.337423312883,0.225988700565,0.270685942787,-0.569733589473,1.10514959e-241,-0.652667466308,0.0,,"[0.0, '.', 4.0]",,,,,,
1031,B1-iter2,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.820132013201,0.834359261332,0.827184466019,0.0807570345722,0.000201647538346,0.197060444048,5.96584554638e-20,,"[0.0, '.', 4.0]",,,,,,
1167,F2-iter0,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.359470468432,0.184623430962,0.24395300622,-0.534728570518,6.18515864172e-188,-0.644061157743,9.31770474804e-298,,"[0.0, '.', 4.0]",,,,,,
1303,F2-iter3,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.362795477903,0.189174705252,0.248679112364,-0.430675790313,8.09653833588e-113,-0.600262480383,2.72653445998e-243,,"[0.0, '.', 4.0]",,,,,,
1439,F2-iter1,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.34452975048,0.184670781893,0.240455458808,-0.511983432524,1.61607635759e-175,-0.637520663658,1.16689064096e-299,,"[0.0, '.', 4.0]",,,,,,
1575,B2-iter3,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.843646041251,0.71678914641,0.775061124694,0.0842643131239,0.000159018440653,0.194028334423,1.88649873692e-18,,"[0.0, '.', 4.0]",,,,,,
1711,F1-iter3,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.356078431373,0.240211640212,0.286887835703,-0.45123138358,4.03219485407e-136,-0.61377204781,1.99187478882e-280,,"[0.0, '.', 4.0]",,,,,,
1847,B1-iter1,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.815359477124,0.841483979764,0.828215767635,0.083242404009,0.000125382536043,0.199388093752,1.97030529814e-20,,"[0.0, '.', 4.0]",,,,,,
1983,F1-iter0,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.341132075472,0.233712512927,0.277385701135,-0.502605878238,1.33088283188e-179,-0.635422953971,2.51401252548e-317,,"[0.0, '.', 4.0]",,,,,,
2119,B2-iter0,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.848565710474,0.711409395973,0.773958016428,0.0847047568708,0.000140791130318,0.237778406387,2.69230214119e-27,,"[0.0, '.', 4.0]",,,,,,
2255,B2-iter4,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.860650298607,0.723368655884,0.786060606061,0.0793252425149,0.000380030066391,0.217776654774,6.2642150865e-23,,"[0.0, '.', 4.0]",,,,,,
2391,F2-iter2,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.361386138614,0.198369565217,0.256140350877,-0.454672359665,4.77881778316e-127,-0.63300530521,2.24886926183e-278,,"[0.0, '.', 4.0]",,,,,,
2527,B2-iter1,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.85298013245,0.710033076075,0.774969915764,0.0861259588231,9.98214933539e-05,0.222898435902,2.44088481839e-24,,"[0.0, '.', 4.0]",,,,,,
2663,F1-iter4,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.341232227488,0.227009984235,0.272641211739,-0.477166685279,1.15029849576e-155,-0.639525198396,1.07342719782e-314,,"[0.0, '.', 4.0]",,,,,,
80,F1-iter2,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.640326975477,0.128837719298,0.214513920584,-0.22098940096,4.60488253223e-23,-0.329589296735,8.78519114944e-51,,"[1.0, '.', 0.0]",,,,,,
216,B1-iter0,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.966014418126,0.526670409882,0.681686046512,0.126604543172,6.29226168511e-08,0.394050970551,1.90334225057e-68,,"[1.0, '.', 0.0]",,,,,,
352,B1-iter3,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.965376782077,0.533483398987,0.687205509242,0.115620937022,8.07677808029e-07,0.378373594113,9.96802978875e-63,,"[1.0, '.', 0.0]",,,,,,
488,F2-iter4,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.677966101695,0.0430338891877,0.0809307030855,-0.120940660378,1.26773910111e-07,-0.212795850527,7.27864920296e-21,,"[1.0, '.', 0.0]",,,,,,
624,B2-iter2,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.990384615385,0.0580608793687,0.109691160809,0.0190395822524,0.422749982717,0.12481447342,1.32420522122e-07,,"[1.0, '.', 0.0]",,,,,,
760,B1-iter4,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.969306930693,0.538800220143,0.692607003891,0.122852609097,1.17245323751e-07,0.375001337475,8.77984038162e-63,,"[1.0, '.', 0.0]",,,,,,
896,F1-iter1,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.595238095238,0.115562403698,0.193548387097,-0.331238873925,5.92948720401e-55,-0.420847655787,6.42562021172e-91,,"[1.0, '.', 0.0]",,,,,,
1032,B1-iter2,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.961732124874,0.534415221041,0.687050359712,0.116814758541,5.61382694662e-07,0.3978019486,2.99695058586e-70,,"[1.0, '.', 0.0]",,,,,,
1168,F2-iter0,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.698275862069,0.0423640167364,0.0798816568047,-0.100979585687,8.0346038309e-06,-0.190464104857,2.32059265311e-17,,"[1.0, '.', 0.0]",,,,,,
1304,F2-iter3,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.693548387097,0.0460878885316,0.086432160804,-0.0452180577947,0.0485187599446,-0.135031302231,3.31248756793e-09,,"[1.0, '.', 0.0]",,,,,,
1440,F2-iter1,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.63309352518,0.0452674897119,0.084493518963,-0.154829126548,3.57240496781e-12,-0.239756382517,1.77005374113e-27,,"[1.0, '.', 0.0]",,,,,,
1576,B2-iter3,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.973684210526,0.0627473148672,0.117896972916,0.0200824110956,0.398188799415,0.117071278845,7.74624353905e-07,,"[1.0, '.', 0.0]",,,,,,
1712,F1-iter3,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.610079575597,0.121693121693,0.202911336568,-0.237061763278,2.04367273433e-27,-0.367344997304,4.21226027378e-66,,"[1.0, '.', 0.0]",,,,,,
1848,B1-iter1,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.96722939424,0.547498594716,0.699210337401,0.117378095273,5.43216568909e-07,0.397828114997,9.01099023963e-70,,"[1.0, '.', 0.0]",,,,,,
1984,F1-iter0,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.580281690141,0.106514994829,0.17999126256,-0.254967128338,2.87620191225e-32,-0.39482778979,1.15870575671e-78,,"[1.0, '.', 0.0]",,,,,,
2120,B2-iter0,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.973684210526,0.0620805369128,0.116719242902,0.0133874627744,0.571264606095,0.13994181991,2.7223508871e-09,,"[1.0, '.', 0.0]",,,,,,
2256,B2-iter4,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.990825688073,0.0602342442833,0.11356466877,0.0127987906296,0.587993991614,0.118194110386,5.15898730754e-07,,"[1.0, '.', 0.0]",,,,,,
2392,F2-iter2,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.683333333333,0.0445652173913,0.0836734693878,-0.110861484085,1.46512570244e-06,-0.220112429134,4.86707250844e-22,,"[1.0, '.', 0.0]",,,,,,
2528,B2-iter1,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.990196078431,0.0556780595369,0.105427974948,0.0111949837927,0.633629744339,0.122834478696,1.52612454204e-07,,"[1.0, '.', 0.0]",,,,,,
2664,F1-iter4,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.575268817204,0.112454019968,0.188131868132,-0.256189557958,3.028744771e-32,-0.422523817166,4.92469294049e-90,,"[1.0, '.', 0.0]",,,,,,
82,F1-iter2,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.296551724138,0.235745614035,0.262675626145,-0.551981224497,1.49417931022e-226,-0.670266841958,0.0,,"[0.0, '.', 2.0]",,,,,,
218,B1-iter0,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.758706467662,0.856260527793,0.804537061461,0.068268327496,0.00114698708448,0.128662887698,7.90307074968e-10,,"[0.0, '.', 2.0]",,,,,,
354,B1-iter3,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.756715661429,0.840180078784,0.796266666667,0.0754469556653,0.000333922347453,0.128851147821,8.06304913633e-10,,"[0.0, '.', 2.0]",,,,,,
490,F2-iter4,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.307453416149,0.213017751479,0.251668255481,-0.539923050807,5.3393562998e-208,-0.678621159953,0.0,,"[0.0, '.', 2.0]",,,,,,
626,B2-iter2,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.767302452316,0.793686583991,0.780271543364,0.07082705912,0.000883781906394,0.135527186158,1.72412897187e-10,,"[0.0, '.', 2.0]",,,,,,
762,B1-iter4,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.767219708396,0.839845899835,0.801891749869,0.0729035492717,0.000494304012643,0.149357755418,7.60653558624e-13,,"[0.0, '.', 2.0]",,,,,,
898,F1-iter1,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.295424836601,0.232152028762,0.259994247915,-0.596720909625,2.74998262938e-291,-0.681926211961,0.0,,"[0.0, '.', 2.0]",,,,,,
1034,B1-iter2,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.771341463415,0.849468382764,0.808521970706,0.0706648441563,0.000824179715032,0.13748174972,6.58314238611e-11,,"[0.0, '.', 2.0]",,,,,,
1170,F2-iter0,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.29754601227,0.202928870293,0.241293532338,-0.582370463603,1.62642050952e-256,-0.690760500963,0.0,,"[0.0, '.', 2.0]",,,,,,
1306,F2-iter3,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.295275590551,0.200964630225,0.239158163265,-0.50095653191,2.30653734531e-175,-0.66300514849,0.0,,"[0.0, '.', 2.0]",,,,,,
1442,F2-iter1,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.285610465116,0.202160493827,0.236746987952,-0.572521028209,1.39926772135e-254,-0.689832934334,0.0,,"[0.0, '.', 2.0]",,,,,,
1578,B2-iter3,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.7647702407,0.790276992651,0.777314428691,0.0729666888412,0.000616424495472,0.105629168105,6.8914470507e-07,,"[0.0, '.', 2.0]",,,,,,
1714,F1-iter3,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.308355437666,0.246031746032,0.273690406121,-0.495080571112,3.28241919307e-181,-0.652750904371,0.0,,"[0.0, '.', 2.0]",,,,,,
1850,B1-iter1,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.767171717172,0.853850477797,0.808193668529,0.073933384981,0.00046176796798,0.144865407135,5.62559990154e-12,,"[0.0, '.', 2.0]",,,,,,
1986,F1-iter0,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.299676375405,0.239400206825,0.266168439207,-0.537698858685,1.22574524412e-225,-0.667737866293,0.0,,"[0.0, '.', 2.0]",,,,,,
2122,B2-iter0,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.768513439386,0.78355704698,0.775962337303,0.0743681071609,0.000467076618684,0.141975352046,2.02008958537e-11,,"[0.0, '.', 2.0]",,,,,,
2258,B2-iter4,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.784657534247,0.798661461238,0.791597567717,0.0711200349213,0.000876269297674,0.142046608399,2.5337627322e-11,,"[0.0, '.', 2.0]",,,,,,
2394,F2-iter2,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.304314329738,0.214673913043,0.251752708732,-0.507648209573,1.26096445969e-179,-0.675265233828,0.0,,"[0.0, '.', 2.0]",,,,,,
2530,B2-iter1,S1,gg_13_8_otus,rdp,0.2:partial-ref,0.779467680608,0.791069459757,0.785225718194,0.0749368007784,0.000409679423978,0.146410678348,4.1518681036e-12,,"[0.0, '.', 2.0]",,,,,,
2666,F1-iter4,S1,unite-97-rep-set,rdp,0.2:partial-ref,0.293807641634,0.23436678928,0.260742472961,-0.517281781122,2.6110865008e-203,-0.674571411545,0.0,,"[0.0, '.', 2.0]",,,,,,
83,F1-iter2,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.373857404022,0.22423245614,0.280328992461,-0.483575344526,3.22194210859e-147,-0.608341750095,6.64348317571e-254,,"[0.0, '.', 5.0]",,,,,,
219,B1-iter0,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.839954597049,0.830993823695,0.83545018346,0.0822962672995,0.000182560780429,0.211354643751,2.90517793444e-22,,"[0.0, '.', 5.0]",,,,,,
355,B1-iter3,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.828947368421,0.81541924592,0.822127659574,0.091232941167,3.14038173485e-05,0.214504884907,4.93910657494e-23,,"[0.0, '.', 5.0]",,,,,,
491,F2-iter4,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.421116504854,0.186659494352,0.258665672754,-0.424016718558,1.38054714297e-102,-0.581097346801,4.40482516718e-211,,"[0.0, '.', 5.0]",,,,,,
627,B2-iter2,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.883233532934,0.665163472379,0.75884244373,0.0354817148733,0.119172777833,0.232748829286,3.72837639043e-25,,"[0.0, '.', 5.0]",,,,,,
763,B1-iter4,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.843502824859,0.821684094662,0.832450515751,0.086662586166,7.16300442857e-05,0.242736871116,1.84506190973e-29,,"[0.0, '.', 5.0]",,,,,,
899,F1-iter1,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.366185216653,0.221366204417,0.275928297055,-0.546572020843,1.19781925736e-209,-0.630605505082,1.44793937944e-298,,"[0.0, '.', 5.0]",,,,,,
1035,B1-iter2,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.846685878963,0.82204812535,0.83418512209,0.0869982551512,7.91434427522e-05,0.230738793736,3.25787594548e-26,,"[0.0, '.', 5.0]",,,,,,
1171,F2-iter0,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.397111913357,0.172594142259,0.240612468101,-0.495884105868,5.68496298632e-150,-0.609763663458,1.05345622534e-245,,"[0.0, '.', 5.0]",,,,,,
1307,F2-iter3,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.408038976857,0.179528403001,0.24934871604,-0.38079861644,4.90049084994e-82,-0.554936553483,4.26439487882e-190,,"[0.0, '.', 5.0]",,,,,,
1443,F2-iter1,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.38698630137,0.174382716049,0.240425531915,-0.472041869796,6.74946172501e-138,-0.59769582026,3.19342928998e-240,,"[0.0, '.', 5.0]",,,,,,
1579,B2-iter3,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.875463306153,0.667608818542,0.757536882617,0.0541113585995,0.0172318867929,0.218753064652,2.04363395932e-22,,"[0.0, '.', 5.0]",,,,,,
1715,F1-iter3,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.386224934612,0.234391534392,0.291735265064,-0.424665086693,4.31823671438e-114,-0.589231569001,2.42582140959e-242,,"[0.0, '.', 5.0]",,,,,,
1851,B1-iter1,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.839569160998,0.832490163013,0.836014676828,0.0885288858757,5.68547618576e-05,0.226882209499,1.75933073738e-25,,"[0.0, '.', 5.0]",,,,,,
1987,F1-iter0,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.372781065089,0.228024819028,0.282964388835,-0.477590482424,1.5252534305e-152,-0.611901404683,1.06771346141e-274,,"[0.0, '.', 5.0]",,,,,,
2123,B2-iter0,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.874530428249,0.651006711409,0.746393074703,0.0344755253635,0.127552044341,0.248466815501,6.81515426167e-29,,"[0.0, '.', 5.0]",,,,,,
2259,B2-iter4,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.889301634473,0.667596207474,0.762663268557,0.0633764272245,0.00520779904477,0.242176634292,2.56530951735e-27,,"[0.0, '.', 5.0]",,,,,,
2395,F2-iter2,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.39211136891,0.183695652174,0.250185048113,-0.430390970099,3.22801921992e-107,-0.607646753864,1.18919656653e-238,,"[0.0, '.', 5.0]",,,,,,
2531,B2-iter1,S1,gg_13_8_otus,rdp,0.5:partial-ref,0.874814814815,0.651047409041,0.746523388116,0.0365566228155,0.103648696158,0.218005705576,9.21501595778e-23,,"[0.0, '.', 5.0]",,,,,,
2667,F1-iter4,S1,unite-97-rep-set,rdp,0.5:partial-ref,0.373001776199,0.22070415134,0.277319247276,-0.44681712901,2.9620816925e-128,-0.613555973328,1.04609238688e-269,,"[0.0, '.', 5.0]",,,,,,
90,F1-iter2,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.477489768076,0.191885964912,0.27375831052,-0.396947813509,3.41060610864e-84,-0.52802808349,1.01014590181e-158,,"[0.0, '.', 8.0]",,,,,,
226,B1-iter0,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.909212283044,0.764738910724,0.830741079597,0.0986703194399,1.50548520776e-05,0.311712387961,1.82042827071e-44,,"[0.0, '.', 8.0]",,,,,,
362,B1-iter3,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.902240325866,0.747889701745,0.817846153846,0.112662523631,7.403679398e-07,0.319887419065,5.88598062683e-47,,"[0.0, '.', 8.0]",,,,,,
498,F2-iter4,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.534246575342,0.125874125874,0.203744013931,-0.285648691227,4.93601741546e-40,-0.459907232824,1.68742266466e-108,,"[0.0, '.', 8.0]",,,,,,
634,B2-iter2,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.954545454545,0.426155580609,0.58924395947,0.0120381217873,0.608779979934,0.244238112532,5.4269556535e-26,,"[0.0, '.', 8.0]",,,,,,
770,B1-iter4,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.91235059761,0.756191524491,0.82696358712,0.106583614466,2.40742150565e-06,0.348318787717,1.07145941492e-56,,"[0.0, '.', 8.0]",,,,,,
906,F1-iter1,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.469910371319,0.188495120699,0.269061583578,-0.464224876494,1.64977326712e-126,-0.548815462499,7.78185909348e-186,,"[0.0, '.', 8.0]",,,,,,
1042,B1-iter2,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.911684782609,0.750979294908,0.823565510893,0.102012085948,7.63334906842e-06,0.313848592507,4.37808179332e-45,,"[0.0, '.', 8.0]",,,,,,
1178,F2-iter0,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.5,0.120292887029,0.193929173693,-0.379531151062,2.39517378482e-74,-0.502935387014,1.05305367963e-137,,"[0.0, '.', 8.0]",,,,,,
1314,F2-iter3,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.536956521739,0.132368703108,0.212381771281,-0.267738749514,1.84035223383e-35,-0.410552433971,2.38130381966e-85,,"[0.0, '.', 8.0]",,,,,,
1450,F2-iter1,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.489361702128,0.118312757202,0.190555095278,-0.356397711827,2.0664314196e-66,-0.490495260447,1.39188599309e-132,,"[0.0, '.', 8.0]",,,,,,
1586,B2-iter3,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.944664031621,0.405313736574,0.567246835443,0.0180587222507,0.442465671018,0.240389744011,3.20757825602e-25,,"[0.0, '.', 8.0]",,,,,,
1722,F1-iter3,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.486202365309,0.195767195767,0.27913994719,-0.333107541844,3.12171445676e-60,-0.495406983768,1.47012389101e-141,,"[0.0, '.', 8.0]",,,,,,
1858,B1-iter1,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.912466843501,0.773468240585,0.837237602677,0.105280130843,3.98562909288e-06,0.323993230472,5.9877330958e-48,,"[0.0, '.', 8.0]",,,,,,
1994,F1-iter0,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.458868894602,0.184591520165,0.263274336283,-0.400853476694,1.29059830217e-91,-0.539224490367,8.70745702341e-178,,"[0.0, '.', 8.0]",,,,,,
2130,B2-iter0,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.954773869347,0.425055928412,0.588235294118,0.0156911474833,0.503033578226,0.266844827353,4.13809934015e-31,,"[0.0, '.', 8.0]",,,,,,
2266,B2-iter4,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.95923566879,0.419966536531,0.584173778123,0.0142955354627,0.54165097403,0.267150761069,3.39248786073e-31,,"[0.0, '.', 8.0]",,,,,,
2402,F2-iter2,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.485294117647,0.125543478261,0.199481865285,-0.343280919,9.81765337117e-59,-0.514329972125,3.58806823342e-141,,"[0.0, '.', 8.0]",,,,,,
2538,B2-iter1,S1,gg_13_8_otus,rdp,0.8:partial-ref,0.945666235446,0.402976846748,0.565133359103,0.0183112164928,0.430459271704,0.248221075325,1.85050834451e-27,,"[0.0, '.', 8.0]",,,,,,
2674,F1-iter4,S1,unite-97-rep-set,rdp,0.8:partial-ref,0.471128608924,0.188649500788,0.269418386492,-0.352240037578,2.48601954396e-68,-0.523781121508,1.15090539287e-162,,"[0.0, '.', 8.0]",,,,,,
93,F1-iter2,S1,unite-97-rep-set,rdp,0.6:partial-ref,0.40824742268,0.217105263158,0.283464566929,-0.453493917186,5.81740417328e-122,-0.581065386161,1.32029323568e-216,,"[0.0, '.', 6.0]",,,,,,
229,B1-iter0,S1,gg_13_8_otus,rdp,0.6:partial-ref,0.863609291245,0.814149354295,0.838150289017,0.08874903309,6.76861105988e-05,0.242213582421,3.16933408634e-28,,"[0.0, '.', 6.0]",,,,,,
365,B1-iter3,S1,gg_13_8_otus,rdp,0.6:partial-ref,0.858616504854,0.79628587507,0.826277372263,0.0996526305134,7.60206872205e-06,0.252132130787,1.60947618625e-30,,"[0.0, '.', 6.0]",,,,,,
501,F2-iter4,S1,unite-97-rep-set,rdp,0.6:partial-ref,0.454154727794,0.170521785906,0.247946812671,-0.39056505457,1.58118694866e-82,-0.550764565584,6.68021125206e-178,,"[0.0, '.', 6.0]",,,,,,
637,B2-iter2,S1,gg_13_8_otus,rdp,0.6:partial-ref,0.912446351931,0.599210822999,0.72337529772,0.0150282453584,0.515357349881,0.243338523632,1.0883353915e-26,,"[0.0, '.', 6.0]",,,,,,
773,B1-iter4,S1,gg_13_8_otus,rdp,0.6:partial-ref,0.869668246445,0.807925151348,0.837660485021,0.0923017022308,3.01649907273e-05,0.280098104487,4.93669910075e-38,,"[0.0, '.', 6.0]",,,,,,
909,F1-iter1,S1,unite-97-rep-set,rdp,0.6:partial-ref,0.397672162949,0.210580380072,0.275352585628,-0.520009722231,6.47011045684e-178,-0.60599795876,2.56961177082e-257,,"[0.0, '.', 6.0]",,,,,,
1045,B1-iter2,S1,gg_13_8_otus,rdp,0.6:partial-ref,0.8732480195,0.801902630106,0.836056009335,0.0913614047629,4.37576393284e-05,0.258972971449,6.19268637591e-32,,"[0.0, '.', 6.0]",,,,,,
1181,F2-iter0,S1,unite-97-rep-set,rdp,0.6:partial-ref,0.428977272727,0.157949790795,0.230886850153,-0.466225117629,3.19587622382e-125,-0.58341561094,3.64708910064e-211,,"[0.0, '.', 6.0]",,,,,,
1317,F2-iter3,S1,unite-97-rep-set,rdp,0.6:partial-ref,0.451428571429,0.16934619507,0.246297739673,-0.329863475814,2.97004391683e-58,-0.507707416544,1.01670612896e-147,,"[0.0, '.', 6.0]",,,,,,
