	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	e-value	max accepts	min consensus fraction	similarity
4725	sake	4	Moromi.K	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9994815574828328	1.0441677134653354e-11	0.75	0.019942126131992522	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4726	sake	4	Moromi.L	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9991460332033243	5.98714626009307e-11	0.7999999999999999	0.00962792472537983	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4727	sake	4	Moromi.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9994473888078117	1.3054870300641297e-11	0.7833333333333333	0.012519873019449882	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4728	sake	4	Moromi.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9984436410223978	4.889494176201007e-10	0.7333333333333334	0.02455415007146968	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4729	sake	4	Moromi.O	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.99995174785617	2.569359181304711e-15	0.9	0.0009430623223403293	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4730	sake	4	Moromi.P	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9994461251064576	1.3159640897672384e-11	0.6833333333333333	0.04244227208707231	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4731	sake	4	Moromi.Q	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.999851838998078	1.303296287224536e-13	1.0	0.0	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4732	sake	4	Moromi.R	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9985216886018328	4.0840723879910896e-10	0.8666666666666667	0.0024953982859902053	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4733	sake	4	Moromi.S	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9972049444690982	3.790729877853508e-09	0.7333333333333334	0.02455415007146968	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4734	sake	4	Moromi.T	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9998117274756444	3.014476195968442e-13	0.9166666666666666	0.0005066190663052084	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4735	sake	4	Moto.B	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.6656626784052446	0.050339168085121476	0.45	0.22421610749233659	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4736	sake	4	Moto.C	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9511500533387759	8.086356138587105e-05	0.7333333333333334	0.02455415007146968	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4737	sake	4	Moto.D	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9878482884632291	6.436149038572913e-07	0.8333333333333333	0.005265691029161748	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4738	sake	4	Moto.F	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9958906679935979	1.4588142197173152e-08	0.8333333333333333	0.005265691029161748	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4739	sake	4	Moto.I	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9762776347859998	6.615015585514901e-06	0.8833333333333333	0.0015905004234978686	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4740	sake	4	Moto.J	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9995849349904137	4.794774775355051e-12	0.9500000000000001	8.762523965086177e-05	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4741	sake	4	Moto.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9931961434079568	8.497746441272796e-08	0.75	0.019942126131992522	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4742	sake	4	Moto.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8888888888888888	1.0	0.9411764705882353	0.9993277895332046	2.591323482194101e-11	0.8333333333333333	0.005265691029161748	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4743	sake	5	Koji.10	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.7777777777777778	1.0	0.8750000000000001	0.9879708377311924	6.212563248868715e-07	0.6778302010921357	0.04480926269300501	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4744	sake	5	Koji.8	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9956385664689785	1.5747814663827563e-09	0.6808542089216724	0.03021117068836832	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4745	sake	5	Koji.9	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9824328101918791	4.0794576997579387e-07	0.5183023183212385	0.12483849367734694	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4746	sake	5	Moromi.A	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.6403098695635844	0.046115924106392474	0.5835893219328621	0.07653771742823341	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4747	sake	5	Moromi.B	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.8476934499603241	0.0019506798505530673	0.6139845991168652	0.05898096236903695	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4748	sake	5	Moromi.C	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9800161642690968	6.811464493345238e-07	0.6018264882432639	0.06564599213625309	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4749	sake	5	Moromi.D	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9813678048442702	5.155735399739198e-07	0.49240349038085235	0.14823041535371734	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4750	sake	5	Moromi.E	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9859046849285386	1.6979009373099293e-07	0.41945482513924454	0.2275515102242153	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4751	sake	5	Moromi.F	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.8335099042779421	0.0027353836934817647	0.6261427099904666	0.05277824501366533	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4752	sake	5	Moromi.G	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9548411718624449	1.7227302347649412e-05	0.5349568784384567	0.11108833030248295	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4753	sake	5	Moromi.H	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9774729092800793	1.0965026798118924e-06	0.5592731001856595	0.09278876749399557	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4754	sake	5	Moromi.I	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9321867242388915	8.520203167626014e-05	0.7234075969792769	0.018047748354494193	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4755	sake	5	Moromi.J	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.992542009843466	1.3414460190097199e-08	0.6200636545536659	0.05582263340222192	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4756	sake	5	Moromi.K	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9994364748370512	4.4089746013365843e-13	0.41337576970244394	0.23506197663269415	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4757	sake	5	Moromi.L	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9843398207392823	2.582141915015178e-07	0.5349568784384567	0.11108833030248295	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4758	sake	5	Moromi.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9994452261019583	4.1414553495708257e-13	0.6018264882432639	0.06564599213625309	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4759	sake	5	Moromi.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9981245407249683	5.400461462846666e-11	0.32826899358723494	0.3544183270183252	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4760	sake	5	Moromi.O	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9999093626383173	2.95229561941918e-16	0.7598819296000807	0.010758005132716318	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4761	sake	5	Moromi.P	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9994468505788836	4.0931682935843737e-13	0.5106406566912542	0.13150199306594584	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4762	sake	5	Moromi.Q	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9997410459968745	1.9666795982097107e-14	0.7841981513472833	0.007245486403052556	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4763	sake	5	Moromi.R	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.998066522159243	6.099958182757938e-11	0.6686960980480711	0.034509541651785346	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4764	sake	5	Moromi.S	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9972780515929025	2.393747584417312e-10	0.5592731001856595	0.09278876749399557	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4765	sake	5	Moromi.T	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9997623217765461	1.3957632384062651e-14	0.7781190959104827	0.00803313849599635	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4766	sake	5	Moto.B	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.6859620390254572	0.028519696495574277	0.47416632407045034	0.16619192808155497	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4767	sake	5	Moto.C	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.7682730647281837	0.00943453377463791	0.44985010232324774	0.1920756967225873	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4768	sake	5	Moto.D	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.966937467106153	5.023272061909824e-06	0.6261427099904666	0.05277824501366533	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4769	sake	5	Moto.F	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9588440815240367	1.194250474598805e-05	0.5592731001856595	0.09278876749399557	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4770	sake	5	Moto.I	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.8737628139413122	0.0009514222521540104	0.44985010232324774	0.1920756967225873	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4771	sake	5	Moto.J	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9794624332213718	7.593295657813706e-07	0.735565707852878	0.01532345637780498	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4772	sake	5	Moto.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9893849867605147	5.484251686937686e-08	0.49240349038085235	0.14823041535371734	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4773	sake	5	Moto.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.8	1.0	0.888888888888889	0.9747725854725601	1.7189392946112274e-06	0.5592731001856595	0.09278876749399557	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4774	sake	6	Koji.10	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.21052631578947367	0.5714285714285714	0.3076923076923077	0.44924226999627687	0.03595507883165642	0.01709029905687689	0.9398275282243029	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4775	sake	6	Koji.8	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.2939639305334948	0.1632343019344846	-0.07518384859531307	0.7269719118864224	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4776	sake	6	Koji.9	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.5104736213510668	0.010810196095934274	-0.07416972541834956	0.7305202219122632	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4777	sake	6	Moromi.A	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.05436682232514128	0.8008014978640958	-0.21725539697542193	0.30784319809500027	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4778	sake	6	Moromi.B	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.15156469805853356	0.47958202860054777	-0.23436620389711385	0.27032946692053345	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4779	sake	6	Moromi.C	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.4407946362205901	0.031087300575043633	-0.11251651824264094	0.6006559789359576	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4780	sake	6	Moromi.D	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.12192018042467727	0.5703586589201215	-0.1726635971188914	0.41977818294341374	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4781	sake	6	Moromi.E	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.6900746585357282	0.0001903451330105431	-0.2120703039688486	0.3198131405167807	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4782	sake	6	Moromi.F	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.21693598922079374	0.3085724833991894	-0.2774024758516724	0.18939380671047495	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4783	sake	6	Moromi.G	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.8146186861154587	1.2630995304961235e-06	-0.09540571132094902	0.6574377208668245	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4784	sake	6	Moromi.H	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.6961674259645659	0.0001579866577059602	-0.08296148810517305	0.6999443571409407	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4785	sake	6	Moromi.I	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.2537763626366558	0.23146717485360427	-0.18407080173335272	0.38923168480136194	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4786	sake	6	Moromi.J	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.1258511219090044	0.5578980397570331	-0.1856263296353247	0.385166251400784	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4787	sake	6	Moromi.K	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	-0.05638300554786119	0.7935669906890531	-0.22399601788396722	0.2927005315341077	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4788	sake	6	Moromi.L	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.5222530515606691	0.008847077208971495	-0.14207154838010885	0.5078288664631292	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4789	sake	6	Moromi.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.3304545684593135	0.11476167149186982	-0.17473763432152076	0.4141290553502115	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4790	sake	6	Moromi.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.7016194632304774	0.00013321354523784318	-0.1711080692169194	0.42404251008895544	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4791	sake	6	Moromi.O	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.471530630203211	0.02001441149904851	-0.08607254390911703	0.6892294322166329	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4792	sake	6	Moromi.P	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.13696432723736704	0.5233536760642343	-0.19340396914518468	0.3652041134845585	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4793	sake	6	Moromi.Q	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.6325581199635184	0.0009105279590768495	-0.13014583446499023	0.5444268842776299	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4794	sake	6	Moromi.R	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.6351945790185454	0.00085328062034221	-0.19340396914518468	0.3652041134845585	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4795	sake	6	Moromi.S	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.18672480244432646	0.382309949758474	-0.14414558558273818	0.5015891294171848	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4796	sake	6	Moromi.T	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.22681003509902203	0.2865190579706106	-0.18458931103401002	0.38787385119978046	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4797	sake	6	Moto.B	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.24772033152680498	0.2431725528988526	-0.18458931103401002	0.38787385119978046	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4798	sake	6	Moto.C	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	-0.03590281984230567	0.8677234248794465	-0.35880843605487345	0.08510046224264502	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4799	sake	6	Moto.D	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.3028297707582895	0.15032355476998552	-0.33910508262989486	0.10501067264618456	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4800	sake	6	Moto.F	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.42918564765968437	0.03636268646087932	-0.25562508522406446	0.22796934654282294	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4801	sake	6	Moto.I	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.830029511442547	5.248118593776087e-07	-0.28621713396284704	0.17513540326324678	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4802	sake	6	Moto.J	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.12272061437526126	0.5678114071272021	-0.3225127850088602	0.12428230062798454	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4803	sake	6	Moto.M	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	0.7616109309626121	1.5378752251658857e-05	-0.3593269453555308	0.08461795126506065	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
4804	sake	6	Moto.N	gg_13_8_otus	sortmerna	0.76:0.8:3:0.9:1.0	0.23809523809523808	0.625	0.3448275862068965	-0.11687257100560343	0.5865372390934704	-0.37177116857130676	0.07364422464483036	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]			[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
