# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected	taxonomy
450	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	0	0	3.90500426296e-06	3.90500426296e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus
451	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia
452	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	1.30166808765e-06	6.50834043827e-07	1.30166808765e-06	1.95250213148e-06	3.90500426296e-06	3.25417021914e-06	5.20667235062e-06	0	0	6.50834043827e-07	1.30166808765e-06	6.50834043827e-07	1.95250213148e-06	1.30166808765e-06	1.95250213148e-06	3.25417021914e-06	5.20667235062e-06	2.60333617531e-06	0.00923143007764	0.00923208091169	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other
453	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodobium
454	0.00879732377041	0.00879732377041	0.00879732377041	0.00879732377041	0.00879732377041	0.00879732377041	0.000192646876973	0.000192646876973	0.000169216851395	0.000160756008825	0.000139929319423	6.50834043827e-07	0	0	0	0	0	0.000192646876973	0.000192646876973	0.000179630196096	0.000161406842869	0.000159454340738	0	0	0	0	0	0	0.00879016459593	0.00877910041718	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__
455	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__
456	0	0	0	0	0	0	1.56200170519e-05	6.50834043827e-06	0	0	0	0	0	0	0	0	0	1.62708510957e-05	8.46084256975e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus
457	0	0	0	0	0	0	4.55583830679e-06	4.55583830679e-06	1.30166808765e-06	4.55583830679e-06	0	0	0	0	0	0	0	4.55583830679e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius
458	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.43183489642e-05	1.43183489642e-05	1.43183489642e-05	1.36675149204e-05	1.95250213148e-06	0.0	0	0	0	0	0	1.43183489642e-05	1.43183489642e-05	1.43183489642e-05	1.36675149204e-05	4.55583830679e-06	0.0	0	0	0	0	0	6.50834043827e-06	8.46084256975e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus
459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium
460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__
461	0	0	0	0	0	0	0	0	6.50834043827e-07	4.55583830679e-06	1.10641787451e-05	2.60333617531e-05	2.60333617531e-05	3.7748374542e-05	7.81000852593e-05	0.000244713600479	0.00033843370279	0	0	1.30166808765e-06	5.85750639444e-06	1.30166808765e-05	1.8874187271e-05	2.92875319722e-05	3.90500426296e-05	6.96392426895e-05	0.00016661351522	0.000388547924165	1.95250213148e-06	1.95250213148e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other
462	0.0167771999818	0.0167771999818	0.0167771999818	0.0167771999818	0.0167771999818	0.0167771999818	0.0164283529343	0.0164283529343	0.0164277021002	0.0164257495981	0.0164205429258	0.0164003670704	0.0163808420491	0.0154156551621	0.0153557784301	3.90500426296e-06	0	0.0164283529343	0.0164283529343	0.0164277021002	0.0164264004322	0.0164205429258	0.0164036212406	0.016380191215	0.0010751778404	6.70359065142e-05	3.90500426296e-06	0	0.0167147199136	0.0167785016499	0.021431633	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
463	0.000124309302371	0.000124309302371	0.000124309302371	0.000124309302371	0.000124309302371	0.000124309302371	0.000124960136415	0.000124960136415	0.000124960136415	0.000124960136415	0.000124309302371	0.000124309302371	0.00012235680024	0.000119753464064	0.000116499293845	0.000111943455538	9.11167661358e-05	0.000124960136415	0.000124960136415	0.000124960136415	0.000124960136415	0.000124960136415	0.000124309302371	0.00012235680024	0.00011910263002	0.000115848459801	0.000109990953407	0.000100879276793	0.000124309302371	0.000126261804502	0.002143163	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other
465	0	0	0	0	0	0	0	0.0	2.60333617531e-06	3.90500426296e-06	1.04133447012e-05	1.4969183008e-05	3.05892000599e-05	3.70975404981e-05	4.8812553287e-05	7.22425788648e-05	0.000342989541097	0	0	1.95250213148e-06	3.90500426296e-06	1.17150127889e-05	2.14775234463e-05	2.9938366016e-05	4.29550468926e-05	4.16533788049e-05	6.89884086457e-05	0.000290271983547	4.55583830679e-06	3.25417021914e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other
466	0	0	0	0	0	0	0	0	7.81000852593e-06	6.50834043827e-07	6.50834043827e-07	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	8.46084256975e-06	7.81000852593e-06	0	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Archaea;Other;Other;Other;Other;Other
467	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;Other;Other
468	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	1.95250213148e-06	1.95250213148e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium
469	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__
470	0	0	0	0	0	0	0	0	0.0	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0.0	0	6.50834043827e-07	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;Other
471	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0.0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0.0	0.0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
472	0	0	0	0	0	0	0	1.30166808765e-05	6.83375746019e-05	0.000132119310897	0.000652135711915	0.00114807125331	0.00132770144941	0.0281270948721	0.0215985785784	0.0423426120574	0.0415596587026	0	2.14775234463e-05	6.83375746019e-05	0.000504396383966	0.000616990673548	0.000740649141875	0.00132444727919	0.00141165904106	0.0230994018835	0.0427767183646	0.0416488229666	3.25417021914e-06	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other
473	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum
474	2.01758553586e-05	2.01758553586e-05	2.01758553586e-05	2.01758553586e-05	2.01758553586e-05	2.01758553586e-05	0.000311749506993	0.000311749506993	0.000287017813328	0.00026358778775	0.000255777779224	0.000254476111136	7.5496749084e-05	3.7748374542e-05	0.0	0	0	0.000311749506993	0.000311749506993	0.000287668647372	0.000265540289881	0.000254476111136	8.78625959167e-05	4.94633873309e-05	6.50834043827e-07	0.0	0	0	8.46084256975e-06	7.81000852593e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__
475	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;Other
476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__
477	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius
478	0	0	0	0	0	0	0	0.0	1.95250213148e-06	5.46700596815e-05	5.98767320321e-05	6.70359065142e-05	0.00134332146646	6.7686740558e-05	0.000178328528009	0.000552558103209	0.000186138536535	0	6.50834043827e-07	6.50834043827e-07	1.23658468327e-05	1.43183489642e-05	2.79858638846e-05	2.9938366016e-05	0.000137976817291	6.31309022512e-05	0.00066840656301	9.43709363549e-05	1.95250213148e-06	1.30166808765e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other
479	0	0	0	0	0	0	0	0.0	4.55583830679e-06	1.17150127889e-05	4.29550468926e-05	0.000287668647372	0.000160756008825	0.000285065311196	0.000684026580062	0.00011910263002	0.0224173278056	0	6.50834043827e-07	3.25417021914e-06	1.23658468327e-05	3.64467064543e-05	8.72117618728e-05	7.5496749084e-05	8.91642640043e-05	0.000287017813328	0.000147739327949	0.00951389205267	1.95250213148e-06	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other
480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95250213148e-06	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__
481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	8.46084256975e-06	8.46084256975e-06	8.46084256975e-06	9.11167661358e-06	1.4969183008e-05	0.000117150127889	0.00014123098751	0	0	0	HMPMockV1.2.Staggered1;Unclassified;Other;Other;Other;Other;Other
482	0.0	0.0	0.0	0.0	0.0	0.0	1.30166808765e-06	1.30166808765e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__
483	0	0	0	0	0	0	0	0	6.50834043827e-07	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	6.50834043827e-07	0	0	0	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0.0	0	0	0	HMPMockV1.2.Staggered1;k__Archaea;p__Euryarchaeota;Other;Other;Other;Other
484	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.30166808765e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium
485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges
486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Candidatus Blochmannia
487	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60333617531e-06	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera
488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;Other
489	0	0	0	0	0	0	0	0	6.50834043827e-07	1.30166808765e-06	3.90500426296e-06	6.50834043827e-07	0	0	0	1.30166808765e-06	1.95250213148e-06	0	0	0	1.95250213148e-06	4.55583830679e-06	3.90500426296e-06	0	0	0	6.50834043827e-07	1.95250213148e-06	6.50834043827e-07	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other
490	0	0	0	0	0	0	0	5.20667235062e-06	1.43183489642e-05	3.3843370279e-05	4.23042128488e-05	5.46700596815e-05	7.67984171716e-05	0.000124309302371	0.000212171898288	0.000418486290181	0.00116434210441	0	4.55583830679e-06	1.4969183008e-05	2.9938366016e-05	4.10025447611e-05	5.20667235062e-05	8.72117618728e-05	0.000150342664124	0.000206314391893	0.000419787958269	0.00105500198504	9.76251065741e-06	9.11167661358e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other
491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__;g__
492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other
493	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__;c__;o__;f__;g__
494	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	1.30166808765e-06	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	5.85750639444e-06	7.94017533469e-05	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina
495	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	1.95250213148e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia
496	0	0	0	0	0	0	0	0	0.0	6.50834043827e-07	1.30166808765e-06	1.95250213148e-06	1.30166808765e-06	1.95250213148e-06	1.30166808765e-06	1.30166808765e-06	0.0	0	0	0	6.50834043827e-07	6.50834043827e-07	1.95250213148e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other
497	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Photorhabdus
498	0	0	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	5.20667235062e-06	1.23658468327e-05	1.82233532272e-05	2.01758553586e-05	2.47316936654e-05	1.62708510957e-05	1.23658468327e-05	0	0	0	1.30166808765e-06	5.85750639444e-06	1.82233532272e-05	1.56200170519e-05	1.36675149204e-05	1.8874187271e-05	1.8874187271e-05	1.23658468327e-05	6.50834043827e-07	1.30166808765e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other
499	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas
500	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	0.0	0	0	0	0	0	0	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	3.060235378e-06	0.0	0	0	0	0	0	0	4.97288248926e-05	0.000114758826675	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella
501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter
502	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.0174976608326	0.0174976608326	0.0174976608326	0.0174961307149	0.0174823596557	0.0174418115369	0.0173913176532	0.0173002756507	0.0170370954082	0.0168703125801	0.0165298613943	0.0174976608326	0.0174976608326	0.0174976608326	0.0174946005972	0.0174831247145	0.0174433416546	0.0173002756507	0.0172092336482	0.0170646375266	0.0168779631685	0.0165306264531	0.0174930704795	0.0173094563568	0.047593664	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
503	0	0	0	0	0	0	0	0	0	0.0	0.0	2.2951765335e-06	2.4481883024e-05	0.0	7.65058844501e-07	0	5.27890602706e-05	0	0	0	0	0.0	0.0	0.0	0.0	0.00058297483951	1.530117689e-06	2.7542118402e-05	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other
504	0	0	0	0	0	0	0	0	1.530117689e-06	7.65058844501e-07	0	0	0	0	0	0	0	0	7.65058844501e-07	2.2951765335e-06	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other;Other
505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__
506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other
507	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia
508	0	0	0	0	0	0	2.7542118402e-05	2.7542118402e-05	2.52469418685e-05	1.30060003565e-05	3.82529422251e-06	7.65058844501e-07	0	0	0	0	0	2.7542118402e-05	2.7542118402e-05	2.4481883024e-05	1.45361180455e-05	6.88552960051e-06	3.82529422251e-06	0	0	0	0	0	7.65058844501e-07	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella
509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.530117689e-06	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__
510	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Thalassobacillus
511	0	0	0	0	0	0	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Propionispora
512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other;Other
513	0	0	0	0	0	0	0	0	0	0	0	0.0	1.530117689e-06	1.530117689e-06	2.2951765335e-06	9.18070613401e-06	2.1421647646e-05	0	0	0	0	0	0	1.530117689e-06	7.65058844501e-07	2.2951765335e-06	7.65058844501e-06	0.000400125775674	0	0	0	HMPMockV1.2.Staggered2;k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other
514	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	3.82529422251e-06	2.2951765335e-06	7.65058844501e-07	0	0	0	0	0	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	3.060235378e-06	3.060235378e-06	0	0	0	0	0	0	8.41564728951e-06	9.94576497851e-06	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__
515	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94576497851e-06	1.3771059201e-05	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__
516	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0.0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0	0	0	0	0	2.2951765335e-06	7.65058844501e-07	0	HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium
