	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Taxon Accuracy Rate	Taxon Detection Rate
2722	mock-26-ITS9	5	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5555555555555556	0.4545454545454545
2723	mock-26-ITS9	5	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
2724	mock-26-ITS9	5	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2725	mock-26-ITS9	5	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2726	mock-26-ITS9	5	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5714285714285714	0.3636363636363637
2727	mock-26-ITS9	5	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2728	mock-26-ITS9	5	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2729	mock-26-ITS9	5	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.4	0.3636363636363637
2730	mock-26-ITS9	5	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.4545454545454545
2731	mock-26-ITS9	5	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.4545454545454545
2732	mock-26-ITS9	5	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2733	mock-26-ITS9	5	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.375	0.2727272727272727
2734	mock-26-ITS9	5	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.09090909090909093
2735	mock-26-ITS9	5	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.375	0.2727272727272727
2736	mock-26-ITS9	5	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2737	mock-26-ITS9	5	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.25	0.09090909090909093
2738	mock-26-ITS9	5	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
2739	mock-26-ITS9	5	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
2740	mock-26-ITS9	5	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2741	mock-26-ITS9	5	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
2742	mock-26-ITS9	5	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2743	mock-26-ITS9	5	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.09090909090909093
2744	mock-26-ITS9	5	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2745	mock-26-ITS9	5	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.25	0.09090909090909093
2746	mock-26-ITS9	5	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.16666666666666666	0.09090909090909093
2747	mock-26-ITS9	5	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2748	mock-26-ITS9	5	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818185
2749	mock-26-ITS9	5	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2750	mock-26-ITS9	5	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.18181818181818185
2751	mock-26-ITS9	5	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2752	mock-26-ITS9	5	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2753	mock-26-ITS9	5	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
2754	mock-26-ITS9	5	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818185
2755	mock-26-ITS9	5	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5555555555555556	0.4545454545454545
2756	mock-26-ITS9	5	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.625	0.4545454545454545
2757	mock-26-ITS9	5	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.5454545454545454
2758	mock-26-ITS9	5	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2759	mock-26-ITS9	5	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.5	0.3636363636363637
2760	mock-26-ITS9	6	Mock.1	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.18181818181818185
2761	mock-26-ITS9	6	Mock.10	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.18181818181818185
2762	mock-26-ITS9	6	Mock.11	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.18181818181818185
2763	mock-26-ITS9	6	Mock.12	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.25	0.18181818181818185
2764	mock-26-ITS9	6	Mock.13	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2765	mock-26-ITS9	6	Mock.14	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2766	mock-26-ITS9	6	Mock.15	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.25	0.18181818181818185
2767	mock-26-ITS9	6	Mock.16	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2768	mock-26-ITS9	6	Mock.17	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2769	mock-26-ITS9	6	Mock.18	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.18181818181818185	0.18181818181818185
2770	mock-26-ITS9	6	Mock.19	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.18181818181818185	0.18181818181818185
2771	mock-26-ITS9	6	Mock.2	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.18181818181818185	0.18181818181818185
2772	mock-26-ITS9	6	Mock.20	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2773	mock-26-ITS9	6	Mock.21	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2774	mock-26-ITS9	6	Mock.22	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2775	mock-26-ITS9	6	Mock.23	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.125	0.09090909090909093
2776	mock-26-ITS9	6	Mock.24	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
2777	mock-26-ITS9	6	Mock.25	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.25	0.09090909090909093
2778	mock-26-ITS9	6	Mock.26	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.125	0.09090909090909093
2779	mock-26-ITS9	6	Mock.27	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2780	mock-26-ITS9	6	Mock.28	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.16666666666666666	0.09090909090909093
2781	mock-26-ITS9	6	Mock.29	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.125	0.09090909090909093
2782	mock-26-ITS9	6	Mock.3	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2783	mock-26-ITS9	6	Mock.30	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2784	mock-26-ITS9	6	Mock.31	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2785	mock-26-ITS9	6	Mock.32	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2786	mock-26-ITS9	6	Mock.33	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2787	mock-26-ITS9	6	Mock.34	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2788	mock-26-ITS9	6	Mock.35	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.125	0.09090909090909093
2789	mock-26-ITS9	6	Mock.36	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2790	mock-26-ITS9	6	Mock.37	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.09090909090909093
2791	mock-26-ITS9	6	Mock.38	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
2792	mock-26-ITS9	6	Mock.39	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.0	0.0
2793	mock-26-ITS9	6	Mock.4	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.18181818181818185
2794	mock-26-ITS9	6	Mock.40	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909093
2795	mock-26-ITS9	6	Mock.5	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2	0.18181818181818185
2796	mock-26-ITS9	6	Mock.6	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2797	mock-26-ITS9	6	Mock.7	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.15384615384615385	0.18181818181818185
2798	mock-26-ITS9	6	Mock.8	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2799	mock-26-ITS9	6	Mock.9	unite_20.11.2016_clean_read	naive-bayes	False:0.9	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818185
2800	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	0.9	0.9
2801	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9725488191391474	1.0	0.9860833959623708	0.9	0.9
2802	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.7
2803	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.6
2804	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	0.9166666666666666	0.9166666666666666
2805	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9725488191391474	1.0	0.9860833959623708	0.9166666666666666	0.9166666666666666
2806	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.75
2807	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.6666666666666666
2808	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	0.9411764705882352	0.8888888888888888
2809	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9725488191391474	1.0	0.9860833959623708	0.9444444444444444	0.9444444444444444
2810	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.6666666666666666
2811	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	1.0	1.0	1.0	1.0	0.7222222222222222
2812	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9931002331002332	0.9931002331002332	0.9931002331002332	0.8823529411764706	0.8333333333333334
2813	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.899652387281464	0.9250459921156372	0.912172493326768	0.8888888888888888	0.8888888888888888
2814	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9453438673746924	0.9453438673746924	0.9453438673746924	0.9166666666666666	0.6111111111111112
2815	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.9506024096385542	0.9506024096385542	0.9506024096385542	0.9230769230769232	0.6666666666666666
2816	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.1896503496503497	0.1896503496503497	0.1896503496503497	0.5263157894736842	0.5
2817	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.18617728248645327	0.1914323258869908	0.18876823800761916	0.5238095238095238	0.55
2818	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.7435565341277036	0.7435565341277036	0.7435565341277036	0.38461538461538464	0.25
2819	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.0	0.2194961664841183	0.2194961664841183	0.2194961664841183	0.42857142857142855	0.3
2820	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	0.9	0.9
2821	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9725488191391474	1.0	0.9860833959623708	0.9	0.9
2822	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.7
2823	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.6
2824	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	0.9166666666666666	0.9166666666666666
2825	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9725488191391474	1.0	0.9860833959623708	0.9166666666666666	0.9166666666666666
2826	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.75
2827	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.6666666666666666
2828	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	0.9411764705882352	0.8888888888888888
2829	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9725488191391474	1.0	0.9860833959623708	0.9444444444444444	0.9444444444444444
2830	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.6666666666666666
2831	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	1.0	1.0	1.0	1.0	0.7222222222222222
2832	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9931002331002332	0.9931002331002332	0.9931002331002332	0.8823529411764706	0.8333333333333334
2833	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.899652387281464	0.9250459921156372	0.912172493326768	0.8888888888888888	0.8888888888888888
2834	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9453438673746924	0.9453438673746924	0.9453438673746924	0.9166666666666666	0.6111111111111112
2835	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.9506024096385542	0.9506024096385542	0.9506024096385542	0.9230769230769232	0.6666666666666666
2836	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.1896503496503497	0.1896503496503497	0.1896503496503497	0.5263157894736842	0.5
2837	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.18617728248645327	0.1914323258869908	0.18876823800761916	0.5238095238095238	0.55
2838	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.7435565341277036	0.7435565341277036	0.7435565341277036	0.38461538461538464	0.25
2839	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.1	0.2194961664841183	0.2194961664841183	0.2194961664841183	0.42857142857142855	0.3
2840	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	0.9	0.9
2841	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9725488191391474	1.0	0.9860833959623708	0.9	0.9
2842	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.7
2843	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.6
2844	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	0.9166666666666666	0.9166666666666666
2845	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9725488191391474	1.0	0.9860833959623708	0.9166666666666666	0.9166666666666666
2846	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.75
2847	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.6666666666666666
2848	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	0.9411764705882352	0.8888888888888888
2849	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9725488191391474	1.0	0.9860833959623708	0.9444444444444444	0.9444444444444444
2850	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.6666666666666666
2851	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	1.0	1.0	1.0	1.0	0.7222222222222222
2852	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9931002331002332	0.9931002331002332	0.9931002331002332	0.8823529411764706	0.8333333333333334
2853	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.899652387281464	0.9250459921156372	0.912172493326768	0.8888888888888888	0.8888888888888888
2854	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9453438673746924	0.9453438673746924	0.9453438673746924	0.9166666666666666	0.6111111111111112
2855	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.9506024096385542	0.9506024096385542	0.9506024096385542	0.9230769230769232	0.6666666666666666
2856	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.1896503496503497	0.1896503496503497	0.1896503496503497	0.5263157894736842	0.5
2857	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.18617728248645327	0.1914323258869908	0.18876823800761916	0.5238095238095238	0.55
2858	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.7435565341277036	0.7435565341277036	0.7435565341277036	0.38461538461538464	0.25
2859	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.2	0.2194961664841183	0.2194961664841183	0.2194961664841183	0.42857142857142855	0.3
2860	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	0.9	0.9
2861	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9725488191391474	1.0	0.9860833959623708	0.9	0.9
2862	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.7
2863	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.6
2864	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	0.9166666666666666	0.9166666666666666
2865	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9725488191391474	1.0	0.9860833959623708	0.9166666666666666	0.9166666666666666
2866	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.75
2867	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.6666666666666666
2868	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	0.9411764705882352	0.8888888888888888
2869	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9725488191391474	1.0	0.9860833959623708	0.9444444444444444	0.9444444444444444
2870	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.6666666666666666
2871	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	1.0	1.0	1.0	1.0	0.7222222222222222
2872	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9931002331002332	0.9931002331002332	0.9931002331002332	0.8823529411764706	0.8333333333333334
2873	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.899652387281464	0.9250459921156372	0.912172493326768	0.8888888888888888	0.8888888888888888
2874	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9453438673746924	0.9453438673746924	0.9453438673746924	0.9166666666666666	0.6111111111111112
2875	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.9506024096385542	0.9506024096385542	0.9506024096385542	0.9230769230769232	0.6666666666666666
2876	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.1896503496503497	0.1896503496503497	0.1896503496503497	0.5263157894736842	0.5
2877	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.18617728248645327	0.1914323258869908	0.18876823800761916	0.5238095238095238	0.55
2878	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.7435565341277036	0.7435565341277036	0.7435565341277036	0.38461538461538464	0.25
2879	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.3	0.2194961664841183	0.2194961664841183	0.2194961664841183	0.42857142857142855	0.3
2880	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	0.9	0.9
2881	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.4	0.9725488191391474	1.0	0.9860833959623708	0.9	0.9
2882	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	1.0	0.7
2883	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	1.0	0.6
2884	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	0.9166666666666666	0.9166666666666666
2885	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.4	0.9725488191391474	1.0	0.9860833959623708	0.9166666666666666	0.9166666666666666
2886	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	1.0	0.75
2887	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	1.0	0.6666666666666666
2888	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	0.9411764705882352	0.8888888888888888
2889	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus_amplicon	naive-bayes	False:0.4	0.9725488191391474	1.0	0.9860833959623708	0.9444444444444444	0.9444444444444444
2890	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus_amplicon	naive-bayes	False:0.4	1.0	1.0	1.0	1.0	0.6666666666666666
