	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
2380	mock-15	2	mock.1	gg_13_8_otus_full16S	sortmerna	0.51:0.9:5:0.8:1.0	0.5	0.9	0.6428571428571429	0.5715589144770316	0.010572515685411092	0.7088441570517138	0.000679781187715805	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2381	mock-15	3	mock.1	gg_13_8_otus_full16S	sortmerna	0.51:0.9:5:0.8:1.0	0.4074074074074074	0.9166666666666666	0.5641025641025641	0.6412156652380495	0.00023616725654095484	0.7150969868325161	1.900765200554477e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2382	mock-15	4	mock.1	gg_13_8_otus_full16S	sortmerna	0.51:0.9:5:0.8:1.0	0.3541666666666667	0.9444444444444444	0.5151515151515151	0.7088774901609606	1.1998064755836192e-08	0.7392764031579869	1.3079666367019599e-09	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2383	mock-15	5	mock.1	gg_13_8_otus_full16S	sortmerna	0.51:0.9:5:0.8:1.0	0.2786885245901639	0.9444444444444444	0.43037974683544306	0.7301391471426553	1.6532488284563707e-11	0.697838407903199	2.912524292220389e-10	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2384	mock-15	6	mock.1	gg_13_8_otus_full16S	sortmerna	0.51:0.9:5:0.8:1.0	0.075	0.3	0.12	0.055921008491035915	0.5924153090555799	-0.33351853476034793	0.0010201670168288018	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2705	mock-16	2	mock.1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8846153846153846	0.8846153846153846	0.8846153846153846	0.2097302703474665	0.27485399475139916	0.18311534733541468	0.34170448968160494	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2706	mock-16	3	mock.1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.7837837837837838	0.8285714285714286	0.8055555555555555	0.388328006764604	0.010074338843291201	0.3260748671981904	0.0328496935711271	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2707	mock-16	4	mock.1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.6595744680851063	0.7560975609756098	0.7045454545454545	0.42232973887256336	0.0010662126812756073	0.3336094699367341	0.01121252956967294	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2708	mock-16	5	mock.1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.4423076923076923	0.5	0.4693877551020408	0.2642666894086774	0.02195934465986982	-0.11304240368527212	0.3342279481515591	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
2709	mock-16	6	mock.1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.11864406779661017	0.14	0.12844036697247707	-0.3313425658497451	0.0006694825212100122	-0.7399005912728898	6.477664778475066e-19	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3030	mock-2	2	MockMiSeq.even	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.5384615384615384	0.875	0.6666666666666667	0.6223959463942143	0.017452483418842934	0.5966886669950353	0.02428593626686293	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3031	mock-2	3	MockMiSeq.even	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.4666666666666667	0.875	0.608695652173913	0.635839511678198	0.008110337457959131	0.6251245549206307	0.009614126172459797	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3032	mock-2	4	MockMiSeq.even	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.55	0.8461538461538461	0.6666666666666667	0.386040244637925	0.0759768728964948	0.5714534752062171	0.00546595360529107	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3033	mock-2	5	MockMiSeq.even	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.53125	0.68	0.5964912280701754	0.17906589925651267	0.2689146364757429	0.12815854276111874	0.43063740893700675	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3034	mock-2	6	MockMiSeq.even	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.3076923076923077	0.34285714285714286	0.3243243243243243	-0.1735106591447694	0.17744125911185096	-0.5107194969408979	2.2238158957581177e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3670	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.545083293422429	0.10321407112129506	0.4061811972299616	0.2441286818964912	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3671	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.7543190536671701	0.01170413676044929	0.5222329678670935	0.12150291881711318	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3672	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.7	0.8235294117647058	0.15241109331326064	0.6742379691132411	0.8210032962032697	0.003596582016915102	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3673	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.6	0.7499999999999999	0.10271474653476537	0.7776670591768633	0.7675385182541397	0.009545537686588843	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3674	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	-0.09759374638924327	0.7628519011998485	0.360163004829714	0.25014013246943373	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3675	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	-0.08171107543536534	0.8006935473845959	0.360163004829714	0.25014013246943373	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3676	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.75	0.8571428571428571	0.24258071872086118	0.4474511500231265	0.8177003958039568	0.0011573216564369792	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3677	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.6666666666666666	0.8	0.19510941031102005	0.5433990203618211	0.7943377742597393	0.0020279345829693567	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3678	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.9444444444444444	0.9714285714285714	-0.045636164320715066	0.8573012893054681	0.36281933150300355	0.13893334281691513	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3679	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	-0.035068853370148305	0.8901260117554866	0.36281933150300355	0.13893334281691513	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3680	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.6666666666666666	0.8	0.3913373176798045	0.10829118201730055	0.8348487482211919	1.6344365504899094e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3681	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.7222222222222222	0.8387096774193548	0.36369485462314055	0.1379117458966131	0.8282246122221176	2.1897353160205504e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3682	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.9444444444444444	0.9714285714285714	-0.04592763684117622	0.8563988092931817	0.36281933150300355	0.13893334281691513	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3683	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	-0.03537085478369551	0.8891853051294636	0.36281933150300355	0.13893334281691513	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3684	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.9230769230769231	0.6666666666666666	0.7741935483870968	0.41437975149807604	0.07774715829882184	0.7699961887667524	0.00011528294869540426	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3685	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	0.7222222222222222	0.8387096774193548	0.39120011100962726	0.10842590767872946	0.8494339492828633	8.188236419829562e-06	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3686	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.3157894736842105	0.3	0.3076923076923077	-0.11985151794356945	0.5064673281108905	-0.5320933879008022	0.0014368094839761515	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3687	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.35	0.35	0.35	-0.07165813116893069	0.6918967041508651	-0.4958169935035422	0.0033435139762853245	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3688	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.42857142857142855	0.3	0.3529411764705882	-0.004529182067532047	0.9817511290822165	-0.2150401636940425	0.27180044465165937	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
3689	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.35714285714285715	0.25	0.2941176470588235	-0.004757651323725404	0.9804587082777735	-0.2217176720002583	0.24771248264417894	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5410	mock-4	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.9090909090909091	1.0	0.9523809523809523	0.30519998944531507	0.3614324829672796	0.6067798762169179	0.04776605011030354	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5411	mock-4	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.22846218804980048	0.525517224691847	0.4061811972299616	0.2441286818964912	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5412	mock-4	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8333333333333334	1.0	0.9090909090909091	0.3935304585993667	0.20564174787374617	0.9103817221537509	3.910534427840821e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5413	mock-4	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.9090909090909091	1.0	0.9523809523809523	0.3841745050009248	0.24341083084005563	0.8264926346087739	0.0017092848482046983	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5414	mock-4	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.31235859094261614	0.2769167928369539	0.6232378481888233	0.01725666014535349	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5415	mock-4	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.3111555931293942	0.27886993518193237	0.5873878834699973	0.027196367663764657	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5416	mock-4	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.6666666666666666	1.0	0.8	0.4615991173773798	0.05381481287864052	0.9396201795366245	7.3428443463451695e-09	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5417	mock-4	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8	1.0	0.888888888888889	0.4555409414355231	0.08792967973960232	0.8913024438985974	8.1986618566988e-06	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5418	mock-4	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.31353687624396204	0.16635228802182875	0.6647653061467717	0.0010106408602268764	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5419	mock-4	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.9	1.0	0.9473684210526316	0.2688682060833858	0.2516892144380776	0.5779977087308582	0.0076014528770664965	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5420	mock-4	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.75	1.0	0.8571428571428571	0.5879254496541395	0.0025164880335620888	0.8731248843124473	2.5978299679633434e-08	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5421	mock-4	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8181818181818182	1.0	0.9	0.5977935803912772	0.0033009416024006584	0.8692054421878376	1.5245965965485145e-07	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5422	mock-4	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8181818181818182	1.0	0.9	0.3541948573054137	0.10581829956631601	0.69980312441914	0.00028863807379633045	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5423	mock-4	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.32330382981387634	0.15283977340982052	0.6314526116636094	0.0021400136780942145	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5424	mock-4	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.6923076923076923	1.0	0.8181818181818181	0.7523578246380239	9.294401676426629e-06	0.8210992762334466	2.757475870658523e-07	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5425	mock-4	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.72	1.0	0.8372093023255813	0.7690707013383214	7.049365238916695e-06	0.7880666964663415	2.906926663185463e-06	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5426	mock-4	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.32	0.4	0.35555555555555557	-0.2086350556560206	0.21526725344163236	-0.4489872229112769	0.00531212331808243	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5427	mock-4	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.3076923076923077	0.4	0.34782608695652173	-0.197972353882597	0.23347577189533755	-0.44396431771640776	0.005235881881065542	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5428	mock-4	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.27586206896551724	0.4	0.32653061224489793	0.09650809374296299	0.5483418304447334	-0.19549582278424402	0.2206003172518534	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
5429	mock-4	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.2857142857142857	0.4	0.3333333333333333	0.10659192980682845	0.5127005870926284	-0.2026757954246995	0.20975008007672816	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6710	mock-5	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.2569882666353708	0.4735169570443943	0.4061811972299616	0.2441286818964912	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6711	mock-5	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.21426924237116113	0.5522189969194871	0.4061811972299616	0.2441286818964912	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6712	mock-5	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.13462555985609884	0.7107862077895815	0.7805023146484533	0.0077174786887822195	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6713	mock-5	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	1.0	1.0	1.0	0.13626407647053548	0.707395620818692	0.7805023146484533	0.0077174786887822195	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6714	mock-5	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.3163081673488767	0.2705614917342298	0.5515379187511711	0.040897793495171114	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6715	mock-5	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.3046866682183257	0.28951160433359074	0.5515379187511711	0.040897793495171114	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6716	mock-5	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8	1.0	0.888888888888889	0.29674233627414415	0.28282179740427166	0.8571598099589334	4.442766355462572e-05	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6717	mock-5	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.3013648529070213	0.29506702529748474	0.8498979080064683	0.00011853871999034983	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6718	mock-5	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8181818181818182	1.0	0.9	0.3571339363994481	0.10275194037023752	0.6578727719229518	0.0008753810281273874	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6719	mock-5	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.30585700106009683	0.17754051627718448	0.5966138468821689	0.004304799787596152	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6720	mock-5	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.75	1.0	0.8571428571428571	0.47789925728408134	0.018180513024145348	0.8628452538258187	5.822460144089321e-08	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6721	mock-5	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8181818181818182	1.0	0.9	0.48152974325532233	0.023264706087969135	0.848632532313569	6.007929499131093e-07	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6722	mock-5	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.782608695652174	1.0	0.878048780487805	0.3958284339560319	0.06153101143734689	0.7045103428968609	0.0001748771419005682	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6723	mock-5	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.8571428571428571	1.0	0.923076923076923	0.3102710845899473	0.17104885063319417	0.5966138468821689	0.004304799787596152	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6724	mock-5	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.6923076923076923	1.0	0.8181818181818181	0.5910703328099108	0.0014743687988200338	0.847894308083208	4.5553532687921324e-08	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6725	mock-5	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.75	1.0	0.8571428571428571	0.6030170943369759	0.0018142699041939928	0.829563374808139	5.396184500836295e-07	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6726	mock-5	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.23076923076923078	0.3	0.2608695652173913	-0.25363619019659495	0.11428642051595915	-0.5612785022237783	0.00016466186335160305	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6727	mock-5	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.25	0.3	0.2727272727272727	-0.29000373685667935	0.07736897812057164	-0.582604910283129	0.00012414365000205704	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6728	mock-5	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.2	0.3	0.24	0.09655395375990898	0.5329639260432062	-0.3740405858766743	0.012377118358625577	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
6729	mock-5	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.2222222222222222	0.3	0.25531914893617025	0.09941291904260109	0.5363099918062821	-0.39390656772402266	0.010828494237885053	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
7905	mock-6	2	Even1	gg_13_8_otus	sortmerna	0.51:0.9:5:0.8:1.0	0.2692307692307692	1.0	0.42424242424242425	0.8009991744730198	8.855049549683077e-07	0.7681911975758781	4.6003348913411614e-06	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
