	Dataset	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
1436	mock-7	Even3	gg_13_8_otus	sortmerna	0.76:0.9:1:0.9:1.0	0.48936170212765956	0.46	0.4742268041237113	-0.3677443400595533	0.00021085600081084685	-0.8722781291087666	2.8515232925450224e-31	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1629	mock-8	Even1	gg_13_8_otus	sortmerna	0.76:0.9:1:0.9:1.0	0.4791666666666667	0.46	0.46938775510204084	-0.381795202105147	0.0001048416613966038	-0.8720837831598877	1.4851601545840354e-31	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1630	mock-8	Even2	gg_13_8_otus	sortmerna	0.76:0.9:1:0.9:1.0	0.46938775510204084	0.46	0.46464646464646464	-0.36860350509186524	0.0001739893038046821	-0.8718177745206078	7.944501484463547e-32	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1631	mock-8	Even3	gg_13_8_otus	sortmerna	0.76:0.9:1:0.9:1.0	0.45098039215686275	0.46	0.45544554455445546	-0.38227636471572923	7.982172801158363e-05	-0.8710612147147979	2.4772109975517875e-32	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1824	mock-9	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:1:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.21432167864396937	0.3508667686536069	-0.6329786205566933	0.002071571346337561	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1825	mock-9	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:1:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.18120263446947305	0.43182720202396296	-0.618514887795927	0.0028004527213116737	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1826	mock-9	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:1:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.23016448727285244	0.3155133153642397	-0.6329786205566933	0.002071571346337561	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
31	mock-1	MockHiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.1951219512195122	0.24242424242424243	0.2162162162162162	-0.20877854761000023	0.07423968509138555	-0.8603056549635101	9.258664727452705e-23	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
158	mock-10	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.02585735812669379	0.9114136143447659	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
159	mock-10	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.006878577922338925	0.9763927427169461	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
160	mock-10	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.008832136170048766	0.9696907726328404	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
291	mock-2	MockMiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.25	0.2727272727272727	0.2608695652173913	-0.2637407956835536	0.02854591088794099	-0.8658837116715618	7.816461640513929e-22	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
449	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.15789473684210525	0.15	0.15384615384615385	-0.2801572215834323	0.08408852457122684	-0.9003063693837767	6.187739483608166e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
450	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.23809523809523808	0.25	0.24390243902439024	-0.24443573701420568	0.12350693404739174	-0.894749146722136	3.1259304698048143e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
451	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.21428571428571427	0.15	0.1764705882352941	-0.11534707018793461	0.5159509705777325	-0.8481980731426231	2.404551103792653e-10	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
452	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.14285714285714285	0.1	0.11764705882352941	-0.11208613321418953	0.5279645104933086	-0.8481980731426231	2.404551103792653e-10	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
753	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.24	0.3	0.2666666666666666	-0.4429601111529958	0.002309680169130388	-0.8814227715321894	1.3404531601539834e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
754	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.25925925925925924	0.35	0.29787234042553196	-0.4233723078624988	0.0030251390518201745	-0.8740318283318292	1.051797654301612e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
755	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.20689655172413793	0.3	0.24489795918367346	-0.11902820659307119	0.4153070191992241	-0.8448131424206295	2.335093471247442e-14	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
756	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.2222222222222222	0.3	0.25531914893617025	-0.12667134002955843	0.39618414458209017	-0.8497299012264535	4.263045986190307e-14	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1013	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.12	0.15	0.1333333333333333	-0.4739818946171326	0.0010053655067097525	-0.8813909506411328	1.3477642014035386e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1014	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.13043478260869565	0.15	0.13953488372093023	-0.5005869921504463	0.000629313626340735	-0.8883583616223699	1.913463880219781e-15	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1015	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.10714285714285714	0.15	0.125	-0.11788469867119901	0.4248771329392498	-0.8473268524474016	3.116806695692594e-14	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1016	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.1111111111111111	0.15	0.12765957446808512	-0.12194944527625237	0.4141656825805985	-0.8497299012264535	4.263045986190307e-14	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1242	mock-6	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.016666666666666666	0.02	0.01818181818181818	-0.16108106913458692	0.09273758335034062	-0.8648835584351582	4.162754024419116e-34	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1243	mock-6	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.020833333333333332	0.02	0.02040816326530612	-0.1834752094176041	0.07054552736195803	-0.8720966059414172	1.478495681275019e-31	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1244	mock-6	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.018867924528301886	0.02	0.019417475728155338	-0.17235255201244484	0.08170237736389224	-0.8700546747760068	8.538276121573142e-33	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1437	mock-7	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.2972972972972973	0.22	0.2528735632183908	-0.3410504320489446	0.001226711856247077	-0.8685295706632931	1.2147865925812289e-27	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1438	mock-7	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.2894736842105263	0.22	0.25	-0.3527870002815026	0.0007484169477724638	-0.8694811408324212	4.472462505394204e-28	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1439	mock-7	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.3055555555555556	0.22	0.2558139534883721	-0.3593735721544515	0.0006783003402999153	-0.8674195786859515	3.427100963498664e-27	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1632	mock-8	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.3076923076923077	0.24	0.26966292134831465	-0.39593824247964626	0.00012269859651860317	-0.870280394167109	1.7116324525269984e-28	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1633	mock-8	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.3	0.24	0.2666666666666666	-0.3788579400977286	0.00023124659280369893	-0.8709419578357916	6.794378404803835e-29	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1634	mock-8	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.8:1.0	0.2926829268292683	0.24	0.2637362637362637	-0.3928218172073947	0.00011739269801236436	-0.8714623448161855	2.8066465326563906e-29	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1827	mock-9	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.10421852823137535	0.6530185688687055	-0.5796911840696597	0.0058818659933208995	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1828	mock-9	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.06526173223755129	0.7786693856626034	-0.5454349748994237	0.010547095171583386	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1829	mock-9	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:3:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.14760413358298138	0.5231476304693641	-0.5987224113864574	0.004135673481815195	[3.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
32	mock-1	MockHiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.1951219512195122	0.24242424242424243	0.2162162162162162	-0.20877854761000023	0.07423968509138555	-0.8603056549635101	9.258664727452705e-23	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
161	mock-10	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.02585735812669379	0.9114136143447659	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
162	mock-10	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.006878577922338925	0.9763927427169461	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
163	mock-10	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.008832136170048766	0.9696907726328404	-0.5500024694554552	0.009790805115233597	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
292	mock-2	MockMiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.25	0.2727272727272727	0.2608695652173913	-0.2637407956835536	0.02854591088794099	-0.8658837116715618	7.816461640513929e-22	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
453	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.15789473684210525	0.15	0.15384615384615385	-0.2801572215834323	0.08408852457122684	-0.9003063693837767	6.187739483608166e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
454	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.23809523809523808	0.25	0.24390243902439024	-0.24443573701420568	0.12350693404739174	-0.894749146722136	3.1259304698048143e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
455	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.21428571428571427	0.15	0.1764705882352941	-0.11534707018793461	0.5159509705777325	-0.8481980731426231	2.404551103792653e-10	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
456	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.14285714285714285	0.1	0.11764705882352941	-0.11208613321418953	0.5279645104933086	-0.8481980731426231	2.404551103792653e-10	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
757	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.24	0.3	0.2666666666666666	-0.4429601111529958	0.002309680169130388	-0.8814227715321894	1.3404531601539834e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
758	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.25925925925925924	0.35	0.29787234042553196	-0.4233723078624988	0.0030251390518201745	-0.8740318283318292	1.051797654301612e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
759	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.20689655172413793	0.3	0.24489795918367346	-0.11902820659307119	0.4153070191992241	-0.8448131424206295	2.335093471247442e-14	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
760	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.2222222222222222	0.3	0.25531914893617025	-0.12667134002955843	0.39618414458209017	-0.8497299012264535	4.263045986190307e-14	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1017	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.12	0.15	0.1333333333333333	-0.4739818946171326	0.0010053655067097525	-0.8813909506411328	1.3477642014035386e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1018	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.13043478260869565	0.15	0.13953488372093023	-0.5005869921504463	0.000629313626340735	-0.8883583616223699	1.913463880219781e-15	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1019	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.10714285714285714	0.15	0.125	-0.11788469867119901	0.4248771329392498	-0.8473268524474016	3.116806695692594e-14	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1020	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.1111111111111111	0.15	0.12765957446808512	-0.12194944527625237	0.4141656825805985	-0.8497299012264535	4.263045986190307e-14	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1245	mock-6	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.016666666666666666	0.02	0.01818181818181818	-0.16108106913458692	0.09273758335034062	-0.8648835584351582	4.162754024419116e-34	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1246	mock-6	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.020833333333333332	0.02	0.02040816326530612	-0.1834752094176041	0.07054552736195803	-0.8720966059414172	1.478495681275019e-31	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1247	mock-6	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.018867924528301886	0.02	0.019417475728155338	-0.17235255201244484	0.08170237736389224	-0.8700546747760068	8.538276121573142e-33	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1440	mock-7	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.2972972972972973	0.22	0.2528735632183908	-0.3410504320489446	0.001226711856247077	-0.8685295706632931	1.2147865925812289e-27	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1441	mock-7	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.2894736842105263	0.22	0.25	-0.3527870002815026	0.0007484169477724638	-0.8694811408324212	4.472462505394204e-28	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1442	mock-7	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.3055555555555556	0.22	0.2558139534883721	-0.3593735721544515	0.0006783003402999153	-0.8674195786859515	3.427100963498664e-27	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1635	mock-8	Even1	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.3076923076923077	0.24	0.26966292134831465	-0.39593824247964626	0.00012269859651860317	-0.870280394167109	1.7116324525269984e-28	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1636	mock-8	Even2	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.3	0.24	0.2666666666666666	-0.3788579400977286	0.00023124659280369893	-0.8709419578357916	6.794378404803835e-29	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1637	mock-8	Even3	gg_13_8_otus	sortmerna	0.76:0.9:3:0.9:1.0	0.2926829268292683	0.24	0.2637362637362637	-0.3928218172073947	0.00011739269801236436	-0.8714623448161855	2.8066465326563906e-29	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1830	mock-9	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.10421852823137535	0.6530185688687055	-0.5796911840696597	0.0058818659933208995	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1831	mock-9	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.06526173223755129	0.7786693856626034	-0.5454349748994237	0.010547095171583386	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
1832	mock-9	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:3:0.9:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	-0.14760413358298138	0.5231476304693641	-0.5987224113864574	0.004135673481815195	[3.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
33	mock-1	MockHiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.18181818181818182	0.24242424242424243	0.2077922077922078	-0.21527914886179297	0.060069900430992244	-0.8558918363462613	3.548571926748617e-23	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
164	mock-10	Mock.1	unite_20.11.2016	sortmerna	0.76:0.9:5:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.02735334100070267	0.9063095387883793	-0.5598987076601899	0.008303557648387208	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
165	mock-10	Mock.2	unite_20.11.2016	sortmerna	0.76:0.9:5:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.019535542761777294	0.9330175364563079	-0.5355387366946889	0.012349787129411408	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
166	mock-10	Mock.3	unite_20.11.2016	sortmerna	0.76:0.9:5:0.8:1.0	0.18181818181818182	0.16666666666666666	0.17391304347826086	0.018836027540489676	0.9354110893996752	-0.5500024694554552	0.009790805115233597	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
293	mock-2	MockMiSeq.even	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.24324324324324326	0.2727272727272727	0.2571428571428572	-0.25925985797144446	0.03021415346988283	-0.8649651337198869	4.819382350860308e-22	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
457	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.15789473684210525	0.15	0.15384615384615385	-0.28015722158343237	0.08408852457122684	-0.9003063693837767	6.187739483608166e-15	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
458	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.23809523809523808	0.25	0.24390243902439024	-0.24443573701420568	0.12350693404739174	-0.894749146722136	3.1259304698048143e-15	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
459	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.21428571428571427	0.15	0.1764705882352941	-0.11534707018793461	0.5159509705777325	-0.8481980731426231	2.404551103792653e-10	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
460	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.14285714285714285	0.1	0.11764705882352941	-0.11208613321418953	0.5279645104933086	-0.8481980731426231	2.404551103792653e-10	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
761	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.24	0.3	0.2666666666666666	-0.4425522060912906	0.0023338956635929166	-0.8814227715321894	1.3404531601539834e-15	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
762	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.25925925925925924	0.35	0.29787234042553196	-0.42290486209044337	0.003060925481278788	-0.8740318283318292	1.051797654301612e-15	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
763	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	0.76:0.9:5:0.8:1.0	0.20689655172413793	0.3	0.24489795918367346	-0.11794067224279894	0.41961198894079343	-0.8448131424206295	2.335093471247442e-14	[5.0]		[0.0, '.', 8.0]	[1.0, '.', 0.0]		[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
