Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Ralstonia	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	0	
NO_HIT	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0.000109452600183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69111564123e-05	0.000132255225222	0	
g__	0	0	0	0	0	0	1.71019687786e-05	1.71019687786e-05	1.36815750229e-05	4.56052500764e-06	1.14013125191e-06	0	0	0	0	0	0	1.71019687786e-05	1.71019687786e-05	1.71019687786e-05	1.14013125191e-06	1.14013125191e-06	0.0	0	0	0	0	0	0	0	0	
g__Escherichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047593664	
g__Alkalibacterium	0	0	0	0	0	0	2.28026250382e-06	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	2.28026250382e-06	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Haemophilus	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	0	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	0	2.28026250382e-06	2.28026250382e-06	0	
g__Desemzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14013125191e-06	0	
g__Microbacterium	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
Other	0	0	0	0	0	0	0	0	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00967743406621	0.00967743406621	0.00967743406621	0.00967743406621	0.00967743406621	0.00966831301619	0.000126554568962	5.92868250993e-05	1.93822312825e-05	7.98091876337e-06	4.56052500764e-06	0	0	0	0	0	0	0.000126554568962	0.000119713781451	2.05223625344e-05	6.84078751146e-06	1.14013125191e-06	0	0	0	0	0	0	0.009549739366	0.00980512876642	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Salinicoccus	1.48217062748e-05	1.48217062748e-05	1.48217062748e-05	1.48217062748e-05	1.48217062748e-05	1.48217062748e-05	2.5082887542e-05	2.5082887542e-05	2.5082887542e-05	2.5082887542e-05	2.5082887542e-05	2.39427562901e-05	2.28026250382e-05	2.28026250382e-05	2.05223625344e-05	0	0	2.5082887542e-05	2.5082887542e-05	2.5082887542e-05	2.5082887542e-05	2.39427562901e-05	2.39427562901e-05	2.39427562901e-05	2.28026250382e-05	2.28026250382e-05	9.12105001528e-06	0	2.85032812977e-05	3.30638063054e-05	0	
g__Weissella	0	0	0	0	0	0	1.14013125191e-06	1.14013125191e-06	0.0	0.0	0.0	0.0	0	0	0	0	0	1.14013125191e-06	1.14013125191e-06	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	
g__Methylobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Pseudomonas	5.81466938474e-05	5.81466938474e-05	5.81466938474e-05	5.81466938474e-05	5.81466938474e-05	5.81466938474e-05	0.0166972221842	0.0166972221842	0.0166972221842	0.0166926616592	0.0166812603467	0.0166732794279	0.0166459162779	0.0166265340466	0.00017900060655	4.67453813283e-05	0	0.0166972221842	0.0166972221842	0.016696082053	0.0166949419217	0.0166789800842	0.0166687189029	0.0166550373279	0.0166333748341	7.18282688703e-05	3.99045938168e-05	0	0.0177119389984	0.0177666652985	0.047593664	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28026250382e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Porphyromonas	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.14013125191e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Sporosarcina	0	0	0	0	0	0	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Nannocystis	0	0	0	0	0	0	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Hydrocarboniphaga	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0176811554546	0.0176811554546	0.0176811554546	0.0176811554546	0.0176811554546	0.0176811554546	0.0010147168142	0.0010124365517	0.00100787602669	0.000999895107925	2.05223625344e-05	1.71019687786e-05	2.28026250382e-06	0	0	0	0	0.0010147168142	0.0010124365517	0.00100901615794	0.000995334582917	0.000977092482887	1.71019687786e-05	1.14013125191e-06	1.14013125191e-06	0	0	0	7.98091876337e-06	9.12105001528e-06	0	
Other	0	0	0	0	0	0	0	1.14013125191e-06	0.0	0	0	0	0	0	0	0	0	0	0.0	2.28026250382e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Conchiformibius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.28026250382e-06	2.5082887542e-05	4.21848563207e-05	8.20894501375e-05	0.000139096012733	0.000171019687786	0.000261090056687	0.000164178900275	0.000123134175206	0.000392205150657	0	3.42039375573e-06	2.73631500458e-05	4.44651188245e-05	7.98091876337e-05	0.000697760326169	0.000145936800244	0.000217765069115	0.000225745987878	0.000116293387695	0.000240567694153	6.84078751146e-06	1.14013125191e-06	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	
g__Xanthobacter	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.28026250382e-06	7.41085313741e-05	0.000111732862687	0.000259949925435	0.000261090056687	0.000271351237955	0.000262230187939	0.000456052500764	0.000316956488031	4.56052500764e-05	0	1.48217062748e-05	7.6388793878e-05	0.000111732862687	0.000239427562901	0.000289593337985	0.000278192025466	0.000404746594428	0.000377383444382	9.12105001528e-05	0.000294153862993	2.28026250382e-06	1.14013125191e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	3.42039375573e-06	0.00182991065932	0	0	0	
g__Thermoactinomyces	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Nautilia	0	0	0	0	0	0	2.28026250382e-06	2.28026250382e-06	0	0	0	0	0	0	0	0	0	2.28026250382e-06	2.28026250382e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__	6.84078751146e-06	6.84078751146e-06	6.84078751146e-06	6.84078751146e-06	6.84078751146e-06	6.84078751146e-06	1.59618375267e-05	1.59618375267e-05	4.56052500764e-06	3.42039375573e-06	0.0	0.0	0	0	0	0	0	1.59618375267e-05	1.59618375267e-05	4.56052500764e-06	3.42039375573e-06	0.0	0	0	0	0	0	0	6.84078751146e-06	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14013125191e-06	5.81466938474e-05	0	0	0	0	0	0	0	0	0	3.42039375573e-06	6.72677438627e-05	0	0.0	0	
g__Sinorhizobium	4.56052500764e-06	4.56052500764e-06	4.56052500764e-06	4.56052500764e-06	4.56052500764e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14013125191e-06	0	
g__	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Alkanindiges	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	0.0	0.0	0.0	0.0	0.0	0	0	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	1.14013125191e-06	0.0	0.0	0.0	0.0	0	0	2.28026250382e-06	3.42039375573e-06	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	1.14013125191e-06	0	
g__Methanothermobacter	0	0	0	0	0	0	2.28026250382e-06	2.28026250382e-06	2.28026250382e-06	1.14013125191e-06	0	0	0	0	0	0	0	2.28026250382e-06	2.28026250382e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	4.56052500764e-06	3.42039375573e-06	0	0	0	0	0	0	0	0	0	3.42039375573e-06	2.28026250382e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.28026250382e-06	0	
g__	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	1.14013125191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	5.70065625955e-06	4.56052500764e-06	4.56052500764e-06	1.14013125191e-06	0	0	0	0	6.84078751146e-06	1.82421000306e-05	0	6.84078751146e-06	5.70065625955e-06	2.28026250382e-06	2.28026250382e-06	0	0	0	0	6.84078751146e-06	1.82421000306e-05	1.14013125191e-06	0	0	
Other	0	0	0	0	0	0	0	1.36815750229e-05	4.33249875726e-05	8.20894501375e-05	0.000111732862687	0.000141376275237	0.000285032812977	0.000385364363145	0.000448071582001	0.000464033419527	0.0442199906053	0	7.98091876337e-06	3.7624331313e-05	7.6388793878e-05	0.000109452600183	0.000156197981512	0.000289593337985	0.000384224231894	0.000427549219466	0.000516479457115	0.00548745171544	2.28026250382e-06	2.28026250382e-06	0	
Other	0	0	0	0	0	0	0	0	0	1.14013125191e-06	0.0	1.14013125191e-06	4.56052500764e-06	4.56052500764e-06	3.42039375573e-06	1.14013125191e-06	0.0	0	0	0	1.14013125191e-06	0.0	3.42039375573e-06	1.14013125191e-06	1.14013125191e-06	2.28026250382e-06	1.14013125191e-06	2.85032812977e-05	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14013125191e-06	0	
g__Luteimonas	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.2541443771e-05	7.98091876337e-06	7.98091876337e-06	1.02611812672e-05	1.02611812672e-05	1.59618375267e-05	2.28026250382e-05	1.14013125191e-05	3.64842000611e-05	0.0	0	1.2541443771e-05	1.36815750229e-05	1.14013125191e-05	1.02611812672e-05	5.70065625955e-06	1.36815750229e-05	1.82421000306e-05	1.82421000306e-05	2.28026250382e-05	3.42039375573e-06	1.14013125191e-06	1.14013125191e-06	0	
g__Granulicatella	6.59573932597e-05	6.59573932597e-05	6.59573932597e-05	6.59573932597e-05	6.59573932597e-05	6.59573932597e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38465570675e-05	4.33930218814e-05	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	8.67860437627e-07	1.73572087525e-06	6.07502306339e-06	1.73572087525e-05	5.64109284458e-05	3.21108361922e-05	1.47536274397e-05	1.99607900654e-05	2.34322318159e-05	0	0	0	4.33930218814e-06	7.81074393865e-06	2.34322318159e-05	4.07894405685e-05	3.47144175051e-05	2.43000922536e-05	1.04143252515e-05	2.25643713783e-05	0	0	0	
g__	0	0	0	0	0	0	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	8.67860437627e-07	3.47144175051e-06	2.60358131288e-06	0	0	0	0	0	0	0	0	2.60358131288e-06	5.20716262576e-06	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	
g__Hydrogenophaga	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Piscirickettsia	0	0	0	0	0	0	6.07502306339e-06	3.47144175051e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	6.07502306339e-06	5.20716262576e-06	3.47144175051e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Burkholderia	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Maricaulis	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	2.60358131288e-05	2.60358131288e-05	2.60358131288e-05	2.60358131288e-05	2.60358131288e-05	2.60358131288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82250691902e-05	1.30179065644e-05	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73572087525e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	1.73572087525e-06	1.73572087525e-06	0	0	0	0	
g__	0	0	0	0	0	0	1.3885767002e-05	1.21500461268e-05	5.20716262576e-06	8.67860437627e-07	0	0	0	0	0	0	0	1.3885767002e-05	1.12821856892e-05	2.60358131288e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Paenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	2.08286505031e-05	1.82250691902e-05	1.04143252515e-05	1.73572087525e-06	0	0	0	0	0	0	0	2.08286505031e-05	2.08286505031e-05	6.94288350102e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	8.67860437627e-07	0	
g__Truepera	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	4.68644636319e-05	0.000795828021304	0.00961676150935	0.00868034009715	0.00868641512021	8.33146020122e-05	6.76931141349e-05	2.95072548793e-05	0	0	0	6.07502306339e-05	0.000840956764061	0.00968098318173	0.00862653275002	0.00868988656196	0.000155347018335	3.7317998818e-05	2.95072548793e-05	0	0	0	8.67860437627e-07	0	
g__Schlegelella	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Methanobrevibacter	0.0458082774793	0.0458082774793	0.0458082774793	0.0458082774793	0.0458082774793	0.0458065417584	0.0457692237596	0.0457692237596	0.0457692237596	0.0457683558992	0.0456598733444	0.0456520626005	0.0456355732522	0.0455861052072	0.0455557300919	0.0436802836862	2.43000922536e-05	0.0457692237596	0.0457692237596	0.0457692237596	0.0457683558992	0.0457657523178	0.0456494590192	0.0456355732522	0.0455878409281	0.0438634022386	0.0437028480576	0.000159686320523	0.0458074096188	0.0456971913433	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67860437627e-07	0	
g__Stenotrophomonas	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	2.77715340041e-05	0	0	2.77715340041e-05	0	
Other	0	0	0	0	0	0	0	8.67860437627e-07	4.33930218814e-06	4.33930218814e-06	8.67860437627e-07	1.73572087525e-06	8.67860437627e-07	0.0	4.33930218814e-06	4.33930218814e-06	0.0	0	0.0	4.33930218814e-06	5.20716262576e-06	8.67860437627e-07	1.73572087525e-06	4.33930218814e-06	0.0	4.33930218814e-06	4.33930218814e-06	8.67860437627e-07	0	0	0	
g__Virgibacillus	0	0	0	0	0	0	2.60358131288e-06	2.60358131288e-06	0	0	0	0	0	0	0	0	0	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Smithella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0.000615313050278	0.000615313050278	0.000615313050278	0.000615313050278	0.000615313050278	0.000611841608527	0.000613577329403	0.000613577329403	0.000613577329403	0.000613577329403	0.00061097374809	0.000608370166777	0.00059622012065	0.000604030864589	0.000590145097587	0.000586673655836	0.000579730772335	0.000613577329403	0.000613577329403	0.000613577329403	0.000613577329403	0.000610105887652	0.000607502306339	0.000605766585464	0.000595352260212	0.000591012958024	0.000587541516274	0.000580598632773	0.000613577329403	0.00061097374809	0	
Other	0	0	0	0	0	0	0	7.89752998241e-05	0.000272508177415	0.000604030864589	0.00208373291074	0.00239616266829	0.0113741788955	0.0118619164615	0.012140499662	0.0201395693156	0.0202298268011	0	8.24467415746e-05	0.00027077245654	0.000591012958024	0.00201864337792	0.00246906294505	0.0114462113119	0.0116640442817	0.0123913113284	0.0198479682085	0.566119249231	0.00198219323954	0.00182944980252	0	
g__Campylobacter	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Halochromatium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73572087525e-06	0	
g__02d06	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
g__Methanobacterium	0	0	0	0	0	0	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	2.60358131288e-06	1.73572087525e-06	0	0	0	0	0	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	2.60358131288e-06	8.67860437627e-07	0	0	0	0	0	0	0	0	
g__Acinetobacter	0.00837745680442	0.00837745680442	0.00837745680442	0.00837745680442	0.00837745680442	0.00837745680442	0.00837919252529	0.00837919252529	0.00837919252529	0.00837832466485	0.00837832466485	0.00837572108354	0.00836877820004	0.0083609674561	0.00835749601435	0.00834968527041	0.00824467415746	0.00837919252529	0.00837919252529	0.00837919252529	0.00837832466485	0.00837745680442	0.00837658894398	0.0083679103396	0.00836183531654	0.00835662815391	0.00835142099129	0.00832972448035	0.00829761364415	2.43000922536e-05	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73572087525e-06	3.47144175051e-06	1.47536274397e-05	0.0019604967286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	3.47144175051e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	3.47144175051e-06	3.47144175051e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Shewanella	0	0	0	0	0	0	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	
g__Kurthia	0	0	0	0	0	0	8.67860437627e-06	6.94288350102e-06	1.73572087525e-06	0.0	0	0	0	0	0	0	0	8.67860437627e-06	6.94288350102e-06	2.60358131288e-06	8.67860437627e-07	0.0	0	0	0	0	0	0	0	0	0	
g__	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	3.47144175051e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67860437627e-07	4.33930218814e-06	0	
g__Rhodovulum	0	0	0	0	0	0	6.07502306339e-06	6.07502306339e-06	8.67860437627e-07	0	0	0	0	0	0	0	0	6.07502306339e-06	6.07502306339e-06	1.73572087525e-06	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	
g__	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
g__Brenneria	0	0	0	0	0	0	5.72787888834e-05	9.5464648139e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	5.72787888834e-05	9.5464648139e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Syntrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Aquimonas	0	0	0	0	0	0	3.47144175051e-06	8.67860437627e-07	0	0	0	0	0	0	0	0	0	3.47144175051e-06	8.67860437627e-07	8.67860437627e-07	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfonatronovibrio	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Oleispira	2.60358131288e-06	2.60358131288e-06	2.60358131288e-06	2.60358131288e-06	2.60358131288e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	8.67860437627e-07	0.0	1.73572087525e-06	1.73572087525e-06	6.07502306339e-06	0	0.0	0.0	0.0	0.0	0.0	8.67860437627e-07	0.0	0.0	2.60358131288e-06	6.94288350102e-06	0	0	0	
g__Crenothrix	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Trabulsiella	0	0	0	0	0	0	1.73572087525e-06	1.73572087525e-06	8.67860437627e-07	0	0	0	0	0	0	0	0	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	8.67860437627e-07	8.67860437627e-07	8.67860437627e-07	1.73572087525e-06	8.67860437627e-06	1.3885767002e-05	2.77715340041e-05	3.55822779427e-05	0	0	0.0	0.0	1.73572087525e-06	1.73572087525e-06	5.20716262576e-06	1.21500461268e-05	1.73572087525e-05	3.21108361922e-05	1.30179065644e-05	0	1.73572087525e-06	0	
g__Oscillospira	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	1.73572087525e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
