#NodeID	NodeType	Abundance	Color	Size	Shape
670	otu	5.31523790118e-05	p__Proteobacteria	5.31523790118e-05	f__[Chromatiaceae]_g__Alishewanella
671	otu	0.000735274576332	Other	0.000735274576332	Other_Other
672	otu	1.06466323627	p__Firmicutes	1.06466323627	f__Lachnospiraceae_g__Dorea
673	otu	0.00111619995925	p__Actinobacteria	0.00111619995925	f__Bifidobacteriaceae_g__Gardnerella
263	otu	8.74686570645e-05	p__Firmicutes	8.74686570645e-05	f__Bacillaceae_g__Salimicrobium
262	otu	0.00025268723152	p__Bacteroidetes	0.00025268723152	f__[Paraprevotellaceae]_Other
261	otu	0.00217699768694	p__Actinobacteria	0.00217699768694	Other_Other
260	otu	7.77499173907e-05	p__Proteobacteria	7.77499173907e-05	f__Moraxellaceae_g__
267	otu	0.0	p__Proteobacteria	0.0	f__Cardiobacteriaceae_g__
266	otu	0.720246078489	p__Firmicutes	0.720246078489	f__Lachnospiraceae_g__
265	otu	0.0	p__Proteobacteria	0.0	f__Rhodospirillaceae_g__
264	otu	0.000485936983692	p__Firmicutes	0.000485936983692	f__Peptostreptococcaceae_Other
269	otu	0.000223531012498	p__Proteobacteria	0.000223531012498	f__Enterobacteriaceae_g__Morganella
268	otu	0.000174937314129	p__Proteobacteria	0.000174937314129	Other_Other
59	otu	5.34480685204e-05	p__Proteobacteria	5.34480685204e-05	f__Pasteurellaceae_g__Actinobacillus
58	otu	0.0	p__Proteobacteria	0.0	f___g__
55	otu	0.189647109128	p__Firmicutes	0.189647109128	f__Ruminococcaceae_g__Faecalibacterium
54	otu	6.68100856505e-05	p__Bacteroidetes	6.68100856505e-05	f__[Paraprevotellaceae]_g__
57	otu	0.0294	p__Firmicutes	0.0294	f__Coriobacteriaceae_g__Collinsella
56	otu	0.00636032015393	p__Proteobacteria	0.00636032015393	f__Enterobacteriaceae_g__Trabulsiella
51	otu	0.0	p__Proteobacteria	0.0	f__Hahellaceae_g__Hahella
258	otu	3.88749586954e-05	p__Proteobacteria	3.88749586954e-05	Other_Other
53	otu	2.67240342602e-05	p__Firmicutes	2.67240342602e-05	f__Paenibacillaceae_g__Brevibacillus
52	otu	5.34480685204e-05	p__Proteobacteria	5.34480685204e-05	f__Desulfohalobiaceae_g__Desulfonatronovibrio
537	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	f__Hahellaceae_g__Hahella
536	otu	0.169891839338	p__Firmicutes	0.169891839338	f__Ruminococcaceae_g__Ruminococcus
535	otu	3.54349193412e-05	p__Proteobacteria	3.54349193412e-05	f__Enterobacteriaceae_g__Brenneria
63	otu	0.000106896137041	p__Actinobacteria	0.000106896137041	f__Kineosporiaceae_g__Kineosporia
533	otu	0.000141739677365	p__Firmicutes	0.000141739677365	f__Veillonellaceae_g__G07
532	otu	0.0	p__Proteobacteria	0.0	f___g__
531	otu	7.08698386826e-05	p__Proteobacteria	7.08698386826e-05	f__Xanthomonadaceae_g__Ignatzschineria
530	otu	0.00747676798101	p__Proteobacteria	0.00747676798101	f__Enterobacteriaceae_g__Klebsiella
152	otu	0.0294	p__Firmicutes	0.0294	f__Eubacteriaceae_g__Eubacterium
539	otu	1.77174596706e-05	p__Firmicutes	1.77174596706e-05	f__Paenibacillaceae_g__Brevibacillus
538	otu	3.54349193413e-05	p__Proteobacteria	3.54349193413e-05	f__Desulfohalobiaceae_g__Desulfonatronovibrio
50	otu	0.183616383169	p__Firmicutes	0.183616383169	f__Ruminococcaceae_g__Ruminococcus
115	otu	0.000240516308342	p__Bacteroidetes	0.000240516308342	f__RF16_g__
252	otu	4.08664581414	p__Actinobacteria	4.08664581414	f__Bifidobacteriaceae_g__Bifidobacterium
117	otu	0.00501075642379	p__Firmicutes	0.00501075642379	f__Eubacteriaceae_Other
116	otu	8.01721027806e-05	p__Firmicutes	8.01721027806e-05	f__Caldicellulosiruptoraceae_g__Caldicellulosiruptor
111	otu	0.0	p__Actinobacteria	0.0	f__Micrococcaceae_Other
110	otu	8.01721027806e-05	p__Firmicutes	8.01721027806e-05	f__Caldicoprobacteraceae_g__Caldicoprobacter
113	otu	0.00101551330189	p__Bacteroidetes	0.00101551330189	f__Bacteroidaceae_g__5-7N15
69	otu	0.000267240342602	p__Firmicutes	0.000267240342602	f__Erysipelotrichaceae_g__Allobaculum
119	otu	0.42294792822	Other	0.42294792822	Other_Other
118	otu	0.0	p__Bacteroidetes	0.0	f___g__
429	otu	1.00497154159	p__Firmicutes	1.00497154159	f__Lachnospiraceae_g__Dorea
428	otu	0.000748342954886	Other	0.000748342954886	Other_Other
534	otu	0.000628969818307	p__Firmicutes	0.000628969818307	f__Peptostreptococcaceae_g__Peptostreptococcus
421	otu	0.0	p__Proteobacteria	0.0	f__Halomonadaceae_g__Kushneria
420	otu	1.94374793477e-05	p__Firmicutes	1.94374793477e-05	f__Peptococcaceae_Other
423	otu	0.000281843450541	p__Actinobacteria	0.000281843450541	Other_Other
422	otu	0.00114681128151	p__Firmicutes	0.00114681128151	f__Lachnospiraceae_g__Oribacterium
425	otu	0.00229362256303	p__Bacteroidetes	0.00229362256303	f__[Paraprevotellaceae]_g__[Prevotella]
424	otu	0.0415864870644	p__Firmicutes	0.0415864870644	f__Veillonellaceae_Other
427	otu	0.0	p__Proteobacteria	0.0	f__[Chromatiaceae]_g__Alishewanella
426	otu	0.928683888273	p__Firmicutes	0.928683888273	f__Lachnospiraceae_Other
308	otu	0.0	p__Actinobacteria	0.0	f__Nocardioidaceae_g__Nocardioides
309	otu	0.20678562404	p__Firmicutes	0.20678562404	f__Ruminococcaceae_g__
300	otu	0.0294	p__Firmicutes	0.0294	f__Coriobacteriaceae_g__Collinsella
301	otu	0.0	p__Proteobacteria	0.0	f___g__
302	otu	7.77499173908e-05	p__Proteobacteria	7.77499173908e-05	f__Pasteurellaceae_g__Actinobacillus
303	otu	0.0919684335335	p__Firmicutes	0.0919684335335	f__Ruminococcaceae_g__Oscillospira
304	otu	8.74686570646e-05	p__Firmicutes	8.74686570646e-05	f__Erysipelotrichaceae_g__cc_115
305	otu	0.000174937314129	p__Bacteroidetes	0.000174937314129	f__Marinilabiaceae_g__
306	otu	0.000194374793477	p__Actinobacteria	0.000194374793477	f__Kineosporiaceae_g__Kineosporia
307	otu	0.0	p__Proteobacteria	0.0	f__Acetobacteraceae_Other
390	otu	0.000233249752172	p__Proteobacteria	0.000233249752172	f__Xanthomonadaceae_g__Thermomonas
568	otu	0.234679979271	p__Firmicutes	0.234679979271	f__Ruminococcaceae_g__Anaerotruncus
569	otu	1.77174596706e-05	p__Thermotogae	1.77174596706e-05	f__Thermotogaceae_g__Thermotoga
560	otu	0.0208091563832	p__Bacteroidetes	0.0208091563832	Other_Other
561	otu	5.31523790119e-05	p__Proteobacteria	5.31523790119e-05	f___g__
562	otu	0.000460653951436	p__Proteobacteria	0.000460653951436	f__Phyllobacteriaceae_g__Mesorhizobium
563	otu	0.0	p__Proteobacteria	0.0	f__Alcaligenaceae_g__Sutterella
564	otu	4.42936491766e-05	p__Acidobacteria	4.42936491766e-05	f___g__
565	otu	0.0	p__Firmicutes	0.0	f__Streptococcaceae_g__Lactococcus
566	otu	5.31523790118e-05	p__Actinobacteria	5.31523790118e-05	f__Micrococcaceae_g__Renibacterium
701	otu	8.85872983532e-06	p__Proteobacteria	8.85872983532e-06	Other_Other
229	otu	0.00527799676639	p__Bacteroidetes	0.00527799676639	f__S24-7_g__
228	otu	0.0	p__Actinobacteria	0.0	f__Acidimicrobiaceae_g__Acidimicrobium
227	otu	0.000187068239821	p__Proteobacteria	0.000187068239821	f__Pasteurellaceae_g__Pasteurella
226	otu	0.0137361536097	Other	0.0137361536097	Other_Other
225	otu	5.34480685204e-05	p__Actinobacteria	5.34480685204e-05	f__Intrasporangiaceae_g__Tetrasphaera
224	otu	0.459452959019	p__Firmicutes	0.459452959019	f__Lachnospiraceae_g__[Ruminococcus]
223	otu	8.01721027806e-05	p__Tenericutes	8.01721027806e-05	f___g__
222	otu	0.00305990192279	p__Firmicutes	0.00305990192279	Other_Other
221	otu	0.311348361149	p__Firmicutes	0.311348361149	f__Lachnospiraceae_g__Blautia
220	otu	0.000481032616684	p__Proteobacteria	0.000481032616684	f___g__
114	otu	0.0	p__Proteobacteria	0.0	Other_Other
391	otu	0.661511281513	p__Proteobacteria	0.661511281513	f__Enterobacteriaceae_g__Proteus
726	otu	0.00147054915267	p__Firmicutes	0.00147054915267	f__Clostridiaceae_g__Sarcina
727	otu	0.000345490463577	p__Proteobacteria	0.000345490463577	f__Enterobacteriaceae_g__Photorhabdus
724	otu	0.718329069036	p__Firmicutes	0.718329069036	f__Lachnospiraceae_g__Roseburia
725	otu	0.000203750786212	p__Proteobacteria	0.000203750786212	f__Enterobacteriaceae_g__Arsenophonus
722	otu	0.272228767839	p__Proteobacteria	0.272228767839	Other_Other
723	otu	0.000744133306165	p__Firmicutes	0.000744133306165	f__Veillonellaceae_g__Dialister
720	otu	1.31497213929	p__Firmicutes	1.31497213929	f__Erysipelotrichaceae_g__
721	otu	0.000230326975718	p__Proteobacteria	0.000230326975718	Other_Other
728	otu	0.120965955901	p__Firmicutes	0.120965955901	Other_Other
729	otu	0.000478371411107	p__Proteobacteria	0.000478371411107	f__Xanthomonadaceae_g__Luteimonas
605	otu	0.440748385497	Other	0.440748385497	Other_Other
604	otu	3.54349193412e-05	p__Bacteroidetes	3.54349193412e-05	f___g__
607	otu	1.58732953943	p__Proteobacteria	1.58732953943	f__Enterobacteriaceae_g__Providencia
606	otu	0.00215267134998	p__Actinobacteria	0.00215267134998	f__Bifidobacteriaceae_g__
601	otu	0.000124022217694	p__Bacteroidetes	0.000124022217694	f__RF16_g__
600	otu	3.54349193412e-05	p__Proteobacteria	3.54349193412e-05	Other_Other
603	otu	0.00558985852608	p__Firmicutes	0.00558985852608	f__Eubacteriaceae_Other
602	otu	3.54349193412e-05	p__Firmicutes	3.54349193412e-05	f__Caldicellulosiruptoraceae_g__Caldicellulosiruptor
159	otu	0.0	p__Proteobacteria	0.0	f__Alteromonadaceae_g__Spongiibacter
158	otu	0.0	p__Proteobacteria	0.0	f__Desulfobulbaceae_g__Desulfobulbus
112	otu	0.0153395956654	p__Firmicutes	0.0153395956654	f__[Mogibacteriaceae]_g__
609	otu	8.85872983532e-06	p__Thermotogae	8.85872983532e-06	f__Thermotogaceae_Other
608	otu	0.0	p__Actinobacteria	0.0	f__Coriobacteriaceae_g__Coriobacterium
634	otu	0.513003553236	p__Proteobacteria	0.513003553236	f__Enterobacteriaceae_g__Proteus
399	otu	0.000291562190215	p__Proteobacteria	0.000291562190215	f__Enterobacteriaceae_g__Sodalis
635	otu	3.54349193412e-05	p__Proteobacteria	3.54349193412e-05	f__Burkholderiaceae_Other
398	otu	0.000388749586954	p__Proteobacteria	0.000388749586954	f__Pasteurellaceae_g__Bibersteinia
48	otu	0.000681462873636	p__Firmicutes	0.000681462873636	f__Peptostreptococcaceae_g__Peptostreptococcus
49	otu	8.01721027806e-05	p__Proteobacteria	8.01721027806e-05	f__Enterobacteriaceae_g__Brenneria
46	otu	6.68100856505e-05	p__Proteobacteria	6.68100856505e-05	f___g__
47	otu	0.0	p__Firmicutes	0.0	f__Veillonellaceae_g__G07
44	otu	0.0118788332287	p__Proteobacteria	0.0118788332287	f__Enterobacteriaceae_g__Klebsiella
45	otu	2.67240342602e-05	p__Proteobacteria	2.67240342602e-05	f__Xanthomonadaceae_g__Ignatzschineria
42	otu	2.67240342602e-05	p__Proteobacteria	2.67240342602e-05	f__Beijerinckiaceae_g__Methylocella
43	otu	0.0149939643769	p__Firmicutes	0.0149939643769	f__Lachnospiraceae_g__Coprococcus
40	otu	0.366065821297	p__Actinobacteria	0.366065821297	f__Coriobacteriaceae_g__Collinsella
41	otu	0.00959392829942	Other	0.00959392829942	Other_Other
638	otu	0.0294	p__Firmicutes	0.0294	f__Eubacteriaceae_g__Eubacterium
5	otu	0.000641376822245	p__Firmicutes	0.000641376822245	f__Streptococcaceae_Other
639	otu	0.0556948344747	p__Actinobacteria	0.0556948344747	f__Bifidobacteriaceae_Other
489	otu	0.000124022217695	p__Proteobacteria	0.000124022217695	f__Neisseriaceae_g__Aquitalea
488	otu	0.0	p__Spirochaetes	0.0	f__Spirochaetaceae_g__Treponema
487	otu	0.000372066653083	p__Proteobacteria	0.000372066653083	f__[Marinicellaceae]_g__
486	otu	0.00110793632282	p__Proteobacteria	0.00110793632282	f__Xanthomonadaceae_g__Luteimonas
485	otu	0.106565980524	p__Firmicutes	0.106565980524	Other_Other
484	otu	0.000369312107606	p__Proteobacteria	0.000369312107606	f__Enterobacteriaceae_g__Photorhabdus
483	otu	0.00161331078586	p__Firmicutes	0.00161331078586	f__Clostridiaceae_g__Sarcina
482	otu	8.74686570646e-05	p__Proteobacteria	8.74686570646e-05	f__Enterobacteriaceae_g__Arsenophonus
481	otu	0.65824659747	p__Firmicutes	0.65824659747	f__Lachnospiraceae_g__Roseburia
480	otu	0.000272124710868	p__Firmicutes	0.000272124710868	f__Veillonellaceae_g__Dialister
472	otu	0.00602561859778	p__Bacteroidetes	0.00602561859778	f__S24-7_g__
473	otu	0.00949520866137	p__Firmicutes	0.00949520866137	f__Peptostreptococcaceae_g__
470	otu	0.0	p__Proteobacteria	0.0	f__Pasteurellaceae_g__Pasteurella
471	otu	3.88749586954e-05	p__Actinobacteria	3.88749586954e-05	f__Acidimicrobiaceae_g__Acidimicrobium
476	otu	1.94374793477e-05	p__Firmicutes	1.94374793477e-05	f__Clostridiaceae_g__Caldanaerocella
477	otu	1.37127529302	p__Firmicutes	1.37127529302	f__Erysipelotrichaceae_g__
474	otu	0.444511262076	p__Bacteroidetes	0.444511262076	f__Porphyromonadaceae_g__Parabacteroides
475	otu	0.0	p__WS2	0.0	f___g__
478	otu	0.000174937314129	p__Proteobacteria	0.000174937314129	Other_Other
479	otu	0.305071238362	p__Proteobacteria	0.305071238362	Other_Other
