# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected	taxonomy
1133	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera
1134	0	0	0	0	0	0	7.82669948083e-05	8.69633275648e-06	0	0	0	0	0	0	0	0	0	7.82669948083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus
1135	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__
1136	6.95706620518e-05	6.95706620518e-05	6.95706620518e-05	6.95706620518e-05	6.95706620518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__
1137	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__
1138	0.0155055613048	0.0155055613048	0.0155055613048	0.0155055613048	0.0155055613048	0.0149750850067	0.0147228913567	0.0147228913567	0.0147228913567	0.0146707133602	0.0141228443965	0.0139663104069	0.0139402214086	0.0139141324104	0.000182622987886	0.000182622987886	0	0.0147228913567	0.0147228913567	0.014714195024	0.0146446243619	0.014140237062	0.0140271847362	0.0139489177414	0.0139141324104	0.0139141324104	0	0	0.0154533833083	0.0154446869755	0	Even2;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__
1139	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Chondromyces
1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister
1141	0.00668747988973	0.00668747988973	0.00668747988973	0.00668747988973	0.00668747988973	0.00668747988973	0.0321242532024	0.0321242532024	0.0321068605369	0.0320546825404	0.0319068448835	0.0314894209112	0.0309067666165	0.0299327773478	0.0253411136524	0.0242540720578	0.0152620639876	0.0321242532024	0.0321242532024	0.0321068605369	0.0320459862076	0.0319938082111	0.0314285465819	0.0307589289597	0.0302806306581	0.0253498099851	0.0250019566749	0.0	0.000156533989617	0.00408727639554	0.0441	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia
1142	0.000139141324104	0.000139141324104	0.000139141324104	0.000139141324104	0.000139141324104	0.000139141324104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139141324104	0.000139141324104	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina
1143	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	4.34816637824e-05	4.34816637824e-05	3.47853310259e-05	4.34816637824e-05	3.47853310259e-05	3.47853310259e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	4.34816637824e-05	4.34816637824e-05	4.34816637824e-05	3.47853310259e-05	3.47853310259e-05	3.47853310259e-05	3.47853310259e-05	1.7392665513e-05	1.7392665513e-05	0	0	4.34816637824e-05	4.34816637824e-05	0	Even2;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter
1144	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__
1145	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bizionia
1146	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Flexithrix
1147	0	0	0	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];Other;Other;Other
1148	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	0	0	0	0	0	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	8.69633275648e-06	8.69633275648e-06	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__
1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other
1150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	Even2;k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus
1151	0	0	0	0	0	0	0.0266020819021	0.0265064222417	0.0263672809176	0.0261585689315	0.0260107312746	3.47853310259e-05	4.34816637824e-05	0	0	0	0	0.0266020819021	0.0264890295762	0.0262977102556	0.0261063909349	0.0260107312746	4.34816637824e-05	1.7392665513e-05	0	0	0	0	0	0.0263498882521	0.0147	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella
1152	0	0	0	0	0	0	0.000104355993078	0	0	0	0	0	0	0	0	0	0	0.000104355993078	6.08743292953e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__;f__;g__
1153	0	0	0	0	0	0	5.21779965389e-05	5.21779965389e-05	0	0	0	0	0	0	0	0	0	5.21779965389e-05	5.21779965389e-05	5.21779965389e-05	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae;g__Halothiobacillus
1154	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__OTUb7;g__
1155	0	0	0	0	0	0	0	0	0	0.0	0	0	3.47853310259e-05	0	0	0	0	0	0	0	0.0	0	0	2.60889982694e-05	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];Other
1156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium
1157	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix
1158	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__
1159	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__
1160	0	0	0	0	0	0	4.34816637824e-05	0	0	0	0	0	0	0	0	0	0	4.34816637824e-05	4.34816637824e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Reinekea
1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	Even2;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;Other
1162	0.0867111339148	0.0867111339148	0.0867111339148	0.0867111339148	0.0867111339148	0.0859023749685	0.038924785418	0.0378986181527	0.0162708385874	0.0112269655886	0.00620918158812	0.000278282648207	0	0	0	0	0	0.038924785418	0.0378986181527	0.0164708542408	0.0105747406319	0.0101312276613	4.34816637824e-05	0	0	0	0	0	0.0631092868138	0.0625701141828	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__
1163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__
1164	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	Even2;k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__
1165	0	0	0	0	0	0	0	0	0.0	0.0	0.0	8.69633275648e-06	8.69633275648e-06	0.0	0.0	0.0	0.0	0	0	0.0	0.0	8.69633275648e-06	8.69633275648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other
1166	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0.00014783765686	0.000104355993078	5.21779965389e-05	2.60889982694e-05	2.60889982694e-05	1.7392665513e-05	0	0	0	0	0	0.00014783765686	0.000121748658591	6.08743292953e-05	2.60889982694e-05	2.60889982694e-05	0.0	0	0	0	0	0	8.69633275648e-06	1.7392665513e-05	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella
1167	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	0	0	0	0	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	0	0	0	0	2.60889982694e-05	2.60889982694e-05	0	Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__
1168	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	Even2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfococcus
1169	0	0	0	0	0	0	0	0	0	0	2.60889982694e-05	0	0.0	1.7392665513e-05	0.0	0	0	0	0	0	0	2.60889982694e-05	0	0	0	5.21779965389e-05	0	0.000104355993078	0	0	0	Even2;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];Other;Other
1170	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000208711986155	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000208711986155	0.000208711986155	0.000208711986155	0.000208711986155	0.000200015653399	0	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000217408318912	0.000208711986155	0.000208711986155	0.000208711986155	8.69633275648e-06	0	0.000217408318912	0.000217408318912	0	Even2;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella
1171	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	2.60889982694e-05	8.69633275648e-06	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	2.60889982694e-05	0	0	0	0	Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other
1172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium
1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;Other;Other
1174	0	0	0	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other;Other;Other
1175	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	0	2.60889982694e-05	2.60889982694e-05	0	Even2;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__;g__
1176	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocella
1177	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34;g__
1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__Candidatus Amoebophilus
1179	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	8.69633275648e-06	8.69633275648e-06	0	Even2;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OCS155;g__
1180	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	8.69633275648e-06	8.69633275648e-06	0	Even2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__
1181	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__WH1-8
1182	0.000260889982694	0.000260889982694	0.000260889982694	0.000260889982694	0.000260889982694	0.000260889982694	0.0069135845414	0.0069135845414	0.0069135845414	0.00676574688454	0.00673965788627	0.00228713551495	1.7392665513e-05	0	0	0	0	0.0069135845414	0.0069135845414	0.0069135845414	0.00679183588281	0.00606134393126	0.00226974284944	0.0015392508979	0	0	0	0	4.34816637824e-05	1.7392665513e-05	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella
1183	0	0	0	0	0	0	0.000678313955005	0.000547868963658	0.000217408318912	9.56596603212e-05	8.69633275648e-06	0	0	0	0	0	0	0.000660921289492	0.000521779965389	0.000165230322373	1.7392665513e-05	8.69633275648e-06	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus
1184	0	0	0	0	0	0	8.69633275648e-06	0.0	0	0	0	0	0	0	0	0	0	2.60889982694e-05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus
1185	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfurellales;f__Desulfurellaceae;g__Desulfurella
1186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__
1187	0.000104355993078	0.000104355993078	0.000104355993078	0.000104355993078	0.000104355993078	0.000104355993078	0.0121661695263	0.0121574731936	0.0121487768608	0.0121313841953	0.0120618135332	0.0120096355367	0.0120096355367	0.0118704942126	0.00017392665513	0.000104355993078	9.56596603212e-05	0.0121661695263	0.0121574731936	0.0121487768608	0.0121487768608	0.0120618135332	0.0120444208677	0.0116965675575	0.000182622987886	0.000182622987886	0.000104355993078	9.56596603212e-05	8.69633275648e-06	1.7392665513e-05	0	Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium
1188	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus
1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7392665513e-05	1.7392665513e-05	0	0	0	0	0	8.69633275648e-06	0	0	0	1.7392665513e-05	1.7392665513e-05	0	0	0	0	Even2;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;Other;Other
1190	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__;g__
1191	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Salinispora
1192	0.000104355993078	0.000104355993078	0.000104355993078	0.000104355993078	0.000104355993078	9.56596603212e-05	0.000556565296415	0.000478298301606	0.000365245975772	0.000165230322373	8.69633275648e-06	0	0	0	0	0	0	0.000573957961927	0.000478298301606	0.000356549643016	0.00017392665513	3.47853310259e-05	0	0	0	0	0	0	6.08743292953e-05	6.08743292953e-05	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia
1193	0	0	0	0	0	0	2.60889982694e-05	0	0	0	0	0	0	0	0	0	0	2.60889982694e-05	2.60889982694e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera
1194	0.00014783765686	0.00014783765686	0.00014783765686	0.00014783765686	0.00014783765686	8.69633275648e-06	0.000113052325834	9.56596603212e-05	0	0	0	0	0	0	0	0	0	0.000113052325834	0	0	0	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
1195	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	0	0	0	0	0	0	0	0	8.69633275648e-06	8.69633275648e-06	0	8.69633275648e-06	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Firmicutes;c__AHT28;o__;f__;g__
1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	Even2;k__Bacteria;p__SAR406;c__AB16;o__Arctic96B-7;Other;Other
1197	0	0	0	0	0	0	0	0.000121748658591	0.000452209303337	0.000417423972311	4.34816637824e-05	5.21779965389e-05	6.95706620518e-05	0.000243497317181	0.000304371646477	0.00029567531372	0.000130444991347	0	0.000113052325834	0.000460905636093	9.56596603212e-05	4.34816637824e-05	4.34816637824e-05	7.82669948083e-05	0.000252193649938	0.000243497317181	0.00029567531372	0.000191319320642	0.00029567531372	0.000156533989617	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other
1198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter
1199	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	1.7392665513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia
1200	4.34816637824e-05	4.34816637824e-05	4.34816637824e-05	4.34816637824e-05	4.34816637824e-05	2.60889982694e-05	0	0	0	0	0	0	0	0	0	0	0	4.34816637824e-05	4.34816637824e-05	4.34816637824e-05	2.60889982694e-05	4.34816637824e-05	2.60889982694e-05	2.60889982694e-05	2.60889982694e-05	8.69633275648e-06	8.69633275648e-06	0	4.34816637824e-05	4.34816637824e-05	0	Even2;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter
1201	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	8.69633275648e-06	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	Even2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__
1202	0	0	0	0	0	0	0	7.82669948083e-05	9.56596603212e-05	0	0	1.7392665513e-05	8.69633275648e-06	8.69633275648e-06	2.60889982694e-05	1.7392665513e-05	0	0	2.60889982694e-05	0	0	0	2.60889982694e-05	8.69633275648e-06	5.21779965389e-05	1.7392665513e-05	1.7392665513e-05	0	0	0	0	Even2;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other;Other
1203	0	0	0	0	0	0	3.47853310259e-05	0	0	0	0	0	0	0	0	0	0	3.47853310259e-05	3.47853310259e-05	3.47853310259e-05	0	0	0	0	0	0	0	0	0	0	0	Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Chromatium
