Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Pleomorphomonas	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0	0	0	0	0	0	0	0	0	0	
g__Granulicatella	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	0.000166017769257	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	0.0	0	0	0	0	0	0	6.88552960051e-06	6.88552960051e-06	6.88552960051e-06	3.060235378e-06	0.0	0	0	0	0	0	0	4.97288248926e-05	0.000114758826675	0	
g__Geobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Clostridium	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.017367600829	0.0174976608326	0.0174976608326	0.0174976608326	0.0174961307149	0.0174823596557	0.0174418115369	0.0173913176532	0.0173002756507	0.0170370954082	0.0168703125801	0.0165298613943	0.0174976608326	0.0174976608326	0.0174976608326	0.0174946005972	0.0174831247145	0.0174433416546	0.0173002756507	0.0172092336482	0.0170646375266	0.0168779631685	0.0165306264531	0.0174930704795	0.0173094563568	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0.0	0.0	2.2951765335e-06	2.4481883024e-05	0.0	7.65058844501e-07	0	5.27890602706e-05	0	0	0	0	0.0	0.0	0.0	0.0	0.00058297483951	1.530117689e-06	2.7542118402e-05	0	0	0	
Other	0	0	0	0	0	0	0	0	1.530117689e-06	7.65058844501e-07	0	0	0	0	0	0	0	0	7.65058844501e-07	2.2951765335e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Burkholderia	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Edwardsiella	0	0	0	0	0	0	2.7542118402e-05	2.7542118402e-05	2.52469418685e-05	1.30060003565e-05	3.82529422251e-06	7.65058844501e-07	0	0	0	0	0	2.7542118402e-05	2.7542118402e-05	2.4481883024e-05	1.45361180455e-05	6.88552960051e-06	3.82529422251e-06	0	0	0	0	0	7.65058844501e-07	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.530117689e-06	0	
g__Thalassobacillus	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Propionispora	0	0	0	0	0	0	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0.0	1.530117689e-06	1.530117689e-06	2.2951765335e-06	9.18070613401e-06	2.1421647646e-05	0	0	0	0	0	0	1.530117689e-06	7.65058844501e-07	2.2951765335e-06	7.65058844501e-06	0.000400125775674	0	0	0	
g__	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	0.00978892791539	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	3.82529422251e-06	2.2951765335e-06	7.65058844501e-07	0	0	0	0	0	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	3.060235378e-06	3.060235378e-06	0	0	0	0	0	0	8.41564728951e-06	9.94576497851e-06	0	
g__	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	1.14758826675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94576497851e-06	1.3771059201e-05	0	
g__Carnobacterium	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0.0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0.0	0	0	0	0	0	2.2951765335e-06	7.65058844501e-07	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0	
g__	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0	
g__Paenibacillus	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	7.65058844501e-07	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	7.65058844501e-06	1.530117689e-05	8.03311786726e-05	0.000139240709699	0.000224162241439	0.00229364641581	0.00875609847531	0.0	0	0	0	4.59035306701e-06	1.75963534235e-05	9.79275320961e-05	7.11504725386e-05	0.00232807406382	0.00880812247674	0.00872932141576	7.95661198281e-05	0	0	0	0.0	0	
g__Tetragenococcus	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	1.530117689e-06	7.65058844501e-07	0	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	
g__	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Octadecabacter	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65058844501e-07	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	4.28432952921e-05	9.63974144071e-05	0.000117054003209	0.000143066003922	0.000338921068114	0.00146967804029	0.00157296098429	0.0178916661375	0.0175336185983	0	0	4.05481187586e-05	9.94576497851e-05	0.000118584120898	0.000296842831666	0.000370288480738	0.0167348971646	0.0178847806079	0.0178763649606	0.0175366788337	2.06565888015e-05	1.14758826675e-05	0	
g__Corynebacterium	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	
g__Methanobrevibacter	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.06499863437	0.06499863437	0.0649963391934	0.0649894536638	0.0649665018985	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.0650001644877	0.06499863437	0.0649978693111	0.0649963391934	0.0649909837815	0.0645885628293	0.0650001644877	0.0650001644877	0.047593664	
g__Stenotrophomonas	0	0	0	0	0	0	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	3.2132471469e-05	0	
Other	0	0	0	0	0	0	0	7.65058844501e-07	1.530117689e-06	0.0	0.0	1.530117689e-06	1.530117689e-06	2.2951765335e-06	2.2951765335e-06	7.65058844501e-06	1.60662357345e-05	0	7.65058844501e-07	1.530117689e-06	1.530117689e-06	1.530117689e-06	0.0	1.530117689e-06	2.2951765335e-06	2.2951765335e-06	6.88552960051e-06	7.65058844501e-06	0	0	0	
g__Rhodobacter	0.0697519449708	0.0697519449708	0.0697519449708	0.0697519449708	0.0697519449708	0.0697519449708	0.0697045113225	0.0697045113225	0.0697029812048	0.0696983908517	0.0696769692041	0.0696387162619	0.0695882223781	0.069342638489	0.0691750906021	0.0688996694181	0.0680313276296	0.0697045113225	0.0697045113225	0.0697029812048	0.0696983908517	0.0696861499102	0.0696471319092	0.0695928127312	0.0694199094323	0.069180446014	0.0689440428311	0.067915803744	0.0697595955593	0.0697136920286	0.047593664	
g__Anaerobacillus	1.91264711125e-05	1.91264711125e-05	1.91264711125e-05	1.91264711125e-05	1.91264711125e-05	1.91264711125e-05	6.12047075601e-06	6.12047075601e-06	0	0	0	0	0	0	0	0	0	6.12047075601e-06	6.12047075601e-06	6.12047075601e-06	0	0	0	0	0	0	0	0	9.18070613401e-06	8.41564728951e-06	0	
g__Macrococcus	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	2.2951765335e-06	7.65058844501e-07	0	0	0	0	0	0	4.59035306701e-06	4.59035306701e-06	4.59035306701e-06	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	7.65058844501e-07	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Azorhizophilus	0	0	0	0	0	0	6.12047075601e-06	6.12047075601e-06	3.82529422251e-06	7.65058844501e-07	0	0	0	0	0	0	0	6.12047075601e-06	6.12047075601e-06	3.060235378e-06	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	
g__Smithella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0.000569968839153	0.000569968839153	0.000569968839153	0.000569968839153	0.000569968839153	0.000569968839153	0.000568438721464	0.000568438721464	0.000568438721464	0.000568438721464	0.000568438721464	0.000566908603775	0.000566908603775	0.000565378486086	0.000563083309553	0.000548547191507	0.000526360485017	0.000568438721464	0.000568438721464	0.000568438721464	0.000568438721464	0.00056767366262	0.000566908603775	0.000566908603775	0.000564613427242	0.000557727897641	0.000548547191507	0.000526360485017	0.000569968839153	0.000566908603775	0	
Other	0	0	0	0	0	0	0	1.0710823823e-05	7.03854136941e-05	9.33371790291e-05	0.000269300713264	0.0004521497771	0.00121108815085	0.00112616661911	0.0101209634539	0.0102602041636	0.00186291828636	0	7.65058844501e-06	3.13674126245e-05	0.000113993767831	0.000221867064905	0.000682432489295	0.000977745203272	0.00113611238408	0.0105142037	0.0103405353423	0.0270065772109	0.000354987303848	0.00139546733237	0	
g__02d06	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	
g__Aminobacter	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	3.44276480025e-05	0.000123939532809	0.000397830599141	0.00111086544222	0.00126846756418	0.00336931915118	0.00343128891759	0.00473800942399	0.0178725396664	0	7.65058844501e-07	1.530117689e-05	0.000130060003565	0.000253999536374	0.00113381720755	0.00156913569007	0.00337696973963	0.00406475764083	0.00463855177421	0.0196229943026	9.02769436511e-05	2.1421647646e-05	0	
g__Acinetobacter	3.5192706847e-05	3.5192706847e-05	3.5192706847e-05	3.5192706847e-05	3.5192706847e-05	3.5192706847e-05	0.00990062650669	0.00990062650669	0.00990062650669	0.00990062650669	0.009899096389	0.00989986144784	0.00989833133015	0.00989833133015	0.00989527109478	0.00989374097709	0.00977056650312	0.00990062650669	0.00990062650669	0.00990062650669	0.00990062650669	0.00990062650669	0.00989833133015	0.00989833133015	0.00989833133015	0.00989527109478	0.00989374097709	0.00976750626774	0.000127764827032	5.35541191151e-05	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.530117689e-06	2.2951765335e-06	3.6722824536e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047593664	
g__	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	7.65058844501e-07	1.530117689e-06	3.060235378e-06	2.2951765335e-06	0	0	0	0.0	7.65058844501e-07	0.0	0.0	7.65058844501e-07	7.65058844501e-07	4.59035306701e-06	0.0	0	0	0	
g__Shewanella	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Kurthia	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000533049	
g__	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Gracilibacter	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Coprococcus	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	4.59035306701e-06	2.2951765335e-05	3.6722824536e-05	2.7542118402e-05	1.9891529957e-05	6.12047075601e-06	1.45361180455e-05	4.05481187586e-05	7.49757667611e-05	0	0.0	5.35541191151e-06	9.18070613401e-06	3.28975303135e-05	2.1421647646e-05	6.88552960051e-06	6.12047075601e-06	8.41564728951e-06	1.91264711125e-05	5.89095310266e-05	3.82529422251e-06	3.060235378e-06	0	
g__	6.12047075601e-06	6.12047075601e-06	6.12047075601e-06	6.12047075601e-06	6.12047075601e-06	6.12047075601e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59035306701e-06	6.12047075601e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65058844501e-07	0	
g__Rhodovulum	0	0	0	0	0	0	6.12047075601e-06	6.12047075601e-06	5.35541191151e-06	2.2951765335e-06	7.65058844501e-07	0	0	0	0	0	0	6.12047075601e-06	5.35541191151e-06	3.060235378e-06	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	1.530117689e-06	0	0	
g__Brenneria	0	0	0	0	0	0	1.530117689e-05	1.2240941512e-05	0	0	0	0	0	0	0	0	0	1.530117689e-05	9.94576497851e-06	3.82529422251e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Brevibacillus	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Syntrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	7.65058844501e-07	0	0	0	
g__Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Trabulsiella	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Faecalibacterium	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	0.0	0.0	0	
g__Planomicrobium	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35541191151e-06	3.82529422251e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	1.530117689e-06	7.65058844501e-07	0.0	0.0	1.530117689e-06	0.0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0.0	2.2951765335e-06	1.530117689e-06	0.0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	7.65058844501e-07	0.0	7.65058844501e-07	2.2951765335e-06	3.82529422251e-06	3.060235378e-06	3.82529422251e-06	6.88552960051e-06	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0.0	2.2951765335e-06	3.82529422251e-06	3.060235378e-06	6.88552960051e-06	0	0	0	
g__Oscillospira	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	
g__	0	0	0	0	0	0	2.2951765335e-06	2.2951765335e-06	0	0	0	0	0	0	0	0	0	2.2951765335e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Pyrococcus	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Paracoccus	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	1.530117689e-06	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	
g__	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__	6.65601194716e-05	6.65601194716e-05	6.65601194716e-05	6.65601194716e-05	6.65601194716e-05	6.65601194716e-05	4.59035306701e-06	4.59035306701e-06	3.060235378e-06	1.530117689e-06	1.530117689e-06	7.65058844501e-07	0	0	0	0	0	4.59035306701e-06	4.59035306701e-06	3.82529422251e-06	3.060235378e-06	1.530117689e-06	7.65058844501e-07	0	0	0	0	0	9.18070613401e-06	1.530117689e-06	0	
g__	0.000125469650498	0.000125469650498	0.000125469650498	0.000125469650498	0.000125469650498	0.000125469650498	0.00119808215049	0.00119808215049	0.00116594967902	0.00109097391226	0.000841564728951	0.000154541886589	0.000112463650142	8.64516494286e-05	8.26263552061e-05	0.0	0	0.00119808215049	0.00119731709164	0.00118507615013	0.00108791367688	0.000979275320961	0.000159897298501	9.86925909406e-05	8.49215317396e-05	0.0	0.0	0	0.000407776364119	0.000425372717543	0	
g__Ureibacillus	0.0	0.0	0.0	0.0	0.0	0.0	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	0	0	0	0	0	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	0.0	0	0	0	0	0	0	0	0	
g__Enterococcus	3.82529422251e-05	3.82529422251e-05	3.82529422251e-05	3.82529422251e-05	3.82529422251e-05	3.82529422251e-05	9.86925909406e-05	9.79275320961e-05	9.25721201846e-05	9.10420024956e-05	9.02769436511e-05	9.02769436511e-05	9.02769436511e-05	8.87468259621e-05	8.10962375171e-05	4.81987072036e-05	0	9.86925909406e-05	9.79275320961e-05	9.25721201846e-05	9.10420024956e-05	9.02769436511e-05	9.02769436511e-05	9.02769436511e-05	8.95118848066e-05	8.72167082731e-05	7.49757667611e-05	0	9.63974144071e-05	0.000118584120898	0.047593664	
g__Desulfosporosinus	7.65058844501e-06	7.65058844501e-06	7.65058844501e-06	7.65058844501e-06	7.65058844501e-06	7.65058844501e-06	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0.0	0	0	0	0	0	5.35541191151e-06	5.35541191151e-06	0	
g__Serratia	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	3.82529422251e-06	7.42107079166e-05	7.26805902276e-05	5.89095310266e-05	4.81987072036e-05	3.90180010696e-05	3.6722824536e-05	3.6722824536e-05	3.6722824536e-05	3.6722824536e-05	3.6722824536e-05	0	7.49757667611e-05	7.03854136941e-05	5.89095310266e-05	4.89637660481e-05	4.20782364476e-05	3.74878833806e-05	3.6722824536e-05	3.6722824536e-05	3.6722824536e-05	3.6722824536e-05	0	4.05481187586e-05	4.05481187586e-05	0	
g__	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Bacillus	0.000690848136584	0.000690848136584	0.000690848136584	0.000690848136584	0.000690848136584	0.000690848136584	5.89095310266e-05	5.89095310266e-05	5.89095310266e-05	5.50842368041e-05	4.97288248926e-05	4.59035306701e-06	2.2951765335e-06	0.0	0.0	0.0	0	5.89095310266e-05	5.89095310266e-05	5.89095310266e-05	5.58492956486e-05	4.97288248926e-05	3.82529422251e-06	2.2951765335e-06	2.2951765335e-06	0.0	0.0	0	0.000791070845214	0.000782655197925	0.047593664	
g__Helicobacter	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.0014046480385	0.00140541309735	0.0014046480385	0.00140388297966	0.00140235286197	0.00140235286197	0.00140158780313	0.00139317215584	0.00140541309735	0.00140541309735	0.00140541309735	0.00140541309735	0.0014046480385	0.0014046480385	0.0014046480385	0.00140311792081	0.00140158780313	0.00140158780313	0.00139393721468	0.00140770827388	0.00140770827388	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	
Other	0	0	0	0	0	0	0	7.65058844501e-07	0	7.65058844501e-07	0	0	0	0	0	0	0	0	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	
g__	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.530117689e-06	0.0	0.0	0	0	0	0	0	0	0	0	1.530117689e-06	0.0	7.65058844501e-07	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	1.530117689e-06	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.530117689e-06	0	0	0	
g__Staphylococcus	0.657210029309	0.657210029309	0.657210029309	0.657210029309	0.657210029309	0.657210029309	0.663807896784	0.663807896784	0.663798716078	0.663769643842	0.66369160784	0.663208855709	0.662944910408	0.662190562387	0.661225058125	0.66052043893	0.631994454853	0.663807131726	0.663804836549	0.663797951019	0.66376428843	0.663701553605	0.663513349129	0.662880645465	0.662521067808	0.66105674518	0.66049366187	0.618343509891	0.656957559891	0.655412906084	0.095187328	
g__	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	6.12047075601e-06	6.12047075601e-06	4.59035306701e-06	7.65058844501e-07	0	0	0	0	0	0	0	6.12047075601e-06	6.12047075601e-06	3.82529422251e-06	3.82529422251e-06	0	0	0	0	0	0	0	0	0.0	0	
g__	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	1.530117689e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
