#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
349	otu	2.6033361753e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Microbulbifer
350	otu	1.43183489642e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__	g__
351	otu	0.00193688211443	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Other
352	otu	5.20667235062e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Flexispira
353	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	Other	Other	Other
354	otu	0.0818879393943	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
355	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	Other	Other
356	otu	3.25417021913e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	Other	Other
357	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Marinilactibacillus
358	otu	5.46700596815e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Nautella
359	otu	4.36058809364e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
360	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bartonellaceae	g__
361	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__
362	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	Other
363	otu	7.15917448209e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__
364	otu	0.000238205260041	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__
365	otu	1.75725191833e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	Other	Other
366	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Trichococcus
367	otu	0.00069378909072	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__
368	otu	7.74492512154e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	g__Alcanivorax
369	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	Other	Other
370	otu	1.17150127889e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	Other	Other
371	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	Other
372	otu	0.153805101237	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__
373	otu	4.62092171117e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__	g__
374	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus
375	otu	0.0114657433501	HMPMockV1.2.Staggered1	k__Bacteria	Other	Other	Other	Other	Other
376	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
377	otu	0.000177026859921	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Coriobacterium
378	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Salinibacterium
379	otu	0.00147283744118	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
380	otu	0.00012756347259	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
381	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__
382	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	Other
383	otu	6.37817362951e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Umboniibacter
384	otu	2.65091576671	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
385	otu	0.0388489014038	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria
386	otu	4.55583830678e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Other
387	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
388	otu	0.00772429003171	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
389	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__WS3	c__PRR-12	o__PBS-III-9	f__	g__
390	otu	8.13542554784e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Other
391	otu	0.00011064178745	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__
392	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Solibacillus
393	otu	3.25417021914e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__
394	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium
395	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Archaea	p__Crenarchaeota	c__Korarchaeota	o__Korarchaeotales	f__Korarchaeotaceae	g__Candidatus Korarchaeum
396	otu	0.000582496469225	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
397	otu	9.76251065741e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Salmonella
398	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Yaniellaceae	g__
399	otu	1.56200170518e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Other
400	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus
401	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
402	otu	1.75725191833e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Chelativorans
403	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	Other
404	otu	4.55583830679e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Jeotgalicoccus
405	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Other
406	otu	0.000463393839205	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Other
407	otu	1.36675149204e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__B46
408	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	Other	Other
409	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Vagococcus
410	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__
411	otu	0.00191689785865	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces
412	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	f__Gemellaceae	g__
413	otu	5.85750639444e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
414	otu	2.27791915339e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
415	otu	0.000123658468327	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus
416	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
417	otu	0.0	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanococci	o__Methanococcales	f__Methanocaldococcaceae	g__
418	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Eikenella
419	otu	1.4969183008e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Oxobacter
420	otu	3.12400341037e-05	HMPMockV1.2.Staggered1	k__Archaea	p__Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	g__Vulcanisaeta
421	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Other
422	otu	2.60333617531e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__AD3	c__	o__	f__	g__
423	otu	6.50834043825e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix
424	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__
425	otu	0.00122096466622	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
426	otu	2.66841957969e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
427	otu	1.04181022981	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
428	otu	0.000110641787451	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Loktanella
429	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
430	otu	1.04133447012e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Pelobacteraceae	g__Pelobacter
431	otu	1.04133447012e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Azomonas
432	otu	0.000890991805998	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia
433	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	Other
434	otu	1.8874187271e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Aeromicrobium
435	otu	0.000161406842869	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__
436	otu	0.00231888819183	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium
437	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Other
438	otu	5.85750639444e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	Other	Other
439	otu	2.6033361753e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	Other
440	otu	0.0355986361889	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__
441	otu	4.23042128488e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Phaeobacter
442	otu	1.8874187271e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Ralstonia
443	otu	1.23658468327e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__HTCC2188	g__HTCC
444	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
445	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Alishewanella
446	otu	0.000842179252715	HMPMockV1.2.Staggered1	NO_HIT	Other	Other	Other	Other	Other
447	otu	0.214316331	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
448	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__
449	otu	2.01758553586e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Alkalibacterium
450	otu	0.000101530110837	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus
451	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Desemzia
452	otu	0.0185012593639	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
453	otu	2.60333617531e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodobium
454	otu	0.0720948395369	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__
455	otu	5.20667235062e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__
456	otu	4.68600511556e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus
457	otu	2.08266894025e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thalassobius
458	otu	0.000146437659861	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Salinicoccus
459	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium
460	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__
461	otu	0.00150342664124	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Other	Other	Other
462	otu	0.417336585197	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas
463	otu	0.00576700695603	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
464	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
465	otu	0.00108428951702	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
466	otu	5.46700596815e-05	HMPMockV1.2.Staggered1	k__Archaea	Other	Other	Other	Other	Other
467	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	Other	Other
468	otu	5.46700596814e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium
469	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__	f__	g__
470	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	Other
471	otu	4.55583830679e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__
472	otu	0.249186132028	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
473	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum
474	otu	0.00350409049196	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__
475	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Other
476	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__
477	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Conchiformibius
478	otu	0.00356461805804	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
479	otu	0.0342683649097	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Other
480	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__	g__
481	otu	0.000308495336774	HMPMockV1.2.Staggered1	Unclassified	Other	Other	Other	Other	Other
482	otu	5.85750639443e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__
483	otu	2.47316936654e-05	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	Other	Other	Other	Other
484	otu	5.20667235061e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium
485	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges
486	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Candidatus Blochmannia
487	otu	1.8874187271e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Candidatus Portiera
488	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	Other
489	otu	2.34300255778e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	Other	Other
490	otu	0.00422651628061	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
491	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__	g__
492	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Other
493	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__	c__	o__	f__	g__
494	otu	0.000125610970459	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina
495	otu	1.1064178745e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia
496	otu	1.88741872709e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	Other	Other
497	otu	2.60333617531e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Photorhabdus
498	otu	0.000218680238726	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
499	otu	3.82529422251e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Pleomorphomonas
500	otu	0.00121185320969	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella
501	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter
502	otu	0.566540728813	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium
503	otu	0.000692378254274	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Other
504	otu	5.3554119115e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	Other	Other
505	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__
506	otu	7.65058844501e-07	HMPMockV1.2.Staggered2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	Other
507	otu	7.650588445e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia
508	otu	0.000203505652637	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Edwardsiella
509	otu	1.530117689e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__
510	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Thalassobacillus
511	otu	4.590353067e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Propionispora
512	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	Other	Other
513	otu	0.000448324482878	HMPMockV1.2.Staggered2	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	Other
514	otu	0.0587924770234	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__
515	otu	9.25721201845e-05	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
516	otu	9.18070613401e-06	HMPMockV1.2.Staggered2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium
517	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Actinobacteria	Other	Other	Other	Other
518	otu	0.0	HMPMockV1.2.Staggered2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__
