#Sample	OTU	Abundance
rdp_0.6	31	0.00104004160166
rdp_0.6	32	0.00260010400416
rdp_0.6	37	0.000520020800832
rdp_0.6	39	0.000520020800832
rdp_0.6	42	0.0473218928757
rdp_0.6	49	0.0505865102639
rdp_0.6	57	0.0469208211144
rdp_0.6	59	0.00146627565982
rdp_0.6	63	0.000733137829912
rdp_0.6	65	0.0293255131965
rdp_0.6	70	0.0769794721408
rdp_0.6	72	0.0197947214076
rdp_0.6	73	0.745601173021
rdp_0.6	76	0.0124633431085
rdp_0.6	77	0.00293255131965
rdp_0.6	82	0.00146627565982
rdp_0.6	83	0.000733137829912
rdp_0.6	85	0.00879765395894
rdp_0.6	88	0.00219941348974
rdp_0.6	95	0.0762081784387
rdp_0.6	100	0.000619578686493
rdp_0.6	103	0.0433705080545
rdp_0.6	105	0.00309789343247
rdp_0.6	111	0.0402726146221
rdp_0.6	116	0.0830235439901
rdp_0.6	117	0.000619578686493
rdp_0.6	118	0.0105328376704
rdp_0.6	119	0.726765799257
rdp_0.6	122	0.00309789343247
rdp_0.6	128	0.000619578686493
rdp_0.6	131	0.0092936802974
rdp_0.6	134	0.00247831474597
rdp_0.6	141	0.0646709968935
rdp_0.6	146	0.0177915842982
rdp_0.6	149	0.00649534029935
rdp_0.6	151	0.0225924879977
rdp_0.6	155	0.000282406099972
rdp_0.6	157	0.0426433210957
rdp_0.6	158	0.000282406099972
rdp_0.6	162	0.00818977689918
rdp_0.6	163	0.0124258683988
rdp_0.6	164	0.020333239198
rdp_0.6	165	0.655464558034
rdp_0.6	167	0.000282406099972
rdp_0.6	168	0.0963004800904
rdp_0.6	169	0.000564812199944
rdp_0.6	170	0.00367127929963
rdp_0.6	174	0.000847218299915
rdp_0.6	175	0.000282406099972
rdp_0.6	177	0.000564812199944
rdp_0.6	178	0.000564812199944
rdp_0.6	179	0.000564812199944
rdp_0.6	180	0.0451849759955
rdp_0.7	3	0.068122724909
rdp_0.7	8	0.0145605824233
rdp_0.7	11	0.00884035361414
rdp_0.7	13	0.0270410816433
rdp_0.7	19	0.049401976079
rdp_0.7	20	0.0015600624025
rdp_0.7	23	0.000520020800832
rdp_0.7	24	0.0104004160166
rdp_0.7	25	0.0114404576183
rdp_0.7	26	0.0260010400416
rdp_0.7	27	0.624544981799
rdp_0.7	30	0.101404056162
rdp_0.7	31	0.0015600624025
rdp_0.7	32	0.00260010400416
rdp_0.7	37	0.00208008320333
rdp_0.7	39	0.000520020800832
rdp_0.7	40	0.00208008320333
rdp_0.7	42	0.0473218928757
rdp_0.7	49	0.0505865102639
rdp_0.7	57	0.0469208211144
rdp_0.7	59	0.00146627565982
rdp_0.7	63	0.000733137829912
rdp_0.7	65	0.0293255131965
rdp_0.7	70	0.0769794721408
rdp_0.7	72	0.0197947214076
rdp_0.7	73	0.744868035191
rdp_0.7	76	0.0124633431085
rdp_0.7	77	0.00439882697947
rdp_0.7	82	0.000733137829912
rdp_0.7	83	0.000733137829912
rdp_0.7	85	0.00879765395894
rdp_0.7	88	0.00219941348974
rdp_0.7	95	0.0762081784387
rdp_0.7	100	0.000619578686493
rdp_0.7	103	0.0433705080545
rdp_0.7	105	0.00309789343247
rdp_0.7	111	0.0402726146221
rdp_0.7	116	0.0830235439901
rdp_0.7	117	0.000619578686493
rdp_0.7	118	0.0105328376704
rdp_0.7	119	0.725526641884
rdp_0.7	122	0.00309789343247
rdp_0.7	123	0.000619578686493
rdp_0.7	128	0.000619578686493
rdp_0.7	129	0.000619578686493
rdp_0.7	131	0.0092936802974
rdp_0.7	134	0.00247831474597
rdp_0.7	141	0.0646709968935
rdp_0.7	146	0.0158147415984
rdp_0.7	149	0.00649534029935
rdp_0.7	151	0.0225924879977
rdp_0.7	155	0.000282406099972
rdp_0.7	157	0.0426433210957
rdp_0.7	158	0.000282406099972
rdp_0.7	161	0.000282406099972
rdp_0.7	162	0.00818977689918
rdp_0.7	163	0.0124258683988
rdp_0.7	164	0.020333239198
rdp_0.7	165	0.655182151934
rdp_0.7	168	0.0963004800904
rdp_0.7	169	0.00112962439989
rdp_0.7	170	0.00367127929963
rdp_0.7	174	0.000564812199944
rdp_0.7	175	0.000282406099972
rdp_0.7	177	0.000564812199944
rdp_0.7	178	0.00254165489975
rdp_0.7	179	0.000564812199944
rdp_0.7	180	0.0451849759955
rdp_0.8	3	0.068122724909
rdp_0.8	8	0.000520020800832
rdp_0.8	11	0.00884035361414
rdp_0.8	13	0.0270410816433
rdp_0.8	20	0.0015600624025
rdp_0.8	23	0.0499219968799
rdp_0.8	24	0.0104004160166
rdp_0.8	25	0.0114404576183
rdp_0.8	26	0.0270410816433
rdp_0.8	27	0.624024960998
rdp_0.8	30	0.101404056162
rdp_0.8	31	0.00260010400416
rdp_0.8	32	0.00260010400416
rdp_0.8	37	0.000520020800832
rdp_0.8	39	0.000520020800832
rdp_0.8	40	0.0161206448258
rdp_0.8	42	0.0473218928757
rdp_0.8	49	0.0505865102639
rdp_0.8	57	0.0469208211144
rdp_0.8	59	0.00146627565982
rdp_0.8	63	0.000733137829912
rdp_0.8	69	0.0293255131965
rdp_0.8	70	0.0769794721408
rdp_0.8	72	0.0183284457478
rdp_0.8	73	0.744134897361
rdp_0.8	76	0.0124633431085
rdp_0.8	77	0.00733137829912
rdp_0.8	83	0.000733137829912
rdp_0.8	85	0.00879765395894
rdp_0.8	88	0.00219941348974
rdp_0.8	95	0.0762081784387
rdp_0.8	103	0.0433705080545
rdp_0.8	105	0.00309789343247
rdp_0.8	115	0.0402726146221
rdp_0.8	116	0.0830235439901
rdp_0.8	117	0.000619578686493
rdp_0.8	118	0.0111524163569
rdp_0.8	119	0.725526641884
rdp_0.8	122	0.00309789343247
rdp_0.8	123	0.00123915737299
rdp_0.8	131	0.0092936802974
rdp_0.8	132	0.000619578686493
rdp_0.8	134	0.00247831474597
rdp_0.8	141	0.0646709968935
rdp_0.8	146	0.000282406099972
rdp_0.8	149	0.00649534029935
rdp_0.8	151	0.0225924879977
rdp_0.8	155	0.000282406099972
rdp_0.8	158	0.000282406099972
rdp_0.8	161	0.0429257271957
rdp_0.8	162	0.00818977689918
rdp_0.8	163	0.0124258683988
rdp_0.8	164	0.0208980513979
rdp_0.8	165	0.654334933635
rdp_0.8	168	0.0963004800904
rdp_0.8	169	0.0019768426998
rdp_0.8	170	0.00367127929963
rdp_0.8	175	0.000282406099972
rdp_0.8	177	0.000564812199944
rdp_0.8	178	0.0180739903982
rdp_0.8	179	0.000564812199944
rdp_0.8	180	0.0451849759955
rdp_0.9	3	0.068122724909
rdp_0.9	11	0.00884035361414
rdp_0.9	13	0.0270410816433
rdp_0.9	20	0.0015600624025
rdp_0.9	23	0.0499219968799
rdp_0.9	24	0.0104004160166
rdp_0.9	25	0.0114404576183
rdp_0.9	26	0.0192407696308
rdp_0.9	27	0.612064482579
rdp_0.9	28	0.000520020800832
rdp_0.9	30	0.101404056162
rdp_0.9	31	0.0223608944358
rdp_0.9	32	0.00260010400416
rdp_0.9	36	0.000520020800832
rdp_0.9	37	0.000520020800832
rdp_0.9	40	0.0161206448258
rdp_0.9	42	0.0473218928757
rdp_0.9	49	0.0505865102639
rdp_0.9	57	0.0469208211144
rdp_0.9	59	0.00146627565982
rdp_0.9	63	0.000733137829912
rdp_0.9	69	0.0293255131965
rdp_0.9	70	0.0769794721408
rdp_0.9	72	0.0139296187683
rdp_0.9	73	0.721407624633
rdp_0.9	74	0.00879765395894
rdp_0.9	76	0.0124633431085
rdp_0.9	77	0.0344574780059
rdp_0.9	83	0.000733137829912
rdp_0.9	88	0.00219941348974
rdp_0.9	95	0.0762081784387
rdp_0.9	103	0.0433705080545
rdp_0.9	105	0.00309789343247
rdp_0.9	115	0.0402726146221
rdp_0.9	116	0.0830235439901
rdp_0.9	117	0.000619578686493
rdp_0.9	118	0.0092936802974
rdp_0.9	119	0.711895910781
rdp_0.9	120	0.0092936802974
rdp_0.9	122	0.00309789343247
rdp_0.9	123	0.0161090458488
rdp_0.9	130	0.000619578686493
rdp_0.9	132	0.000619578686493
rdp_0.9	134	0.00247831474597
rdp_0.9	141	0.0646709968935
rdp_0.9	149	0.00649534029935
rdp_0.9	151	0.0225924879977
rdp_0.9	155	0.000282406099972
rdp_0.9	158	0.000282406099972
rdp_0.9	161	0.0429257271957
rdp_0.9	162	0.00818977689918
rdp_0.9	163	0.0124258683988
rdp_0.9	164	0.0158147415984
rdp_0.9	165	0.640214628636
rdp_0.9	166	0.000564812199944
rdp_0.9	168	0.0963004800904
rdp_0.9	169	0.0214628635979
rdp_0.9	170	0.00367127929963
rdp_0.9	174	0.000282406099972
rdp_0.9	175	0.000282406099972
rdp_0.9	176	0.000282406099972
rdp_0.9	178	0.0175091781982
rdp_0.9	179	0.000564812199944
rdp_0.9	180	0.0451849759955
rdp_1.0	3	0.068122724909
rdp_1.0	5	0.00104004160166
rdp_1.0	13	0.0270410816433
rdp_1.0	23	0.049401976079
rdp_1.0	25	0.0114404576183
rdp_1.0	26	0.00312012480499
rdp_1.0	27	0.492459698388
rdp_1.0	28	0.000520020800832
rdp_1.0	30	0.100884035361
rdp_1.0	31	0.20020800832
rdp_1.0	32	0.00260010400416
rdp_1.0	34	0.0104004160166
rdp_1.0	36	0.00260010400416
rdp_1.0	37	0.00572022880915
rdp_1.0	38	0.00884035361414
rdp_1.0	40	0.0140405616225
rdp_1.0	44	0.0015600624025
rdp_1.0	49	0.0505865102639
rdp_1.0	51	0.000733137829912
rdp_1.0	59	0.00146627565982
rdp_1.0	63	0.000733137829912
rdp_1.0	64	0.000733137829912
rdp_1.0	69	0.0285923753666
rdp_1.0	72	0.00366568914956
rdp_1.0	73	0.578445747801
rdp_1.0	74	0.00879765395894
rdp_1.0	76	0.0124633431085
rdp_1.0	77	0.180351906158
rdp_1.0	80	0.0762463343109
rdp_1.0	83	0.0102639296188
rdp_1.0	84	0.0469208211144
rdp_1.0	95	0.0762081784387
rdp_1.0	97	0.00185873605948
rdp_1.0	103	0.000619578686493
rdp_1.0	105	0.00309789343247
rdp_1.0	110	0.000619578686493
rdp_1.0	115	0.0390334572491
rdp_1.0	117	0.000619578686493
rdp_1.0	118	0.00247831474597
rdp_1.0	119	0.579925650558
rdp_1.0	120	0.0092936802974
rdp_1.0	122	0.00309789343247
rdp_1.0	123	0.146220570012
rdp_1.0	126	0.0824039653036
rdp_1.0	129	0.0111524163569
rdp_1.0	130	0.042750929368
rdp_1.0	132	0.000619578686493
rdp_1.0	141	0.0646709968935
rdp_1.0	143	0.00112962439989
rdp_1.0	149	0.00141203049986
rdp_1.0	151	0.0225924879977
rdp_1.0	155	0.000282406099972
rdp_1.0	161	0.0426433210957
rdp_1.0	163	0.0124258683988
rdp_1.0	164	0.00254165489975
rdp_1.0	165	0.517650381248
rdp_1.0	166	0.000564812199944
rdp_1.0	168	0.0957356678904
rdp_1.0	169	0.193730584581
rdp_1.0	170	0.00367127929963
rdp_1.0	172	0.00818977689918
rdp_1.0	174	0.00225924879977
rdp_1.0	175	0.0090369951991
rdp_1.0	176	0.00508330979949
rdp_1.0	178	0.0155323354984
rdp_1.0	179	0.000564812199944
rdp_1.0	182	0.000282406099972
rtax_single	2	0.00104004160166
rtax_single	3	0.068122724909
rtax_single	7	0.0998439937598
rtax_single	8	0.0166406656266
rtax_single	9	0.0239209568383
rtax_single	11	0.00884035361414
rtax_single	12	0.0015600624025
rtax_single	13	0.0270410816433
rtax_single	15	0.000520020800832
rtax_single	16	0.000520020800832
rtax_single	20	0.0015600624025
rtax_single	23	0.0499219968799
rtax_single	24	0.0104004160166
rtax_single	25	0.0114404576183
rtax_single	26	0.000520020800832
rtax_single	27	0.625585023401
rtax_single	30	0.00104004160166
rtax_single	31	0.00104004160166
rtax_single	32	0.00260010400416
rtax_single	39	0.000520020800832
rtax_single	42	0.0473218928757
rtax_single	48	0.00293255131965
rtax_single	49	0.0505865102639
rtax_single	53	0.0124633431085
rtax_single	55	0.0175953079179
rtax_single	57	0.0469208211144
rtax_single	58	0.00439882697947
rtax_single	59	0.00146627565982
rtax_single	62	0.000733137829912
rtax_single	63	0.000733137829912
rtax_single	69	0.0293255131965
rtax_single	70	0.0769794721408
rtax_single	73	0.744134897361
rtax_single	85	0.00879765395894
rtax_single	88	0.00219941348974
rtax_single	91	0.000733137829912
rtax_single	94	0.00123915737299
rtax_single	95	0.0762081784387
rtax_single	99	0.00309789343247
rtax_single	100	0.000619578686493
rtax_single	101	0.0105328376704
rtax_single	103	0.043990086741
rtax_single	104	0.00185873605948
rtax_single	105	0.00309789343247
rtax_single	115	0.0402726146221
rtax_single	116	0.0830235439901
rtax_single	117	0.000619578686493
rtax_single	118	0.00185873605948
rtax_single	119	0.721809169765
rtax_single	131	0.0092936802974
rtax_single	134	0.00247831474597
rtax_single	140	0.000564812199944
rtax_single	141	0.0646709968935
rtax_single	145	0.0954532617905
rtax_single	146	0.0183563964982
rtax_single	147	0.0192036147981
rtax_single	149	0.00677774639932
rtax_single	150	0.00141203049986
rtax_single	151	0.0225924879977
rtax_single	153	0.000564812199944
rtax_single	154	0.000282406099972
rtax_single	155	0.000282406099972
rtax_single	158	0.000282406099972
rtax_single	161	0.0429257271957
rtax_single	162	0.00818977689918
rtax_single	163	0.0124258683988
rtax_single	164	0.000564812199944
rtax_single	165	0.654052527535
rtax_single	168	0.000282406099972
rtax_single	169	0.000847218299915
rtax_single	170	0.00367127929963
rtax_single	177	0.000564812199944
rtax_single	179	0.000564812199944
rtax_single	180	0.0451849759955
rtax_single	183	0.000282406099972
Expected	3	0.047593664
Expected	8	0.047593664
Expected	10	0.047593664
Expected	11	0.142780992
Expected	12	0.047593664
Expected	13	0.047593664
Expected	14	0.047593664
Expected	19	0.047593664
Expected	20	0.047593664
Expected	22	0.047593664
Expected	24	0.047593664
Expected	27	0.095187328
Expected	30	0.047593664
Expected	32	0.047593664
Expected	33	0.047593664
Expected	35	0.000533049
Expected	41	0.047593664
Expected	42	0.047593664
Expected	46	0.047593664
Expected	49	0.021431633
Expected	54	0.000214316
Expected	56	0.002143163
Expected	57	0.142780992
Expected	58	0.021431633
Expected	59	0.002143163
Expected	60	0.000214316
Expected	65	0.021431633
Expected	66	0.002143163
Expected	68	0.214316331
Expected	70	0.021431633
Expected	73	0.095187328
Expected	76	0.002143163
Expected	78	0.000214316
Expected	79	0.000214316
Expected	81	0.000214316
Expected	87	0.002143163
Expected	88	0.002143163
Expected	92	0.214316331
Expected	95	0.021431633
Expected	100	0.000214316
Expected	102	0.002143163
Expected	103	0.142780992
Expected	104	0.021431633
Expected	105	0.002143163
Expected	106	0.000214316
Expected	111	0.021431633
Expected	112	0.002143163
Expected	114	0.214316331
Expected	116	0.021431633
Expected	119	0.095187328
Expected	122	0.002143163
Expected	124	0.000214316
Expected	125	0.000214316
Expected	127	0.000214316
Expected	133	0.002143163
Expected	134	0.002143163
Expected	138	0.214316331
Expected	141	0.047593664
Expected	146	0.047593664
Expected	148	0.047593664
Expected	149	0.142780992
Expected	150	0.047593664
Expected	151	0.047593664
Expected	152	0.047593664
Expected	157	0.047593664
Expected	158	0.047593664
Expected	160	0.047593664
Expected	162	0.047593664
Expected	165	0.095187328
Expected	168	0.047593664
Expected	170	0.047593664
Expected	171	0.047593664
Expected	173	0.000533049
Expected	179	0.047593664
Expected	180	0.047593664
Expected	184	0.047593664
