dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AM882929	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_assimilata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HQ604178	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_lacera_var_lacera	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF923608	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina;Ramalina_calicaris	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JQ711864	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_rufus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JN692271	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Lentinus;Lentinus_scleropus	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Lentinus;Lentinus_crinitus	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU232219	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes_hirsuta	Root;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_applanatum	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB284446	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_bovinus	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_bovinus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU035404	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_chaetospira	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_chaetospira	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ441616	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_griseofulvum	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY035657	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_claroideum	Root;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus_claroideum	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ923539	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Cytospora;Cytospora_eucalypticola	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Valsa;Valsa_fabianae	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU851932	Root;Ascomycota;Dothideomycetes;Capnodiales	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria_molleriana	underclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB027231	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera;Podosphaera_leucotricha	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	U66451	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Omphalina	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Omphalina;Omphalina_rivulicola	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ309341	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Cordyceps;Cordyceps_gunnii	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Cordyceps;Cordyceps_gunnii	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ176718	Root;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	Root;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita_fuliginea	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU254889	Root;Ascomycota;Sordariomycetes;Diaporthales;Gnomoniaceae	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Ophiognomonia;Ophiognomonia_intermedia	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ602965	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Gibberella	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Gibberella;Gibberella_avenacea	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HM161487	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_calvescens	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_haplocarpa	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ401567	Root;Ascomycota;Lecanoromycetes;Lecanorales;Hymeneliaceae;Aspicilia;Aspicilia_desertorum	Root;Ascomycota;Lecanoromycetes;Lecanorales;Hymeneliaceae;Aspicilia;Aspicilia_desertorum	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY139789	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_norvegensis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY789077	Root;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae	Root;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Agaricostilbum;Agaricostilbum_hyphaenes	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU523562	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_rimosa	misclassification	0
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HQ882200	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_speciosus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FR717911	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_melinii	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	Z96988	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Geopyxis;Geopyxis_carbonaria	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU944808	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neofusicoccum;Neofusicoccum_parvum	Root;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neofusicoccum;Neofusicoccum_parvum	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF319427	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_pardinum	misclassification	0
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ871071	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina;Ramalina_bourgaeana	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF422977	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Hydropisphaera	Root;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Hydropisphaera;Hydropisphaera_erubescens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ431268	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_purpureostriatus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ871078	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina	Root;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina;Ramalina_decipiens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU249467	Root;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_anziana	Root;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_latebrosa	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU149807	Root;Basidiomycota;Microbotryomycetes	Root;Basidiomycota;Microbotryomycetes;Glaciozyma_martinii;Glaciozyma_martinii;Glaciozyma_martinii;Glaciozyma_martinii	underclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU186278	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_flavovirens	Root;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Tricholoma;Tricholoma_equestre	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU552140	Root;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_fuckelii	Root;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_macrostomum	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU863579	Root;Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon	Root;Basidiomycota;Tremellomycetes;Tremellales;Trichosporonaceae;Trichosporon;Trichosporon_asahii	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	UDB000775	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_penicillata	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ144611	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Amylocorticium;Amylocorticium_subsulphureum	Root;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Amylocorticium;Amylocorticium_subsulphureum	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY571031	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Calyptella;Calyptella_capula	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Calyptella;Calyptella_capula	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HM562117	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus	Root;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus_phlebophorus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF192317	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Cytospora	Root;Ascomycota;Sordariomycetes;Diaporthales;Valsaceae;Cytospora;Cytospora_eucalyptina	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU041805	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella_anceps	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella_anceps	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GQ479835	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora;Melampsora_laricis_populina	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ627253	Root;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;Coprinellus_disseminatus	Root;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_lipsiense	misclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU598153	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_crustosa	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU949592	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_aeruginascens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU070925	Root;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Dioszegia	Root;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Dioszegia;Dioszegia_fristingensis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ872071	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_islandicum	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ039604	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_ochrophyllus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF133178	Root	Root;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_echinispora	underclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU207229	Root;Ascomycota;Lecanoromycetes;Lecanorales;Cladoniaceae;Cladonia	Root;Ascomycota;Lecanoromycetes;Lecanorales;Cladoniaceae;Cladonia;Cladonia_caespiticia	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY218419	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Lentinus;Lentinus_tigrinus	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF585663	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_gongylophorus	Root;Chytridiomycota;Chytridiomycetes;Rhizophydiales;Aquamycetaceae;Alphamyces;Alphamyces_chaetifer	misclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU977545	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys_thaumasia	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU074010	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Gibberella	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Gibberella;Fusarium_proliferatum	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ717558	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_malachius	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY083179	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_cedriolens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ791141	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_canescens	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU365855	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca	Root;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca;Caloplaca_subalpina	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB481263	Root;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnum	Root;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnum;Lachnum_rhytismatis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AJ537397	Root;Basidiomycota	Root;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dacryopinax;Dacryopinax_spathularia	underclassification	2
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ897712	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Trichophyton	Root;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Trichophyton;Trichophyton_mentagrophytes	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU248327	Root	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cladosporium;Cladosporium_cladosporioides	underclassification	1
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU623771	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Megacollybia	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Megacollybia;Megacollybia_rodmani	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU673370	Root;Ascomycota;Sordariomycetes;Hypocreales	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Cordyceps;Cordyceps_brongniartii	underclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF394866	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Batcheloromyces;Batcheloromyces_eucalypti	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AB378736	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe;Erysiphe_nothofagi	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF685092	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_quieticolor	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_quieticolor	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY195573	Root;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellaceae;Craterellus;Craterellus_tubaeformis	Root;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellaceae;Craterellus;Craterellus_tubaeformis	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ449942	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Tetrapyrgos;Tetrapyrgos_subcinerea	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Tetrapyrgos;Tetrapyrgos_nigripes	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY176458	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Cystolepiota;Cystolepiota_bucknallii	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HM161506	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_calvescens	Root;Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Umbilicaria;Umbilicaria_calvescens	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ711635	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Armillaria;Armillaria_novae_zelandiae	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU417853	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus	Root;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_edulis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ322098	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_moriforme	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_nitens	misclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF225442	Root;Ascomycota;Eurotiomycetes;Mycocaliciales;Mycocaliciaceae;Mycocalicium;Mycocalicium_subtile	Root;Ascomycota;Eurotiomycetes;Mycocaliciales;Mycocaliciaceae;Mycocalicium;Mycocalicium_subtile	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	HQ604553	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_soluta	misclassification	0
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF482831	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus_diminutivus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ337381	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Cochliobolus;Cochliobolus_lunatus	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Cochliobolus;Cochliobolus_lunatus	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	UDB000251	Root;Basidiomycota;Agaricomycetes	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;Tomentella_bryophila	underclassification	3
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AF201704	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;Nemania_aenea	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY498667	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia;Phaeophyscia_pyrrhophora	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	DQ481942	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Dermocybe_semisanguinea	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY498663	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia;Phaeophyscia_primaria	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY498661	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia	Root;Ascomycota;Lecanoromycetes;Teloschistales;Physciaceae;Phaeophyscia;Phaeophyscia_imbricata	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	JF300129	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Labyrinthomyces;Labyrinthomyces_varius	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Labyrinthomyces;Labyrinthomyces_varius	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	GU062297	Root;Ascomycota;Sordariomycetes;Diaporthales	Root;Ascomycota;Sordariomycetes;Diaporthales;Melanconidaceae;Melanconis;Melanconis_stilbostoma	underclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY672926	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Oligoporus	Root;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Oligoporus;Postia_sericeomollis	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EF520124	Root;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Neofabraea;Neofabraea_alba	Root;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Chlorociboria;Chlorociboria_argentinensis	misclassification	4
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	D84381	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Pleochaeta	Root;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Pleochaeta;Pleochaeta_shiraiana	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY789410	Root;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Sarcoleotia;Sarcoleotia_globosa	Root;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Sarcoleotia;Sarcoleotia_globosa	match	7
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU784390	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Otidea;Otidea_onotica	underclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU669324	Root;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon	Root;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon_bacillisporus	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	EU545148	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces_trachyspermus	Root;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Paecilomyces;Paecilomyces_cateniannulatus	misclassification	5
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	AY740044	Root;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Sporisorium	Root;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Sporisorium;Sporisorium_anthracoideisporum	underclassification	6
F1-REF	6	0	sortmerna	0.51:0.8:5:0.8:1.0	FJ911892	Root;Ascomycota;Sordariomycetes;Xylariales;Hyponectriaceae;Microdochium;Microdochium_bolleyi	Root;Ascomycota;Sordariomycetes;Xylariales;Hyponectriaceae;Microdochium;Microdochium_phragmitis	misclassification	6
